onset	duration	video	participant	session
1	1	sec-535.avi	sub-14	ses-01
7	1	sec-386.avi	sub-14	ses-01
13	1	sec-153.avi	sub-14	ses-01
19	1	sec-80.avi	sub-13	ses-01
25	1	sec-116.avi	sub-13	ses-01
31	1	sec-507.avi	sub-14	ses-01
37	1	sec-50.avi	sub-13	ses-01
43	1	sec-200.avi	sub-13	ses-01
49	1	sec-118.avi	sub-14	ses-01
55	1	sec-34.avi	sub-13	ses-01
61	1	sec-123.avi	sub-13	ses-01
67	1	sec-222.avi	sub-13	ses-01
73	1	sec-172.avi	sub-14	ses-01
79	1	sec-66.avi	sub-14	ses-01
85	1	sec-196.avi	sub-13	ses-01
91	1	sec-540.avi	sub-14	ses-01
97	1	sec-14.avi	sub-13	ses-01
103	1	sec-413.avi	sub-14	ses-01
109	1	sec-517.avi	sub-14	ses-01
115	1	sec-242.avi	sub-13	ses-01
121	1	sec-39.avi	sub-13	ses-01
127	1	sec-367.avi	sub-14	ses-01
133	1	sec-295.avi	sub-13	ses-01
139	1	sec-229.avi	sub-14	ses-01
145	1	sec-162.avi	sub-14	ses-01
151	1	sec-246.avi	sub-13	ses-01
157	1	sec-344.avi	sub-13	ses-01
163	1	sec-97.avi	sub-13	ses-01
169	1	sec-320.avi	sub-13	ses-01
175	1	sec-104.avi	sub-13	ses-01
181	1	sec-157.avi	sub-13	ses-01
187	1	sec-257.avi	sub-14	ses-01
193	1	sec-126.avi	sub-14	ses-01
199	1	sec-166.avi	sub-13	ses-01
205	1	sec-277.avi	sub-14	ses-01
211	1	sec-56.avi	sub-14	ses-01
217	1	sec-430.avi	sub-14	ses-01
223	1	sec-75.avi	sub-14	ses-01
229	1	sec-261.avi	sub-13	ses-01
235	1	sec-376.avi	sub-14	ses-01
241	1	sec-182.avi	sub-13	ses-01
247	1	sec-46.avi	sub-14	ses-01
253	1	sec-286.avi	sub-13	ses-01
259	1	sec-580.avi	sub-14	ses-01
265	1	sec-109.avi	sub-14	ses-01
271	1	sec-36.avi	sub-14	ses-01
277	1	sec-327.avi	sub-13	ses-01
283	1	sec-338.avi	sub-14	ses-01
289	1	sec-557.avi	sub-14	ses-01
295	1	sec-67.avi	sub-13	ses-01
301	1	sec-317.avi	sub-14	ses-01
307	1	sec-270.avi	sub-13	ses-01
313	1	sec-225.avi	sub-13	ses-01
319	1	sec-74.avi	sub-13	ses-01
325	1	sec-59.avi	sub-13	ses-01
331	1	sec-98.avi	sub-13	ses-01
337	1	sec-262.avi	sub-14	ses-01
343	1	sec-253.avi	sub-13	ses-01
349	1	sec-183.avi	sub-14	ses-01
355	1	sec-574.avi	sub-14	ses-01
