onset	duration	video	participant	session
1	1	sec-64.avi	sub-13	ses-01
7	1	sec-139.avi	sub-13	ses-01
13	1	sec-360.avi	sub-14	ses-01
19	1	sec-412.avi	sub-14	ses-01
25	1	sec-99.avi	sub-13	ses-01
31	1	sec-134.avi	sub-14	ses-01
37	1	sec-372.avi	sub-14	ses-01
43	1	sec-194.avi	sub-13	ses-01
49	1	sec-367.avi	sub-13	ses-01
55	1	sec-9.avi	sub-13	ses-01
61	1	sec-341.avi	sub-13	ses-01
67	1	sec-395.avi	sub-14	ses-01
73	1	sec-450.avi	sub-14	ses-01
79	1	sec-199.avi	sub-13	ses-01
85	1	sec-90.avi	sub-14	ses-01
91	1	sec-104.avi	sub-14	ses-01
97	1	sec-516.avi	sub-14	ses-01
103	1	sec-154.avi	sub-13	ses-01
109	1	sec-143.avi	sub-14	ses-01
115	1	sec-301.avi	sub-13	ses-01
121	1	sec-282.avi	sub-14	ses-01
127	1	sec-317.avi	sub-13	ses-01
133	1	sec-349.avi	sub-13	ses-01
139	1	sec-272.avi	sub-14	ses-01
145	1	sec-122.avi	sub-14	ses-01
151	1	sec-195.avi	sub-14	ses-01
157	1	sec-12.avi	sub-13	ses-01
163	1	sec-357.avi	sub-13	ses-01
169	1	sec-261.avi	sub-14	ses-01
175	1	sec-5.avi	sub-14	ses-01
181	1	sec-97.avi	sub-14	ses-01
187	1	sec-5.avi	sub-13	ses-01
193	1	sec-256.avi	sub-13	ses-01
199	1	sec-164.avi	sub-14	ses-01
205	1	sec-582.avi	sub-14	ses-01
211	1	sec-182.avi	sub-14	ses-01
217	1	sec-144.avi	sub-14	ses-01
223	1	sec-65.avi	sub-14	ses-01
229	1	sec-293.avi	sub-13	ses-01
235	1	sec-426.avi	sub-14	ses-01
241	1	sec-164.avi	sub-13	ses-01
247	1	sec-22.avi	sub-13	ses-01
253	1	sec-58.avi	sub-13	ses-01
259	1	sec-371.avi	sub-13	ses-01
265	1	sec-417.avi	sub-14	ses-01
271	1	sec-72.avi	sub-13	ses-01
277	1	sec-100.avi	sub-13	ses-01
283	1	sec-267.avi	sub-13	ses-01
289	1	sec-256.avi	sub-14	ses-01
295	1	sec-128.avi	sub-13	ses-01
301	1	sec-85.avi	sub-13	ses-01
307	1	sec-511.avi	sub-14	ses-01
313	1	sec-145.avi	sub-13	ses-01
319	1	sec-207.avi	sub-14	ses-01
325	1	sec-403.avi	sub-14	ses-01
331	1	sec-326.avi	sub-13	ses-01
337	1	sec-351.avi	sub-14	ses-01
343	1	sec-11.avi	sub-13	ses-01
349	1	sec-274.avi	sub-13	ses-01
355	1	sec-80.avi	sub-14	ses-01
