onset	duration	video	participant	session
1	1	sec-375.avi	sub-04	ses-02
7	1	sec-310.avi	sub-09	ses-02
13	1	sec-276.avi	sub-04	ses-02
19	1	sec-525.avi	sub-04	ses-02
25	1	sec-352.avi	sub-04	ses-02
31	1	sec-332.avi	sub-04	ses-02
37	1	sec-542.avi	sub-04	ses-02
43	1	sec-407.avi	sub-04	ses-02
49	1	sec-298.avi	sub-09	ses-02
55	1	sec-280.avi	sub-09	ses-02
61	1	sec-393.avi	sub-09	ses-02
67	1	sec-424.avi	sub-04	ses-02
73	1	sec-336.avi	sub-09	ses-02
79	1	sec-467.avi	sub-04	ses-02
85	1	sec-441.avi	sub-09	ses-02
91	1	sec-286.avi	sub-04	ses-02
97	1	sec-532.avi	sub-09	ses-02
103	1	sec-501.avi	sub-09	ses-02
109	1	sec-539.avi	sub-09	ses-02
115	1	sec-479.avi	sub-04	ses-02
121	1	sec-477.avi	sub-09	ses-02
127	1	sec-295.avi	sub-04	ses-02
133	1	sec-324.avi	sub-04	ses-02
139	1	sec-309.avi	sub-04	ses-02
145	1	sec-413.avi	sub-04	ses-02
151	1	sec-407.avi	sub-09	ses-02
157	1	sec-513.avi	sub-04	ses-02
163	1	sec-493.avi	sub-09	ses-02
169	1	sec-451.avi	sub-09	ses-02
175	1	sec-347.avi	sub-04	ses-02
181	1	sec-367.avi	sub-04	ses-02
187	1	sec-365.avi	sub-09	ses-02
193	1	sec-300.avi	sub-04	ses-02
199	1	sec-459.avi	sub-09	ses-02
205	1	sec-397.avi	sub-04	ses-02
211	1	sec-513.avi	sub-09	ses-02
217	1	sec-323.avi	sub-09	ses-02
223	1	sec-387.avi	sub-04	ses-02
229	1	sec-485.avi	sub-09	ses-02
235	1	sec-556.avi	sub-04	ses-02
241	1	sec-571.avi	sub-04	ses-02
247	1	sec-382.avi	sub-09	ses-02
253	1	sec-333.avi	sub-09	ses-02
259	1	sec-554.avi	sub-04	ses-02
265	1	sec-376.avi	sub-09	ses-02
271	1	sec-443.avi	sub-04	ses-02
277	1	sec-570.avi	sub-09	ses-02
283	1	sec-504.avi	sub-04	ses-02
289	1	sec-270.avi	sub-09	ses-02
295	1	sec-454.avi	sub-04	ses-02
301	1	sec-558.avi	sub-09	ses-02
307	1	sec-579.avi	sub-04	ses-02
313	1	sec-351.avi	sub-09	ses-02
319	1	sec-492.avi	sub-04	ses-02
325	1	sec-530.avi	sub-04	ses-02
331	1	sec-426.avi	sub-09	ses-02
337	1	sec-258.avi	sub-09	ses-02
343	1	sec-418.avi	sub-09	ses-02
349	1	sec-549.avi	sub-09	ses-02
355	1	sec-284.avi	sub-09	ses-02
