onset	duration	video	participant	session
1	1	sec-1442.avi	sub-06	ses-02
7	1	sec-1620.avi	sub-06	ses-02
13	1	sec-1040.avi	sub-07	ses-02
19	1	sec-1027.avi	sub-07	ses-02
25	1	sec-1610.avi	sub-06	ses-02
31	1	sec-1363.avi	sub-06	ses-02
37	1	sec-1538.avi	sub-06	ses-02
43	1	sec-1379.avi	sub-06	ses-02
49	1	sec-1232.avi	sub-07	ses-02
55	1	sec-1068.avi	sub-07	ses-02
61	1	sec-1139.avi	sub-07	ses-02
67	1	sec-1274.avi	sub-07	ses-02
73	1	sec-1650.avi	sub-06	ses-02
79	1	sec-1586.avi	sub-06	ses-02
85	1	sec-1627.avi	sub-06	ses-02
91	1	sec-1456.avi	sub-06	ses-02
97	1	sec-1030.avi	sub-07	ses-02
103	1	sec-1211.avi	sub-07	ses-02
109	1	sec-1148.avi	sub-07	ses-02
115	1	sec-1177.avi	sub-07	ses-02
121	1	sec-1201.avi	sub-07	ses-02
127	1	sec-1351.avi	sub-06	ses-02
133	1	sec-1394.avi	sub-06	ses-02
139	1	sec-991.avi	sub-07	ses-02
145	1	sec-1524.avi	sub-06	ses-02
151	1	sec-1698.avi	sub-06	ses-02
157	1	sec-1714.avi	sub-06	ses-02
163	1	sec-1228.avi	sub-07	ses-02
169	1	sec-1246.avi	sub-07	ses-02
175	1	sec-1081.avi	sub-07	ses-02
181	1	sec-1478.avi	sub-06	ses-02
187	1	sec-1123.avi	sub-07	ses-02
193	1	sec-1374.avi	sub-06	ses-02
199	1	sec-1547.avi	sub-06	ses-02
205	1	sec-1001.avi	sub-07	ses-02
211	1	sec-1471.avi	sub-06	ses-02
217	1	sec-1570.avi	sub-06	ses-02
223	1	sec-1297.avi	sub-07	ses-02
229	1	sec-1432.avi	sub-06	ses-02
235	1	sec-1220.avi	sub-07	ses-02
241	1	sec-1635.avi	sub-06	ses-02
247	1	sec-1055.avi	sub-07	ses-02
253	1	sec-1419.avi	sub-06	ses-02
259	1	sec-1664.avi	sub-06	ses-02
265	1	sec-1267.avi	sub-07	ses-02
271	1	sec-1576.avi	sub-06	ses-02
277	1	sec-1112.avi	sub-07	ses-02
283	1	sec-1534.avi	sub-06	ses-02
289	1	sec-1678.avi	sub-06	ses-02
295	1	sec-1169.avi	sub-07	ses-02
301	1	sec-1302.avi	sub-07	ses-02
307	1	sec-1017.avi	sub-07	ses-02
313	1	sec-1593.avi	sub-06	ses-02
319	1	sec-1156.avi	sub-07	ses-02
325	1	sec-1090.avi	sub-07	ses-02
331	1	sec-1186.avi	sub-07	ses-02
337	1	sec-1711.avi	sub-06	ses-02
343	1	sec-1261.avi	sub-07	ses-02
349	1	sec-1726.avi	sub-06	ses-02
355	1	sec-1105.avi	sub-07	ses-02
