onset	duration	video	participant	session
1	1	sec-1188.avi	sub-07	ses-02
7	1	sec-1150.avi	sub-07	ses-02
13	1	sec-1056.avi	sub-07	ses-02
19	1	sec-1514.avi	sub-06	ses-02
25	1	sec-1438.avi	sub-06	ses-02
31	1	sec-1591.avi	sub-06	ses-02
37	1	sec-1137.avi	sub-07	ses-02
43	1	sec-1552.avi	sub-06	ses-02
49	1	sec-1025.avi	sub-07	ses-02
55	1	sec-1533.avi	sub-06	ses-02
61	1	sec-1413.avi	sub-06	ses-02
67	1	sec-1283.avi	sub-07	ses-02
73	1	sec-1603.avi	sub-06	ses-02
79	1	sec-1209.avi	sub-07	ses-02
85	1	sec-1175.avi	sub-07	ses-02
91	1	sec-1245.avi	sub-07	ses-02
97	1	sec-1007.avi	sub-07	ses-02
103	1	sec-1630.avi	sub-06	ses-02
109	1	sec-1653.avi	sub-06	ses-02
115	1	sec-1673.avi	sub-06	ses-02
121	1	sec-1682.avi	sub-06	ses-02
127	1	sec-1127.avi	sub-07	ses-02
133	1	sec-1074.avi	sub-07	ses-02
139	1	sec-1358.avi	sub-06	ses-02
145	1	sec-1466.avi	sub-06	ses-02
151	1	sec-1615.avi	sub-06	ses-02
157	1	sec-1094.avi	sub-07	ses-02
163	1	sec-1346.avi	sub-06	ses-02
169	1	sec-1525.avi	sub-06	ses-02
175	1	sec-1705.avi	sub-06	ses-02
181	1	sec-1567.avi	sub-06	ses-02
187	1	sec-1607.avi	sub-06	ses-02
193	1	sec-982.avi	sub-07	ses-02
199	1	sec-1734.avi	sub-06	ses-02
205	1	sec-1215.avi	sub-07	ses-02
211	1	sec-1295.avi	sub-07	ses-02
217	1	sec-1168.avi	sub-07	ses-02
223	1	sec-1450.avi	sub-06	ses-02
229	1	sec-1046.avi	sub-07	ses-02
235	1	sec-1233.avi	sub-07	ses-02
241	1	sec-1080.avi	sub-07	ses-02
247	1	sec-1375.avi	sub-06	ses-02
253	1	sec-1540.avi	sub-06	ses-02
259	1	sec-1405.avi	sub-06	ses-02
265	1	sec-1157.avi	sub-07	ses-02
271	1	sec-1016.avi	sub-07	ses-02
277	1	sec-1646.avi	sub-06	ses-02
283	1	sec-1260.avi	sub-07	ses-02
289	1	sec-965.avi	sub-07	ses-02
295	1	sec-1222.avi	sub-07	ses-02
301	1	sec-1197.avi	sub-07	ses-02
307	1	sec-1718.avi	sub-06	ses-02
313	1	sec-1425.avi	sub-06	ses-02
319	1	sec-1037.avi	sub-07	ses-02
325	1	sec-1108.avi	sub-07	ses-02
331	1	sec-1699.avi	sub-06	ses-02
337	1	sec-1572.avi	sub-06	ses-02
343	1	sec-1381.avi	sub-06	ses-02
349	1	sec-1061.avi	sub-07	ses-02
355	1	sec-1115.avi	sub-07	ses-02
