onset	duration	video	participant	session
1	1	sec-1362.avi	sub-06	ses-02
7	1	sec-1008.avi	sub-07	ses-02
13	1	sec-1149.avi	sub-07	ses-02
19	1	sec-1224.avi	sub-07	ses-02
25	1	sec-1557.avi	sub-06	ses-02
31	1	sec-1448.avi	sub-06	ses-02
37	1	sec-1703.avi	sub-06	ses-02
43	1	sec-1546.avi	sub-06	ses-02
49	1	sec-1719.avi	sub-06	ses-02
55	1	sec-1475.avi	sub-06	ses-02
61	1	sec-1014.avi	sub-07	ses-02
67	1	sec-1605.avi	sub-06	ses-02
73	1	sec-1633.avi	sub-06	ses-02
79	1	sec-1389.avi	sub-06	ses-02
85	1	sec-1554.avi	sub-06	ses-02
91	1	sec-1468.avi	sub-06	ses-02
97	1	sec-1207.avi	sub-07	ses-02
103	1	sec-1128.avi	sub-07	ses-02
109	1	sec-1095.avi	sub-07	ses-02
115	1	sec-1242.avi	sub-07	ses-02
121	1	sec-1398.avi	sub-06	ses-02
127	1	sec-1196.avi	sub-07	ses-02
133	1	sec-1117.avi	sub-07	ses-02
139	1	sec-994.avi	sub-07	ses-02
145	1	sec-1600.avi	sub-06	ses-02
151	1	sec-1041.avi	sub-07	ses-02
157	1	sec-1184.avi	sub-07	ses-02
163	1	sec-1165.avi	sub-07	ses-02
169	1	sec-1216.avi	sub-07	ses-02
175	1	sec-1668.avi	sub-06	ses-02
181	1	sec-1235.avi	sub-07	ses-02
187	1	sec-1461.avi	sub-06	ses-02
193	1	sec-1032.avi	sub-07	ses-02
199	1	sec-1020.avi	sub-07	ses-02
205	1	sec-1728.avi	sub-06	ses-02
211	1	sec-1252.avi	sub-07	ses-02
217	1	sec-1408.avi	sub-06	ses-02
223	1	sec-1366.avi	sub-06	ses-02
229	1	sec-1064.avi	sub-07	ses-02
235	1	sec-1107.avi	sub-07	ses-02
241	1	sec-1658.avi	sub-06	ses-02
247	1	sec-1058.avi	sub-07	ses-02
253	1	sec-1685.avi	sub-06	ses-02
259	1	sec-1638.avi	sub-06	ses-02
265	1	sec-1616.avi	sub-06	ses-02
271	1	sec-1587.avi	sub-06	ses-02
277	1	sec-1421.avi	sub-06	ses-02
283	1	sec-1294.avi	sub-07	ses-02
289	1	sec-967.avi	sub-07	ses-02
295	1	sec-1276.avi	sub-07	ses-02
301	1	sec-1174.avi	sub-07	ses-02
307	1	sec-1580.avi	sub-06	ses-02
313	1	sec-1348.avi	sub-06	ses-02
319	1	sec-1527.avi	sub-06	ses-02
325	1	sec-1161.avi	sub-07	ses-02
331	1	sec-1738.avi	sub-06	ses-02
337	1	sec-1523.avi	sub-06	ses-02
343	1	sec-1134.avi	sub-07	ses-02
349	1	sec-1085.avi	sub-07	ses-02
355	1	sec-1268.avi	sub-07	ses-02
