onset	duration	video	participant	session
1	1	sec-1608.avi	sub-06	ses-02
7	1	sec-1642.avi	sub-06	ses-02
13	1	sec-1028.avi	sub-07	ses-02
19	1	sec-1238.avi	sub-07	ses-02
25	1	sec-1125.avi	sub-07	ses-02
31	1	sec-1652.avi	sub-06	ses-02
37	1	sec-1661.avi	sub-06	ses-02
43	1	sec-1717.avi	sub-06	ses-02
49	1	sec-1073.avi	sub-07	ses-02
55	1	sec-1430.avi	sub-06	ses-02
61	1	sec-1083.avi	sub-07	ses-02
67	1	sec-1178.avi	sub-07	ses-02
73	1	sec-1564.avi	sub-06	ses-02
79	1	sec-1741.avi	sub-06	ses-02
85	1	sec-1269.avi	sub-07	ses-02
91	1	sec-1556.avi	sub-06	ses-02
97	1	sec-1513.avi	sub-06	ses-02
103	1	sec-1164.avi	sub-07	ses-02
109	1	sec-1289.avi	sub-07	ses-02
115	1	sec-1159.avi	sub-07	ses-02
121	1	sec-1464.avi	sub-06	ses-02
127	1	sec-1018.avi	sub-07	ses-02
133	1	sec-1254.avi	sub-07	ses-02
139	1	sec-1054.avi	sub-07	ses-02
145	1	sec-1595.avi	sub-06	ses-02
151	1	sec-1205.avi	sub-07	ses-02
157	1	sec-1377.avi	sub-06	ses-02
163	1	sec-1440.avi	sub-06	ses-02
169	1	sec-1387.avi	sub-06	ses-02
175	1	sec-1185.avi	sub-07	ses-02
181	1	sec-1725.avi	sub-06	ses-02
187	1	sec-1214.avi	sub-07	ses-02
193	1	sec-1279.avi	sub-07	ses-02
199	1	sec-1473.avi	sub-06	ses-02
205	1	sec-1709.avi	sub-06	ses-02
211	1	sec-1145.avi	sub-07	ses-02
217	1	sec-1573.avi	sub-06	ses-02
223	1	sec-1590.avi	sub-06	ses-02
229	1	sec-1200.avi	sub-07	ses-02
235	1	sec-1111.avi	sub-07	ses-02
241	1	sec-1536.avi	sub-06	ses-02
247	1	sec-1069.avi	sub-07	ses-02
253	1	sec-1412.avi	sub-06	ses-02
259	1	sec-1541.avi	sub-06	ses-02
265	1	sec-948.avi	sub-07	ses-02
271	1	sec-1350.avi	sub-06	ses-02
277	1	sec-1042.avi	sub-07	ses-02
283	1	sec-1033.avi	sub-07	ses-02
289	1	sec-1677.avi	sub-06	ses-02
295	1	sec-1357.avi	sub-06	ses-02
301	1	sec-1244.avi	sub-07	ses-02
307	1	sec-1626.avi	sub-06	ses-02
313	1	sec-1132.avi	sub-07	ses-02
319	1	sec-1522.avi	sub-06	ses-02
325	1	sec-1622.avi	sub-06	ses-02
331	1	sec-995.avi	sub-07	ses-02
337	1	sec-1102.avi	sub-07	ses-02
343	1	sec-1690.avi	sub-06	ses-02
349	1	sec-999.avi	sub-07	ses-02
355	1	sec-1231.avi	sub-07	ses-02
