onset	duration	video	participant	session
1	1	sec-73.avi	sub-05	ses-02
7	1	sec-101.avi	sub-05	ses-02
13	1	sec-2086.avi	sub-18	ses-01
19	1	sec-111.avi	sub-05	ses-02
25	1	sec-1947.avi	sub-18	ses-01
31	1	sec-196.avi	sub-05	ses-02
37	1	sec-234.avi	sub-05	ses-02
43	1	sec-88.avi	sub-05	ses-02
49	1	sec-1860.avi	sub-18	ses-01
55	1	sec-135.avi	sub-05	ses-02
61	1	sec-2169.avi	sub-18	ses-01
67	1	sec-1973.avi	sub-18	ses-01
73	1	sec-2091.avi	sub-18	ses-01
79	1	sec-2026.avi	sub-18	ses-01
85	1	sec-2171.avi	sub-18	ses-01
91	1	sec-2107.avi	sub-18	ses-01
97	1	sec-1935.avi	sub-18	ses-01
103	1	sec-2035.avi	sub-18	ses-01
109	1	sec-261.avi	sub-05	ses-02
115	1	sec-272.avi	sub-05	ses-02
121	1	sec-1918.avi	sub-18	ses-01
127	1	sec-175.avi	sub-05	ses-02
133	1	sec-2009.avi	sub-18	ses-01
139	1	sec-1997.avi	sub-18	ses-01
145	1	sec-2048.avi	sub-18	ses-01
151	1	sec-1960.avi	sub-18	ses-01
157	1	sec-166.avi	sub-05	ses-02
163	1	sec-2153.avi	sub-18	ses-01
169	1	sec-1887.avi	sub-18	ses-01
175	1	sec-1870.avi	sub-18	ses-01
181	1	sec-213.avi	sub-05	ses-02
187	1	sec-277.avi	sub-05	ses-02
193	1	sec-1903.avi	sub-18	ses-01
199	1	sec-159.avi	sub-05	ses-02
205	1	sec-2131.avi	sub-18	ses-01
211	1	sec-2196.avi	sub-18	ses-01
217	1	sec-142.avi	sub-05	ses-02
223	1	sec-92.avi	sub-05	ses-02
229	1	sec-2071.avi	sub-18	ses-01
235	1	sec-2050.avi	sub-18	ses-01
241	1	sec-247.avi	sub-05	ses-02
247	1	sec-2149.avi	sub-18	ses-01
253	1	sec-2059.avi	sub-18	ses-01
259	1	sec-183.avi	sub-05	ses-02
265	1	sec-1950.avi	sub-18	ses-01
271	1	sec-39.avi	sub-05	ses-02
277	1	sec-2201.avi	sub-18	ses-01
283	1	sec-22.avi	sub-05	ses-02
289	1	sec-12.avi	sub-05	ses-02
295	1	sec-2183.avi	sub-18	ses-01
301	1	sec-202.avi	sub-05	ses-02
307	1	sec-240.avi	sub-05	ses-02
313	1	sec-65.avi	sub-05	ses-02
319	1	sec-47.avi	sub-05	ses-02
325	1	sec-1999.avi	sub-18	ses-01
331	1	sec-15.avi	sub-05	ses-02
337	1	sec-52.avi	sub-05	ses-02
