onset	duration	video	participant	session
1	1	sec-1865.avi	sub-18	ses-01
7	1	sec-1920.avi	sub-18	ses-01
13	1	sec-162.avi	sub-05	ses-02
19	1	sec-241.avi	sub-05	ses-02
25	1	sec-2150.avi	sub-18	ses-01
31	1	sec-211.avi	sub-05	ses-02
37	1	sec-1904.avi	sub-18	ses-01
43	1	sec-1891.avi	sub-18	ses-01
49	1	sec-137.avi	sub-05	ses-02
55	1	sec-1978.avi	sub-18	ses-01
61	1	sec-77.avi	sub-05	ses-02
67	1	sec-2188.avi	sub-18	ses-01
73	1	sec-2199.avi	sub-18	ses-01
79	1	sec-2125.avi	sub-18	ses-01
85	1	sec-2206.avi	sub-18	ses-01
91	1	sec-110.avi	sub-05	ses-02
97	1	sec-2004.avi	sub-18	ses-01
103	1	sec-1976.avi	sub-18	ses-01
109	1	sec-2166.avi	sub-18	ses-01
115	1	sec-2070.avi	sub-18	ses-01
121	1	sec-1871.avi	sub-18	ses-01
127	1	sec-5.avi	sub-05	ses-02
133	1	sec-1961.avi	sub-18	ses-01
139	1	sec-2136.avi	sub-18	ses-01
145	1	sec-184.avi	sub-05	ses-02
151	1	sec-1943.avi	sub-18	ses-01
157	1	sec-9.avi	sub-05	ses-02
163	1	sec-169.avi	sub-05	ses-02
169	1	sec-60.avi	sub-05	ses-02
175	1	sec-222.avi	sub-05	ses-02
181	1	sec-2103.avi	sub-18	ses-01
187	1	sec-251.avi	sub-05	ses-02
193	1	sec-103.avi	sub-05	ses-02
199	1	sec-190.avi	sub-05	ses-02
205	1	sec-1917.avi	sub-18	ses-01
211	1	sec-26.avi	sub-05	ses-02
217	1	sec-66.avi	sub-05	ses-02
223	1	sec-2030.avi	sub-18	ses-01
229	1	sec-231.avi	sub-05	ses-02
235	1	sec-2148.avi	sub-18	ses-01
241	1	sec-2015.avi	sub-18	ses-01
247	1	sec-172.avi	sub-05	ses-02
253	1	sec-2094.avi	sub-18	ses-01
259	1	sec-2115.avi	sub-18	ses-01
265	1	sec-30.avi	sub-05	ses-02
271	1	sec-121.avi	sub-05	ses-02
277	1	sec-152.avi	sub-05	ses-02
283	1	sec-133.avi	sub-05	ses-02
289	1	sec-1936.avi	sub-18	ses-01
295	1	sec-85.avi	sub-05	ses-02
301	1	sec-2027.avi	sub-18	ses-01
307	1	sec-206.avi	sub-05	ses-02
313	1	sec-37.avi	sub-05	ses-02
319	1	sec-2041.avi	sub-18	ses-01
325	1	sec-2173.avi	sub-18	ses-01
331	1	sec-265.avi	sub-05	ses-02
337	1	sec-1995.avi	sub-18	ses-01
