onset	duration	video	participant	session
1	1	sec-278.avi	sub-05	ses-02
7	1	sec-102.avi	sub-05	ses-02
13	1	sec-268.avi	sub-05	ses-02
19	1	sec-34.avi	sub-05	ses-02
25	1	sec-2160.avi	sub-18	ses-01
31	1	sec-1984.avi	sub-18	ses-01
37	1	sec-24.avi	sub-05	ses-02
43	1	sec-2039.avi	sub-18	ses-01
49	1	sec-2138.avi	sub-18	ses-01
55	1	sec-194.avi	sub-05	ses-02
61	1	sec-89.avi	sub-05	ses-02
67	1	sec-1927.avi	sub-18	ses-01
73	1	sec-109.avi	sub-05	ses-02
79	1	sec-2051.avi	sub-18	ses-01
85	1	sec-69.avi	sub-05	ses-02
91	1	sec-1940.avi	sub-18	ses-01
97	1	sec-2018.avi	sub-18	ses-01
103	1	sec-2170.avi	sub-18	ses-01
109	1	sec-1907.avi	sub-18	ses-01
115	1	sec-2194.avi	sub-18	ses-01
121	1	sec-143.avi	sub-05	ses-02
127	1	sec-214.avi	sub-05	ses-02
133	1	sec-2005.avi	sub-18	ses-01
139	1	sec-2152.avi	sub-18	ses-01
145	1	sec-1912.avi	sub-18	ses-01
151	1	sec-2077.avi	sub-18	ses-01
157	1	sec-129.avi	sub-05	ses-02
163	1	sec-220.avi	sub-05	ses-02
169	1	sec-1928.avi	sub-18	ses-01
175	1	sec-2025.avi	sub-18	ses-01
181	1	sec-254.avi	sub-05	ses-02
187	1	sec-1897.avi	sub-18	ses-01
193	1	sec-177.avi	sub-05	ses-02
199	1	sec-258.avi	sub-05	ses-02
205	1	sec-1991.avi	sub-18	ses-01
211	1	sec-2084.avi	sub-18	ses-01
217	1	sec-49.avi	sub-05	ses-02
223	1	sec-76.avi	sub-05	ses-02
229	1	sec-1957.avi	sub-18	ses-01
235	1	sec-2181.avi	sub-18	ses-01
241	1	sec-145.avi	sub-05	ses-02
247	1	sec-1886.avi	sub-18	ses-01
253	1	sec-55.avi	sub-05	ses-02
259	1	sec-165.avi	sub-05	ses-02
265	1	sec-230.avi	sub-05	ses-02
271	1	sec-2205.avi	sub-18	ses-01
277	1	sec-2089.avi	sub-18	ses-01
283	1	sec-8.avi	sub-05	ses-02
289	1	sec-157.avi	sub-05	ses-02
295	1	sec-2065.avi	sub-18	ses-01
301	1	sec-205.avi	sub-05	ses-02
307	1	sec-124.avi	sub-05	ses-02
313	1	sec-1968.avi	sub-18	ses-01
319	1	sec-187.avi	sub-05	ses-02
325	1	sec-1874.avi	sub-18	ses-01
331	1	sec-1857.avi	sub-18	ses-01
337	1	sec-2109.avi	sub-18	ses-01
