onset	duration	video	participant	session
1	1	sec-313.avi	sub-03	ses-01
7	1	sec-161.avi	sub-04	ses-01
13	1	sec-5.avi	sub-03	ses-01
19	1	sec-36.avi	sub-04	ses-01
25	1	sec-122.avi	sub-04	ses-01
31	1	sec-86.avi	sub-04	ses-01
37	1	sec-549.avi	sub-03	ses-01
43	1	sec-267.avi	sub-03	ses-01
49	1	sec-8.avi	sub-04	ses-01
55	1	sec-141.avi	sub-04	ses-01
61	1	sec-205.avi	sub-03	ses-01
67	1	sec-192.avi	sub-04	ses-01
73	1	sec-476.avi	sub-03	ses-01
79	1	sec-437.avi	sub-03	ses-01
85	1	sec-65.avi	sub-04	ses-01
91	1	sec-202.avi	sub-04	ses-01
97	1	sec-103.avi	sub-04	ses-01
103	1	sec-354.avi	sub-03	ses-01
109	1	sec-68.avi	sub-04	ses-01
115	1	sec-230.avi	sub-04	ses-01
121	1	sec-558.avi	sub-03	ses-01
127	1	sec-262.avi	sub-04	ses-01
133	1	sec-162.avi	sub-04	ses-01
139	1	sec-176.avi	sub-04	ses-01
145	1	sec-128.avi	sub-04	ses-01
151	1	sec-131.avi	sub-03	ses-01
157	1	sec-110.avi	sub-04	ses-01
163	1	sec-405.avi	sub-03	ses-01
169	1	sec-213.avi	sub-04	ses-01
175	1	sec-587.avi	sub-03	ses-01
181	1	sec-224.avi	sub-04	ses-01
187	1	sec-509.avi	sub-03	ses-01
193	1	sec-244.avi	sub-03	ses-01
199	1	sec-534.avi	sub-03	ses-01
205	1	sec-56.avi	sub-04	ses-01
211	1	sec-379.avi	sub-03	ses-01
217	1	sec-206.avi	sub-03	ses-01
223	1	sec-351.avi	sub-03	ses-01
229	1	sec-89.avi	sub-03	ses-01
235	1	sec-231.avi	sub-03	ses-01
241	1	sec-577.avi	sub-03	ses-01
247	1	sec-186.avi	sub-04	ses-01
253	1	sec-147.avi	sub-04	ses-01
259	1	sec-239.avi	sub-04	ses-01
265	1	sec-49.avi	sub-04	ses-01
271	1	sec-491.avi	sub-03	ses-01
277	1	sec-254.avi	sub-04	ses-01
283	1	sec-223.avi	sub-03	ses-01
289	1	sec-341.avi	sub-03	ses-01
295	1	sec-26.avi	sub-03	ses-01
301	1	sec-246.avi	sub-04	ses-01
307	1	sec-42.avi	sub-03	ses-01
313	1	sec-153.avi	sub-03	ses-01
319	1	sec-102.avi	sub-03	ses-01
325	1	sec-90.avi	sub-03	ses-01
331	1	sec-478.avi	sub-03	ses-01
