video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-211.avi	466	0	0	0	0	0
sec-212.avi	465	0	0	0	0	0
sec-224.avi	453	0	0	0	0	0
sec-227.avi	450	0	0	0	0	0
sec-229.avi	448	0	0	0	0	0
sec-230.avi	447	0	0	0	0	0
sec-239.avi	438	0	0	0	0	0
sec-241.avi	436	0	0	0	0	0
sec-245.avi	432	0	0	0	0	0
sec-250.avi	427	0	0	0	0	0
sec-251.avi	426	0	0	0	0	0
sec-252.avi	425	0	0	0	0	0
sec-265.avi	412	0	0	0	0	0
sec-271.avi	406	0	0	0	0	0
sec-282.avi	395	0	0	0	0	0
sec-285.avi	392	0	0	0	0	0
sec-287.avi	390	0	0	0	0	0
sec-289.avi	388	0	0	0	0	0
sec-290.avi	387	0	0	0	0	0
sec-292.avi	385	0	0	0	0	0
sec-294.avi	383	0	0	0	0	0
sec-304.avi	373	0	0	0	0	0
sec-305.avi	372	0	0	0	0	0
sec-308.avi	369	0	0	0	0	0
sec-309.avi	368	0	0	0	0	0
sec-311.avi	366	0	0	0	0	0
sec-316.avi	361	0	0	0	0	0
sec-333.avi	344	0	0	0	0	0
sec-346.avi	331	0	0	0	0	0
sec-347.avi	330	0	0	0	0	0
sec-348.avi	329	0	0	0	0	0
sec-350.avi	327	0	0	0	0	0
sec-351.avi	326	0	0	0	0	0
sec-358.avi	319	0	0	0	0	0
sec-359.avi	318	0	0	0	0	0
sec-360.avi	317	0	0	0	0	0
sec-363.avi	314	0	0	0	0	0
sec-364.avi	313	0	0	0	0	0
sec-369.avi	308	0	0	0	0	0
sec-373.avi	304	0	0	0	0	0
sec-374.avi	303	3	3	1	3	2
sec-375.avi	302	0	0	0	0	0
sec-377.avi	300	0	0	0	0	0
sec-378.avi	299	0	0	0	0	0
sec-379.avi	298	0	0	0	0	0
sec-380.avi	297	0	0	0	0	0
sec-381.avi	296	0	0	0	0	0
sec-382.avi	295	0	0	0	0	0
sec-383.avi	294	0	0	0	0	0
sec-384.avi	293	0	0	0	0	0
sec-385.avi	292	0	0	0	0	0
sec-386.avi	291	0	0	0	0	0
sec-387.avi	290	0	0	0	0	0
sec-388.avi	289	0	0	0	0	0
sec-389.avi	288	0	0	0	0	0
sec-390.avi	287	0	0	0	0	0
sec-391.avi	286	0	0	0	0	0
sec-392.avi	285	0	0	0	0	0
sec-393.avi	284	0	0	0	0	0
sec-394.avi	283	0	0	0	0	0
sec-395.avi	282	0	0	0	0	0
