onset	duration	video	participant	session
1	1	sec-104.avi	sub-10	ses-01
7	1	sec-73.avi	sub-10	ses-01
13	1	sec-126.avi	sub-09	ses-01
19	1	sec-164.avi	sub-10	ses-01
25	1	sec-48.avi	sub-09	ses-01
31	1	sec-234.avi	sub-10	ses-01
37	1	sec-28.avi	sub-10	ses-01
43	1	sec-109.avi	sub-10	ses-01
49	1	sec-181.avi	sub-10	ses-01
55	1	sec-178.avi	sub-09	ses-01
61	1	sec-127.avi	sub-10	ses-01
67	1	sec-67.avi	sub-10	ses-01
73	1	sec-247.avi	sub-09	ses-01
79	1	sec-153.avi	sub-09	ses-01
85	1	sec-92.avi	sub-10	ses-01
91	1	sec-227.avi	sub-09	ses-01
97	1	sec-31.avi	sub-09	ses-01
103	1	sec-214.avi	sub-09	ses-01
109	1	sec-143.avi	sub-10	ses-01
115	1	sec-239.avi	sub-10	ses-01
121	1	sec-29.avi	sub-10	ses-01
127	1	sec-178.avi	sub-10	ses-01
133	1	sec-39.avi	sub-10	ses-01
139	1	sec-38.avi	sub-09	ses-01
145	1	sec-216.avi	sub-09	ses-01
151	1	sec-194.avi	sub-09	ses-01
157	1	sec-55.avi	sub-10	ses-01
163	1	sec-104.avi	sub-09	ses-01
169	1	sec-71.avi	sub-09	ses-01
175	1	sec-188.avi	sub-09	ses-01
181	1	sec-150.avi	sub-10	ses-01
187	1	sec-92.avi	sub-09	ses-01
193	1	sec-222.avi	sub-10	ses-01
199	1	sec-2.avi	sub-09	ses-01
205	1	sec-254.avi	sub-10	ses-01
211	1	sec-238.avi	sub-09	ses-01
217	1	sec-8.avi	sub-09	ses-01
223	1	sec-150.avi	sub-09	ses-01
229	1	sec-210.avi	sub-10	ses-01
235	1	sec-66.avi	sub-09	ses-01
241	1	sec-82.avi	sub-10	ses-01
247	1	sec-124.avi	sub-09	ses-01
253	1	sec-124.avi	sub-10	ses-01
259	1	sec-46.avi	sub-10	ses-01
265	1	sec-170.avi	sub-09	ses-01
271	1	sec-247.avi	sub-10	ses-01
277	1	sec-206.avi	sub-10	ses-01
283	1	sec-138.avi	sub-09	ses-01
289	1	sec-195.avi	sub-10	ses-01
295	1	sec-267.avi	sub-10	ses-01
301	1	sec-157.avi	sub-10	ses-01
307	1	sec-108.avi	sub-09	ses-01
313	1	sec-56.avi	sub-09	ses-01
