onset	duration	video	participant	session
1	1	sec-999.avi	sub-05	ses-01
7	1	sec-423.avi	sub-05	ses-01
13	1	sec-563.avi	sub-06	ses-01
19	1	sec-607.avi	sub-05	ses-01
25	1	sec-59.avi	sub-06	ses-01
31	1	sec-1321.avi	sub-06	ses-01
37	1	sec-1447.avi	sub-06	ses-01
43	1	sec-978.avi	sub-05	ses-01
49	1	sec-1802.avi	sub-05	ses-01
55	1	sec-1075.avi	sub-06	ses-01
61	1	sec-1481.avi	sub-05	ses-01
67	1	sec-370.avi	sub-05	ses-01
73	1	sec-774.avi	sub-05	ses-01
79	1	sec-477.avi	sub-06	ses-01
85	1	sec-130.avi	sub-05	ses-01
91	1	sec-1187.avi	sub-06	ses-01
97	1	sec-984.avi	sub-05	ses-01
103	1	sec-1719.avi	sub-05	ses-01
109	1	sec-1026.avi	sub-05	ses-01
115	1	sec-104.avi	sub-05	ses-01
121	1	sec-281.avi	sub-06	ses-01
127	1	sec-712.avi	sub-06	ses-01
133	1	sec-1201.avi	sub-05	ses-01
139	1	sec-287.avi	sub-05	ses-01
145	1	sec-494.avi	sub-05	ses-01
151	1	sec-238.avi	sub-06	ses-01
157	1	sec-874.avi	sub-06	ses-01
163	1	sec-909.avi	sub-05	ses-01
169	1	sec-1380.avi	sub-06	ses-01
175	1	sec-234.avi	sub-05	ses-01
181	1	sec-1617.avi	sub-05	ses-01
187	1	sec-449.avi	sub-05	ses-01
193	1	sec-773.avi	sub-06	ses-01
199	1	sec-1336.avi	sub-06	ses-01
205	1	sec-1065.avi	sub-06	ses-01
211	1	sec-377.avi	sub-06	ses-01
217	1	sec-1325.avi	sub-05	ses-01
223	1	sec-1445.avi	sub-06	ses-01
229	1	sec-1179.avi	sub-06	ses-01
235	1	sec-94.avi	sub-06	ses-01
241	1	sec-1153.avi	sub-06	ses-01
247	1	sec-671.avi	sub-06	ses-01
253	1	sec-1230.avi	sub-05	ses-01
259	1	sec-928.avi	sub-06	ses-01
265	1	sec-1330.avi	sub-05	ses-01
271	1	sec-363.avi	sub-05	ses-01
277	1	sec-956.avi	sub-05	ses-01
283	1	sec-491.avi	sub-06	ses-01
289	1	sec-800.avi	sub-05	ses-01
295	1	sec-948.avi	sub-06	ses-01
301	1	sec-1646.avi	sub-05	ses-01
307	1	sec-804.avi	sub-06	ses-01
313	1	sec-170.avi	sub-05	ses-01
319	1	sec-607.avi	sub-06	ses-01
325	1	sec-1518.avi	sub-05	ses-01
331	1	sec-231.avi	sub-06	ses-01
337	1	sec-1429.avi	sub-06	ses-01
343	1	sec-1205.avi	sub-06	ses-01
349	1	sec-994.avi	sub-06	ses-01
355	1	sec-1135.avi	sub-05	ses-01
