onset	duration	video	participant	session
1	1	sec-626.avi	sub-05	ses-01
7	1	sec-615.avi	sub-06	ses-01
13	1	sec-711.avi	sub-05	ses-01
19	1	sec-994.avi	sub-05	ses-01
25	1	sec-847.avi	sub-06	ses-01
31	1	sec-973.avi	sub-06	ses-01
37	1	sec-1054.avi	sub-05	ses-01
43	1	sec-322.avi	sub-06	ses-01
49	1	sec-1324.avi	sub-05	ses-01
55	1	sec-707.avi	sub-06	ses-01
61	1	sec-1290.avi	sub-05	ses-01
67	1	sec-276.avi	sub-06	ses-01
73	1	sec-51.avi	sub-05	ses-01
79	1	sec-1305.avi	sub-06	ses-01
85	1	sec-403.avi	sub-05	ses-01
91	1	sec-870.avi	sub-06	ses-01
97	1	sec-700.avi	sub-06	ses-01
103	1	sec-354.avi	sub-05	ses-01
109	1	sec-371.avi	sub-06	ses-01
115	1	sec-80.avi	sub-05	ses-01
121	1	sec-795.avi	sub-06	ses-01
127	1	sec-63.avi	sub-06	ses-01
133	1	sec-76.avi	sub-05	ses-01
139	1	sec-117.avi	sub-06	ses-01
145	1	sec-1345.avi	sub-06	ses-01
151	1	sec-1001.avi	sub-05	ses-01
157	1	sec-1185.avi	sub-05	ses-01
163	1	sec-1449.avi	sub-06	ses-01
169	1	sec-1073.avi	sub-06	ses-01
175	1	sec-1461.avi	sub-05	ses-01
181	1	sec-454.avi	sub-06	ses-01
187	1	sec-1151.avi	sub-06	ses-01
193	1	sec-1603.avi	sub-05	ses-01
199	1	sec-840.avi	sub-06	ses-01
205	1	sec-72.avi	sub-06	ses-01
211	1	sec-1098.avi	sub-06	ses-01
217	1	sec-212.avi	sub-06	ses-01
223	1	sec-278.avi	sub-05	ses-01
229	1	sec-1023.avi	sub-06	ses-01
235	1	sec-1342.avi	sub-05	ses-01
241	1	sec-1137.avi	sub-05	ses-01
247	1	sec-980.avi	sub-05	ses-01
253	1	sec-1162.avi	sub-06	ses-01
259	1	sec-389.avi	sub-05	ses-01
265	1	sec-5.avi	sub-06	ses-01
271	1	sec-727.avi	sub-06	ses-01
277	1	sec-592.avi	sub-05	ses-01
283	1	sec-1583.avi	sub-05	ses-01
289	1	sec-1455.avi	sub-06	ses-01
295	1	sec-1556.avi	sub-05	ses-01
301	1	sec-392.avi	sub-06	ses-01
307	1	sec-908.avi	sub-05	ses-01
313	1	sec-579.avi	sub-05	ses-01
319	1	sec-1204.avi	sub-05	ses-01
325	1	sec-97.avi	sub-06	ses-01
331	1	sec-99.avi	sub-05	ses-01
337	1	sec-1385.avi	sub-06	ses-01
343	1	sec-1770.avi	sub-05	ses-01
349	1	sec-1797.avi	sub-05	ses-01
355	1	sec-1370.avi	sub-05	ses-01
