onset	duration	video	participant	session
1	1	sec-85.avi	sub-06	ses-01
7	1	sec-723.avi	sub-06	ses-01
13	1	sec-589.avi	sub-06	ses-01
19	1	sec-1813.avi	sub-05	ses-01
25	1	sec-1783.avi	sub-05	ses-01
31	1	sec-389.avi	sub-06	ses-01
37	1	sec-1327.avi	sub-05	ses-01
43	1	sec-1699.avi	sub-05	ses-01
49	1	sec-1411.avi	sub-06	ses-01
55	1	sec-681.avi	sub-05	ses-01
61	1	sec-123.avi	sub-06	ses-01
67	1	sec-993.avi	sub-05	ses-01
73	1	sec-900.avi	sub-05	ses-01
79	1	sec-305.avi	sub-06	ses-01
85	1	sec-1369.avi	sub-06	ses-01
91	1	sec-1049.avi	sub-06	ses-01
97	1	sec-1053.avi	sub-05	ses-01
103	1	sec-158.avi	sub-06	ses-01
109	1	sec-971.avi	sub-06	ses-01
115	1	sec-1272.avi	sub-05	ses-01
121	1	sec-1239.avi	sub-06	ses-01
127	1	sec-169.avi	sub-06	ses-01
133	1	sec-419.avi	sub-05	ses-01
139	1	sec-1295.avi	sub-06	ses-01
145	1	sec-1509.avi	sub-05	ses-01
151	1	sec-86.avi	sub-06	ses-01
157	1	sec-183.avi	sub-05	ses-01
163	1	sec-93.avi	sub-05	ses-01
169	1	sec-821.avi	sub-06	ses-01
175	1	sec-610.avi	sub-05	ses-01
181	1	sec-978.avi	sub-06	ses-01
187	1	sec-168.avi	sub-05	ses-01
193	1	sec-1161.avi	sub-05	ses-01
199	1	sec-1131.avi	sub-05	ses-01
205	1	sec-648.avi	sub-06	ses-01
211	1	sec-277.avi	sub-06	ses-01
217	1	sec-150.avi	sub-05	ses-01
223	1	sec-1185.avi	sub-06	ses-01
229	1	sec-267.avi	sub-06	ses-01
235	1	sec-223.avi	sub-06	ses-01
241	1	sec-664.avi	sub-05	ses-01
247	1	sec-788.avi	sub-05	ses-01
253	1	sec-1444.avi	sub-06	ses-01
259	1	sec-1634.avi	sub-05	ses-01
265	1	sec-472.avi	sub-05	ses-01
271	1	sec-1077.avi	sub-05	ses-01
277	1	sec-872.avi	sub-06	ses-01
283	1	sec-1102.avi	sub-06	ses-01
289	1	sec-990.avi	sub-05	ses-01
295	1	sec-745.avi	sub-06	ses-01
301	1	sec-975.avi	sub-05	ses-01
307	1	sec-964.avi	sub-05	ses-01
313	1	sec-1233.avi	sub-05	ses-01
319	1	sec-521.avi	sub-06	ses-01
325	1	sec-1157.avi	sub-06	ses-01
331	1	sec-453.avi	sub-06	ses-01
337	1	sec-392.avi	sub-05	ses-01
343	1	sec-1359.avi	sub-05	ses-01
349	1	sec-295.avi	sub-05	ses-01
355	1	sec-611.avi	sub-06	ses-01
