video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-932.avi	376	4	4	1	2	0
sec-934.avi	374	4	2	1	1	2
sec-948.avi	360	4	4	0	0	2
sec-961.avi	347	4	4	1	2	2
sec-965.avi	343	5	5	1	1	2
sec-967.avi	341	5	3	0	3	2
sec-971.avi	337	5	4	1	2	2
sec-976.avi	332	4	2	0	0	2
sec-977.avi	331	4	4	0	0	2
sec-978.avi	330	4	4	0	0	2
sec-982.avi	326	4	4	0	3	2
sec-991.avi	317	3	4	0	0	2
sec-992.avi	316	3	1	0	0	2
sec-993.avi	315	5	5	0	0	2
sec-994.avi	314	5	4	0	3	2
sec-995.avi	313	4	3	1	2	2
sec-996.avi	312	3	4	0	0	2
sec-997.avi	311	5	4	1	2	1
sec-998.avi	310	0	0	0	0	0
sec-999.avi	309	5	4	1	2	1
sec-1000.avi	308	5	5	1	2	2
sec-1001.avi	307	5	5	0	3	2
sec-1002.avi	306	4	4	1	1	2
sec-1003.avi	305	5	5	1	3	2
sec-1004.avi	304	5	4	1	2	1
sec-1005.avi	303	3	3	0	3	2
sec-1006.avi	302	5	5	1	2	2
sec-1007.avi	301	5	5	1	1	1
sec-1008.avi	300	4	5	1	1	1
sec-1010.avi	298	3	1	0	0	2
sec-1011.avi	297	5	5	1	2	2
sec-1012.avi	296	2	5	0	0	2
sec-1013.avi	295	3	2	1	1	2
sec-1014.avi	294	3	4	1	2	1
sec-1015.avi	293	4	5	1	2	1
sec-1016.avi	292	5	5	1	3	0
sec-1017.avi	291	4	4	1	2	1
sec-1018.avi	290	3	1	0	0	2
sec-1019.avi	289	4	3	0	3	2
sec-1020.avi	288	5	5	1	3	2
sec-1021.avi	287	4	4	1	2	2
sec-1022.avi	286	5	5	0	0	1
sec-1023.avi	285	3	1	0	3	2
sec-1024.avi	284	4	5	1	2	2
sec-1025.avi	283	5	4	1	2	2
sec-1026.avi	282	3	1	0	0	2
sec-1027.avi	281	0	5	1	2	2
sec-1028.avi	280	3	2	1	2	2
sec-1029.avi	279	4	5	0	3	2
sec-1030.avi	278	5	4	0	0	2
sec-1031.avi	277	5	5	0	0	1
sec-1032.avi	276	5	5	0	0	2
sec-1033.avi	275	4	4	1	2	2
sec-1034.avi	274	4	2	0	0	2
sec-1035.avi	273	5	5	0	0	2
sec-1036.avi	272	4	3	1	2	2
sec-1037.avi	271	5	4	1	2	2
sec-1038.avi	270	5	5	1	3	2
sec-1039.avi	269	2	4	1	1	2
sec-1040.avi	268	3	2	0	3	2
sec-1041.avi	267	4	3	1	2	2
sec-1042.avi	266	4	2	1	2	2
sec-1043.avi	265	2	5	0	0	2
sec-1044.avi	264	5	4	1	1	2
sec-1046.avi	262	4	5	1	2	2
sec-1047.avi	261	5	4	0	3	2
sec-1048.avi	260	5	4	1	2	2
sec-1049.avi	259	4	3	1	1	2
sec-1050.avi	258	4	4	1	2	2
sec-1051.avi	257	4	4	1	2	2
sec-1052.avi	256	5	4	1	2	2
sec-1053.avi	255	4	4	1	2	2
sec-1054.avi	254	5	2	0	3	2
sec-1055.avi	253	4	4	1	2	2
sec-1056.avi	252	3	1	0	0	2
sec-1057.avi	251	5	4	1	1	2
sec-1058.avi	250	4	4	1	2	2
sec-1059.avi	249	3	1	0	0	2
sec-1060.avi	248	4	5	1	1	1
sec-1061.avi	247	5	5	1	1	1
sec-1062.avi	246	4	4	0	0	2
sec-1063.avi	245	3	1	0	0	0
sec-1064.avi	244	5	5	1	2	2
sec-1065.avi	243	5	5	1	2	2
sec-1066.avi	242	3	4	0	3	2
sec-1067.avi	241	4	3	1	2	2
sec-1068.avi	240	3	2	0	3	2
sec-1069.avi	239	4	1	0	0	2
sec-1071.avi	237	4	4	1	1	2
sec-1072.avi	236	0	5	1	3	1
sec-1073.avi	235	4	4	1	2	2
sec-1074.avi	234	5	5	1	2	2
sec-1075.avi	233	4	2	1	2	2
sec-1076.avi	232	3	4	0	3	2
sec-1078.avi	230	3	2	1	1	2
sec-1079.avi	229	4	5	0	0	1
sec-1080.avi	228	3	4	0	0	2
sec-1081.avi	227	0	0	0	0	0
sec-1082.avi	226	0	0	0	0	0
sec-1083.avi	225	4	1	0	3	2
sec-1084.avi	224	2	3	0	3	2
sec-1085.avi	223	5	3	0	0	2
sec-1086.avi	222	3	5	0	0	1
sec-1087.avi	221	3	3	1	2	2
sec-1088.avi	220	4	4	1	1	2
sec-1089.avi	219	4	5	1	2	2
sec-1090.avi	218	4	3	0	0	2
sec-1091.avi	217	3	1	0	0	2
sec-1092.avi	216	4	4	1	1	1
sec-1094.avi	214	3	2	0	0	2
sec-1095.avi	213	3	4	0	0	1
sec-1096.avi	212	5	4	0	0	2
sec-1097.avi	211	3	1	1	1	0
sec-1099.avi	209	5	4	0	0	1
sec-1100.avi	208	5	3	0	0	2
sec-1102.avi	206	4	4	1	1	2
sec-1103.avi	205	5	5	1	1	2
sec-1104.avi	204	5	1	0	3	2
sec-1105.avi	203	4	5	1	2	2
sec-1106.avi	202	4	5	0	3	2
sec-1107.avi	201	0	0	0	0	0
sec-1108.avi	200	4	4	1	1	2
sec-1109.avi	199	5	4	1	2	2
sec-1110.avi	198	3	3	0	0	2
sec-1111.avi	197	5	5	1	2	1
sec-1112.avi	196	4	4	1	2	2
sec-1113.avi	195	5	5	1	2	2
sec-1114.avi	194	5	4	1	2	2
sec-1115.avi	193	5	5	0	0	1
sec-1116.avi	192	5	5	0	0	1
sec-1117.avi	191	5	5	0	3	1
sec-1118.avi	190	4	4	1	2	2
sec-1119.avi	189	5	5	1	2	1
sec-1120.avi	188	4	4	1	2	2
sec-1121.avi	187	0	4	0	0	2
sec-1122.avi	186	5	4	1	2	1
sec-1123.avi	185	4	5	1	2	2
sec-1124.avi	184	4	2	1	2	2
sec-1125.avi	183	4	2	1	2	2
sec-1126.avi	182	4	3	1	2	2
sec-1127.avi	181	3	1	0	0	2
sec-1128.avi	180	5	5	1	3	2
sec-1129.avi	179	4	4	1	2	2
sec-1131.avi	177	3	1	1	3	2
sec-1132.avi	176	4	4	1	2	2
sec-1133.avi	175	3	3	1	2	2
sec-1134.avi	174	3	2	1	2	2
sec-1135.avi	173	3	4	0	0	2
sec-1136.avi	172	4	4	1	2	2
sec-1137.avi	171	4	3	0	0	2
sec-1138.avi	170	4	4	1	2	2
sec-1139.avi	169	4	2	1	2	2
sec-1140.avi	168	5	5	1	3	2
sec-1141.avi	167	3	3	0	0	2
sec-1142.avi	166	4	3	1	2	2
sec-1143.avi	165	4	2	0	0	2
sec-1144.avi	164	5	4	1	1	2
sec-1145.avi	163	3	4	1	2	2
sec-1146.avi	162	4	5	1	2	2
sec-1147.avi	161	3	4	0	0	2
sec-1148.avi	160	4	4	1	2	2
sec-1149.avi	159	4	4	1	2	2
sec-1150.avi	158	3	2	1	2	2
sec-1151.avi	157	4	4	1	2	2
sec-1152.avi	156	5	4	1	2	2
sec-1153.avi	155	4	4	1	2	2
sec-1154.avi	154	5	4	1	2	2
sec-1155.avi	153	3	3	1	2	2
sec-1156.avi	152	3	3	0	0	2
sec-1157.avi	151	5	5	1	2	2
sec-1158.avi	150	4	1	1	3	2
sec-1159.avi	149	4	5	1	1	2
sec-1160.avi	148	5	4	1	2	2
sec-1161.avi	147	3	2	0	0	2
sec-1163.avi	145	5	5	1	2	2
sec-1164.avi	144	3	1	1	2	2
sec-1165.avi	143	5	4	1	3	2
sec-1166.avi	142	4	5	1	1	2
sec-1167.avi	141	4	2	1	2	2
sec-1168.avi	140	4	4	1	2	2
sec-1169.avi	139	4	4	1	3	2
sec-1170.avi	138	4	4	1	2	2
sec-1171.avi	137	5	4	1	2	0
sec-1172.avi	136	3	2	0	0	2
sec-1173.avi	135	3	3	1	2	2
sec-1174.avi	134	5	4	0	0	2
sec-1175.avi	133	5	5	1	2	2
sec-1176.avi	132	3	1	0	0	2
sec-1177.avi	131	5	5	1	3	2
sec-1178.avi	130	5	2	1	2	2
sec-1179.avi	129	4	3	1	3	0
sec-1180.avi	128	4	5	0	0	2
sec-1181.avi	127	4	3	1	1	2
sec-1182.avi	126	3	5	1	1	2
