onset	duration	video	participant	session
1	1	sec-344.avi	sub-21	ses-01
7	1	sec-538.avi	sub-21	ses-01
13	1	sec-702.avi	sub-21	ses-01
19	1	sec-455.avi	sub-21	ses-01
25	1	sec-161.avi	sub-21	ses-01
31	1	sec-41.avi	sub-20	ses-01
37	1	sec-370.avi	sub-20	ses-01
43	1	sec-53.avi	sub-20	ses-01
49	1	sec-368.avi	sub-20	ses-01
55	1	sec-445.avi	sub-21	ses-01
61	1	sec-288.avi	sub-20	ses-01
67	1	sec-94.avi	sub-21	ses-01
73	1	sec-239.avi	sub-20	ses-01
79	1	sec-338.avi	sub-20	ses-01
85	1	sec-16.avi	sub-20	ses-01
91	1	sec-201.avi	sub-20	ses-01
97	1	sec-648.avi	sub-21	ses-01
103	1	sec-628.avi	sub-21	ses-01
109	1	sec-689.avi	sub-21	ses-01
115	1	sec-303.avi	sub-21	ses-01
121	1	sec-134.avi	sub-20	ses-01
127	1	sec-79.avi	sub-21	ses-01
133	1	sec-366.avi	sub-21	ses-01
139	1	sec-382.avi	sub-20	ses-01
145	1	sec-69.avi	sub-20	ses-01
151	1	sec-223.avi	sub-20	ses-01
157	1	sec-119.avi	sub-20	ses-01
163	1	sec-60.avi	sub-20	ses-01
169	1	sec-325.avi	sub-21	ses-01
175	1	sec-194.avi	sub-20	ses-01
181	1	sec-104.avi	sub-20	ses-01
187	1	sec-427.avi	sub-20	ses-01
193	1	sec-233.avi	sub-20	ses-01
199	1	sec-52.avi	sub-21	ses-01
205	1	sec-638.avi	sub-21	ses-01
211	1	sec-466.avi	sub-21	ses-01
217	1	sec-324.avi	sub-20	ses-01
223	1	sec-494.avi	sub-21	ses-01
229	1	sec-584.avi	sub-21	ses-01
235	1	sec-397.avi	sub-20	ses-01
241	1	sec-89.avi	sub-20	ses-01
247	1	sec-138.avi	sub-21	ses-01
253	1	sec-204.avi	sub-21	ses-01
259	1	sec-42.avi	sub-20	ses-01
265	1	sec-90.avi	sub-20	ses-01
271	1	sec-659.avi	sub-21	ses-01
277	1	sec-291.avi	sub-21	ses-01
283	1	sec-394.avi	sub-20	ses-01
289	1	sec-398.avi	sub-21	ses-01
295	1	sec-717.avi	sub-21	ses-01
301	1	sec-177.avi	sub-20	ses-01
307	1	sec-652.avi	sub-21	ses-01
313	1	sec-152.avi	sub-20	ses-01
319	1	sec-720.avi	sub-21	ses-01
325	1	sec-72.avi	sub-20	ses-01
331	1	sec-259.avi	sub-20	ses-01
337	1	sec-266.avi	sub-20	ses-01
343	1	sec-184.avi	sub-21	ses-01
349	1	sec-83.avi	sub-21	ses-01
355	1	sec-165.avi	sub-21	ses-01
