onset	duration	video	participant	session
1	1	sec-188.avi	sub-21	ses-01
7	1	sec-446.avi	sub-21	ses-01
13	1	sec-359.avi	sub-21	ses-01
19	1	sec-392.avi	sub-20	ses-01
25	1	sec-245.avi	sub-20	ses-01
31	1	sec-364.avi	sub-20	ses-01
37	1	sec-83.avi	sub-20	ses-01
43	1	sec-176.avi	sub-20	ses-01
49	1	sec-552.avi	sub-21	ses-01
55	1	sec-613.avi	sub-21	ses-01
61	1	sec-119.avi	sub-21	ses-01
67	1	sec-59.avi	sub-20	ses-01
73	1	sec-385.avi	sub-20	ses-01
79	1	sec-127.avi	sub-20	ses-01
85	1	sec-221.avi	sub-20	ses-01
91	1	sec-70.avi	sub-20	ses-01
97	1	sec-642.avi	sub-21	ses-01
103	1	sec-624.avi	sub-21	ses-01
109	1	sec-430.avi	sub-20	ses-01
115	1	sec-696.avi	sub-21	ses-01
121	1	sec-691.avi	sub-21	ses-01
127	1	sec-677.avi	sub-21	ses-01
133	1	sec-214.avi	sub-21	ses-01
139	1	sec-90.avi	sub-21	ses-01
145	1	sec-37.avi	sub-20	ses-01
151	1	sec-145.avi	sub-20	ses-01
157	1	sec-31.avi	sub-21	ses-01
163	1	sec-89.avi	sub-21	ses-01
169	1	sec-265.avi	sub-20	ses-01
175	1	sec-47.avi	sub-20	ses-01
181	1	sec-78.avi	sub-21	ses-01
187	1	sec-559.avi	sub-21	ses-01
193	1	sec-165.avi	sub-20	ses-01
199	1	sec-190.avi	sub-20	ses-01
205	1	sec-160.avi	sub-21	ses-01
211	1	sec-245.avi	sub-21	ses-01
217	1	sec-469.avi	sub-21	ses-01
223	1	sec-97.avi	sub-20	ses-01
229	1	sec-287.avi	sub-20	ses-01
235	1	sec-278.avi	sub-21	ses-01
241	1	sec-636.avi	sub-21	ses-01
247	1	sec-254.avi	sub-20	ses-01
253	1	sec-420.avi	sub-20	ses-01
259	1	sec-716.avi	sub-21	ses-01
265	1	sec-228.avi	sub-20	ses-01
271	1	sec-723.avi	sub-21	ses-01
277	1	sec-657.avi	sub-21	ses-01
283	1	sec-120.avi	sub-20	ses-01
289	1	sec-498.avi	sub-21	ses-01
295	1	sec-131.avi	sub-21	ses-01
301	1	sec-392.avi	sub-21	ses-01
307	1	sec-233.avi	sub-21	ses-01
313	1	sec-188.avi	sub-20	ses-01
319	1	sec-79.avi	sub-20	ses-01
325	1	sec-413.avi	sub-20	ses-01
331	1	sec-102.avi	sub-20	ses-01
337	1	sec-342.avi	sub-20	ses-01
343	1	sec-29.avi	sub-20	ses-01
349	1	sec-404.avi	sub-20	ses-01
355	1	sec-541.avi	sub-21	ses-01
