video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	407	5	5	1	2	2
sec-2.avi	406	5	5	1	2	2
sec-3.avi	405	3	1	0	0	2
sec-4.avi	404	4	4	1	2	2
sec-5.avi	403	2	3	0	0	2
sec-6.avi	402	4	3	0	0	2
sec-7.avi	401	3	4	0	0	2
sec-8.avi	400	3	2	0	0	2
sec-9.avi	399	4	5	0	0	2
sec-10.avi	398	5	5	0	0	0
sec-11.avi	397	3	1	0	0	0
sec-12.avi	396	2	1	0	0	2
sec-14.avi	394	0	0	0	0	0
sec-15.avi	393	4	3	0	0	2
sec-16.avi	392	4	3	1	2	0
sec-17.avi	391	3	3	0	0	2
sec-18.avi	390	3	4	0	0	1
sec-19.avi	389	3	3	1	2	1
sec-20.avi	388	0	0	0	0	0
sec-21.avi	387	4	4	1	2	1
sec-22.avi	386	4	3	1	2	1
sec-23.avi	385	4	2	0	0	2
sec-25.avi	383	4	5	0	0	2
sec-26.avi	382	4	5	1	2	2
sec-27.avi	381	4	3	1	2	2
sec-28.avi	380	5	5	1	2	1
sec-30.avi	378	3	2	0	0	0
sec-31.avi	377	3	1	0	0	2
sec-32.avi	376	3	2	0	0	0
sec-33.avi	375	3	2	1	2	1
sec-35.avi	373	4	1	0	0	2
sec-36.avi	372	5	4	0	0	2
sec-37.avi	371	4	1	0	0	2
sec-38.avi	370	2	1	0	0	2
sec-40.avi	368	4	3	0	0	2
sec-41.avi	367	5	5	1	2	1
sec-43.avi	365	4	2	0	0	2
sec-44.avi	364	2	1	0	0	2
sec-45.avi	363	3	2	1	2	2
sec-46.avi	362	0	0	0	0	0
sec-47.avi	361	5	5	1	2	2
sec-48.avi	360	4	3	1	2	2
sec-49.avi	359	5	4	1	2	2
sec-50.avi	358	5	4	1	2	1
sec-51.avi	357	5	4	1	2	2
sec-52.avi	356	4	4	0	0	2
sec-53.avi	355	4	1	0	0	2
sec-54.avi	354	2	3	0	0	2
sec-55.avi	353	3	2	0	0	0
sec-56.avi	352	3	2	0	0	0
sec-57.avi	351	4	4	1	2	2
sec-58.avi	350	3	2	0	0	2
sec-59.avi	349	3	2	0	0	2
sec-60.avi	348	4	5	0	0	2
sec-61.avi	347	3	3	0	0	2
sec-62.avi	346	4	4	0	0	2
sec-63.avi	345	4	3	1	2	2
sec-64.avi	344	4	5	0	0	2
sec-65.avi	343	4	3	0	0	2
sec-66.avi	342	3	5	0	0	2
sec-67.avi	341	4	3	0	0	2
sec-68.avi	340	4	4	0	0	2
sec-69.avi	339	3	1	0	0	2
sec-70.avi	338	4	2	0	0	0
sec-71.avi	337	4	3	1	2	2
sec-72.avi	336	2	3	1	1	0
sec-73.avi	335	2	4	0	0	2
sec-74.avi	334	3	1	0	0	0
sec-75.avi	333	0	0	0	0	0
sec-76.avi	332	4	2	1	2	2
sec-77.avi	331	3	1	0	0	2
sec-78.avi	330	4	2	0	0	2
sec-79.avi	329	3	3	0	0	2
sec-80.avi	328	5	1	0	0	2
sec-81.avi	327	3	1	0	0	0
sec-82.avi	326	4	5	1	1	1
sec-83.avi	325	4	3	0	0	2
sec-84.avi	324	5	5	0	0	2
sec-85.avi	323	3	2	0	0	0
sec-86.avi	322	4	1	1	2	0
sec-87.avi	321	2	4	0	0	2
sec-88.avi	320	5	5	1	2	2
sec-89.avi	319	4	3	0	0	0
sec-90.avi	318	3	1	0	0	0
sec-91.avi	317	3	1	0	0	0
sec-92.avi	316	4	2	0	0	2
sec-93.avi	315	5	5	0	0	2
sec-94.avi	314	5	4	0	0	2
sec-95.avi	313	3	3	0	0	2
sec-96.avi	312	5	4	1	2	2
sec-97.avi	311	4	4	1	2	2
sec-98.avi	310	3	1	0	0	2
sec-99.avi	309	4	3	1	2	2
sec-100.avi	308	4	2	0	0	2
sec-101.avi	307	3	1	0	0	0
sec-102.avi	306	4	2	0	0	2
sec-103.avi	305	3	1	0	0	2
sec-104.avi	304	0	0	0	0	0
sec-105.avi	303	5	3	1	2	2
sec-106.avi	302	4	4	1	2	2
sec-107.avi	301	4	3	0	0	2
sec-109.avi	299	4	2	0	0	2
sec-111.avi	297	4	4	1	2	2
sec-112.avi	296	4	4	1	2	2
sec-113.avi	295	4	2	0	0	2
sec-114.avi	294	3	1	0	0	2
sec-115.avi	293	4	4	0	0	0
sec-116.avi	292	3	2	0	0	0
sec-117.avi	291	3	2	0	0	2
sec-118.avi	290	4	2	1	2	2
sec-119.avi	289	2	3	1	2	2
sec-120.avi	288	5	5	1	2	2
sec-123.avi	285	3	3	0	0	2
sec-124.avi	284	3	1	0	0	2
sec-125.avi	283	2	2	1	2	2
sec-126.avi	282	0	0	0	0	0
sec-127.avi	281	0	0	0	0	0
sec-129.avi	279	3	2	0	0	0
sec-130.avi	278	4	5	1	2	1
sec-131.avi	277	3	1	1	2	2
sec-132.avi	276	5	5	1	2	2
sec-133.avi	275	5	5	1	2	2
sec-134.avi	274	4	2	1	2	0
sec-135.avi	273	4	2	0	0	2
sec-136.avi	272	4	3	0	0	2
sec-137.avi	271	0	0	0	0	0
sec-138.avi	270	5	5	1	2	2
sec-139.avi	269	3	1	0	0	0
sec-140.avi	268	5	4	1	2	2
sec-141.avi	267	3	1	1	2	2
sec-142.avi	266	3	1	0	0	2
sec-143.avi	265	4	1	0	0	2
sec-144.avi	264	3	1	0	0	2
sec-145.avi	263	4	3	0	0	2
sec-146.avi	262	2	3	1	1	2
sec-147.avi	261	4	5	1	2	2
sec-148.avi	260	5	5	1	2	1
sec-149.avi	259	5	2	0	0	2
sec-150.avi	258	4	1	0	0	2
sec-151.avi	257	2	2	0	0	2
sec-152.avi	256	0	0	0	0	0
sec-154.avi	254	4	2	1	2	2
sec-155.avi	253	3	5	1	2	2
sec-157.avi	251	2	1	0	0	2
sec-158.avi	250	3	3	1	2	2
sec-159.avi	249	5	5	1	2	2
sec-160.avi	248	4	2	0	0	0
sec-161.avi	247	3	2	0	0	2
sec-162.avi	246	3	1	0	0	0
sec-163.avi	245	4	5	1	2	1
sec-164.avi	244	4	5	0	0	1
sec-165.avi	243	4	4	0	0	1
sec-166.avi	242	1	3	1	1	1
sec-169.avi	239	4	3	0	0	2
sec-170.avi	238	4	4	0	0	2
sec-171.avi	237	3	1	0	0	2
sec-172.avi	236	3	1	0	0	0
sec-174.avi	234	4	2	0	0	2
sec-175.avi	233	4	2	1	2	1
sec-176.avi	232	3	1	0	0	0
sec-177.avi	231	3	2	0	0	2
sec-178.avi	230	5	5	1	2	2
sec-179.avi	229	4	2	1	2	1
sec-180.avi	228	4	2	1	1	2
sec-182.avi	226	4	5	0	0	2
sec-183.avi	225	5	5	1	2	2
sec-184.avi	224	4	2	0	0	2
sec-185.avi	223	2	1	0	0	2
sec-186.avi	222	4	2	0	0	2
sec-187.avi	221	4	5	1	2	2
sec-189.avi	219	4	3	1	2	2
sec-190.avi	218	1	5	0	0	2
sec-191.avi	217	2	2	0	0	2
sec-192.avi	216	4	5	1	1	2
sec-193.avi	215	5	5	1	2	2
sec-194.avi	214	5	4	0	0	2
sec-195.avi	213	4	4	1	2	1
sec-196.avi	212	5	5	1	2	2
sec-197.avi	211	5	5	1	2	2
sec-198.avi	210	5	5	0	0	2
sec-199.avi	209	5	5	1	2	2
sec-200.avi	208	5	5	1	2	2
sec-201.avi	207	4	2	0	0	1
sec-202.avi	206	4	2	0	0	0
sec-203.avi	205	3	1	0	0	2
sec-204.avi	204	3	2	0	0	2
sec-205.avi	203	4	2	0	0	2
sec-206.avi	202	4	2	0	0	2
sec-208.avi	200	3	4	1	2	2
sec-209.avi	199	4	5	0	0	2
sec-210.avi	198	4	2	0	0	2
sec-211.avi	197	1	5	0	0	0
sec-212.avi	196	4	3	1	2	2
sec-213.avi	195	5	5	0	0	2
sec-216.avi	192	4	4	1	2	2
sec-217.avi	191	4	2	0	0	2
sec-218.avi	190	3	1	0	0	2
sec-219.avi	189	2	3	0	0	2
sec-220.avi	188	4	5	1	2	1
sec-221.avi	187	4	5	1	1	1
sec-222.avi	186	3	2	0	0	0
sec-223.avi	185	5	5	1	2	2
sec-224.avi	184	3	1	0	0	2
sec-225.avi	183	4	5	0	0	2
sec-226.avi	182	5	5	1	2	2
sec-227.avi	181	0	0	0	0	0
sec-228.avi	180	4	3	1	2	2
sec-229.avi	179	2	3	0	0	2
sec-230.avi	178	4	3	0	0	2
