onset	duration	video	participant	session
1	1	sec-1240.avi	sub-05	ses-01
7	1	sec-704.avi	sub-05	ses-01
13	1	sec-1237.avi	sub-06	ses-01
19	1	sec-1044.avi	sub-06	ses-01
25	1	sec-997.avi	sub-05	ses-01
31	1	sec-1705.avi	sub-05	ses-01
37	1	sec-979.avi	sub-05	ses-01
43	1	sec-744.avi	sub-05	ses-01
49	1	sec-1344.avi	sub-05	ses-01
55	1	sec-1138.avi	sub-06	ses-01
61	1	sec-163.avi	sub-06	ses-01
67	1	sec-189.avi	sub-06	ses-01
73	1	sec-1441.avi	sub-06	ses-01
79	1	sec-671.avi	sub-05	ses-01
85	1	sec-1191.avi	sub-05	ses-01
91	1	sec-708.avi	sub-06	ses-01
97	1	sec-884.avi	sub-05	ses-01
103	1	sec-523.avi	sub-06	ses-01
109	1	sec-763.avi	sub-06	ses-01
115	1	sec-581.avi	sub-06	ses-01
121	1	sec-339.avi	sub-06	ses-01
127	1	sec-1386.avi	sub-06	ses-01
133	1	sec-1459.avi	sub-06	ses-01
139	1	sec-936.avi	sub-06	ses-01
145	1	sec-637.avi	sub-05	ses-01
151	1	sec-1348.avi	sub-05	ses-01
157	1	sec-1777.avi	sub-05	ses-01
163	1	sec-1544.avi	sub-05	ses-01
169	1	sec-1742.avi	sub-05	ses-01
175	1	sec-429.avi	sub-05	ses-01
181	1	sec-1191.avi	sub-06	ses-01
187	1	sec-1848.avi	sub-05	ses-01
193	1	sec-952.avi	sub-06	ses-01
199	1	sec-1635.avi	sub-05	ses-01
205	1	sec-304.avi	sub-06	ses-01
211	1	sec-1371.avi	sub-05	ses-01
217	1	sec-50.avi	sub-06	ses-01
223	1	sec-1606.avi	sub-05	ses-01
229	1	sec-397.avi	sub-06	ses-01
235	1	sec-953.avi	sub-06	ses-01
241	1	sec-1454.avi	sub-05	ses-01
247	1	sec-895.avi	sub-05	ses-01
253	1	sec-923.avi	sub-06	ses-01
259	1	sec-986.avi	sub-05	ses-01
265	1	sec-353.avi	sub-05	ses-01
271	1	sec-241.avi	sub-06	ses-01
277	1	sec-578.avi	sub-06	ses-01
283	1	sec-407.avi	sub-05	ses-01
289	1	sec-662.avi	sub-05	ses-01
295	1	sec-159.avi	sub-06	ses-01
301	1	sec-1123.avi	sub-05	ses-01
307	1	sec-855.avi	sub-06	ses-01
313	1	sec-1202.avi	sub-05	ses-01
319	1	sec-897.avi	sub-06	ses-01
325	1	sec-427.avi	sub-06	ses-01
331	1	sec-1146.avi	sub-06	ses-01
337	1	sec-1094.avi	sub-06	ses-01
343	1	sec-1056.avi	sub-05	ses-01
349	1	sec-210.avi	sub-05	ses-01
355	1	sec-507.avi	sub-06	ses-01
