onset	duration	video	participant	session
1	1	sec-262.avi	sub-21	ses-01
7	1	sec-366.avi	sub-20	ses-01
13	1	sec-181.avi	sub-20	ses-01
19	1	sec-416.avi	sub-20	ses-01
25	1	sec-99.avi	sub-20	ses-01
31	1	sec-6.avi	sub-21	ses-01
37	1	sec-325.avi	sub-20	ses-01
43	1	sec-136.avi	sub-21	ses-01
49	1	sec-242.avi	sub-20	ses-01
55	1	sec-76.avi	sub-21	ses-01
61	1	sec-269.avi	sub-20	ses-01
67	1	sec-34.avi	sub-20	ses-01
73	1	sec-694.avi	sub-21	ses-01
79	1	sec-158.avi	sub-20	ses-01
85	1	sec-192.avi	sub-21	ses-01
91	1	sec-256.avi	sub-20	ses-01
97	1	sec-145.avi	sub-21	ses-01
103	1	sec-567.avi	sub-21	ses-01
109	1	sec-625.avi	sub-21	ses-01
115	1	sec-75.avi	sub-20	ses-01
121	1	sec-122.avi	sub-20	ses-01
127	1	sec-306.avi	sub-21	ses-01
133	1	sec-650.avi	sub-21	ses-01
139	1	sec-289.avi	sub-21	ses-01
145	1	sec-704.avi	sub-21	ses-01
151	1	sec-1.avi	sub-21	ses-01
157	1	sec-50.avi	sub-20	ses-01
163	1	sec-279.avi	sub-21	ses-01
169	1	sec-414.avi	sub-21	ses-01
175	1	sec-618.avi	sub-21	ses-01
181	1	sec-211.avi	sub-21	ses-01
187	1	sec-169.avi	sub-20	ses-01
193	1	sec-11.avi	sub-21	ses-01
199	1	sec-4.avi	sub-21	ses-01
205	1	sec-202.avi	sub-20	ses-01
211	1	sec-693.avi	sub-21	ses-01
217	1	sec-215.avi	sub-20	ses-01
223	1	sec-411.avi	sub-21	ses-01
229	1	sec-307.avi	sub-20	ses-01
235	1	sec-87.avi	sub-20	ses-01
241	1	sec-409.avi	sub-20	ses-01
247	1	sec-646.avi	sub-21	ses-01
253	1	sec-668.avi	sub-21	ses-01
259	1	sec-57.avi	sub-20	ses-01
265	1	sec-296.avi	sub-20	ses-01
271	1	sec-40.avi	sub-20	ses-01
277	1	sec-712.avi	sub-21	ses-01
283	1	sec-582.avi	sub-21	ses-01
289	1	sec-381.avi	sub-20	ses-01
295	1	sec-319.avi	sub-20	ses-01
301	1	sec-536.avi	sub-21	ses-01
307	1	sec-727.avi	sub-21	ses-01
313	1	sec-371.avi	sub-20	ses-01
319	1	sec-99.avi	sub-21	ses-01
325	1	sec-272.avi	sub-20	ses-01
331	1	sec-547.avi	sub-21	ses-01
337	1	sec-286.avi	sub-20	ses-01
343	1	sec-66.avi	sub-20	ses-01
349	1	sec-426.avi	sub-20	ses-01
355	1	sec-389.avi	sub-20	ses-01
