onset	duration	video	participant	session
1	1	sec-828.avi	sub-06	ses-01
7	1	sec-1117.avi	sub-05	ses-01
13	1	sec-849.avi	sub-06	ses-01
19	1	sec-1847.avi	sub-05	ses-01
25	1	sec-347.avi	sub-05	ses-01
31	1	sec-1241.avi	sub-06	ses-01
37	1	sec-522.avi	sub-06	ses-01
43	1	sec-8.avi	sub-06	ses-01
49	1	sec-1443.avi	sub-06	ses-01
55	1	sec-1696.avi	sub-05	ses-01
61	1	sec-1505.avi	sub-05	ses-01
67	1	sec-834.avi	sub-05	ses-01
73	1	sec-591.avi	sub-05	ses-01
79	1	sec-240.avi	sub-05	ses-01
85	1	sec-237.avi	sub-06	ses-01
91	1	sec-534.avi	sub-05	ses-01
97	1	sec-1334.avi	sub-06	ses-01
103	1	sec-980.avi	sub-06	ses-01
109	1	sec-649.avi	sub-06	ses-01
115	1	sec-1206.avi	sub-05	ses-01
121	1	sec-1492.avi	sub-05	ses-01
127	1	sec-1312.avi	sub-05	ses-01
133	1	sec-1431.avi	sub-06	ses-01
139	1	sec-1180.avi	sub-05	ses-01
145	1	sec-1349.avi	sub-05	ses-01
151	1	sec-1581.avi	sub-05	ses-01
157	1	sec-296.avi	sub-06	ses-01
163	1	sec-1520.avi	sub-05	ses-01
169	1	sec-1407.avi	sub-06	ses-01
175	1	sec-775.avi	sub-06	ses-01
181	1	sec-1551.avi	sub-05	ses-01
187	1	sec-1289.avi	sub-06	ses-01
193	1	sec-98.avi	sub-05	ses-01
199	1	sec-583.avi	sub-06	ses-01
205	1	sec-953.avi	sub-05	ses-01
211	1	sec-1009.avi	sub-06	ses-01
217	1	sec-549.avi	sub-05	ses-01
223	1	sec-582.avi	sub-05	ses-01
229	1	sec-215.avi	sub-06	ses-01
235	1	sec-1166.avi	sub-06	ses-01
241	1	sec-912.avi	sub-05	ses-01
247	1	sec-114.avi	sub-06	ses-01
253	1	sec-1073.avi	sub-05	ses-01
259	1	sec-1211.avi	sub-05	ses-01
265	1	sec-886.avi	sub-06	ses-01
271	1	sec-70.avi	sub-05	ses-01
277	1	sec-437.avi	sub-06	ses-01
283	1	sec-1039.avi	sub-06	ses-01
289	1	sec-402.avi	sub-06	ses-01
295	1	sec-752.avi	sub-06	ses-01
301	1	sec-619.avi	sub-06	ses-01
307	1	sec-1156.avi	sub-06	ses-01
313	1	sec-159.avi	sub-05	ses-01
319	1	sec-1712.avi	sub-05	ses-01
325	1	sec-279.avi	sub-06	ses-01
331	1	sec-987.avi	sub-05	ses-01
337	1	sec-460.avi	sub-06	ses-01
343	1	sec-995.avi	sub-06	ses-01
349	1	sec-300.avi	sub-05	ses-01
355	1	sec-1840.avi	sub-05	ses-01
