onset	duration	video	participant	session
1	1	sec-14.avi	sub-10	ses-02
7	1	sec-193.avi	sub-10	ses-02
13	1	sec-585.avi	sub-22	ses-01
19	1	sec-99.avi	sub-10	ses-02
25	1	sec-53.avi	sub-10	ses-02
31	1	sec-292.avi	sub-22	ses-01
37	1	sec-363.avi	sub-22	ses-01
43	1	sec-81.avi	sub-10	ses-02
49	1	sec-203.avi	sub-10	ses-02
55	1	sec-317.avi	sub-22	ses-01
61	1	sec-544.avi	sub-22	ses-01
67	1	sec-485.avi	sub-22	ses-01
73	1	sec-410.avi	sub-22	ses-01
79	1	sec-123.avi	sub-10	ses-02
85	1	sec-616.avi	sub-22	ses-01
91	1	sec-176.avi	sub-10	ses-02
97	1	sec-421.avi	sub-22	ses-01
103	1	sec-33.avi	sub-10	ses-02
109	1	sec-13.avi	sub-10	ses-02
115	1	sec-330.avi	sub-22	ses-01
121	1	sec-454.avi	sub-22	ses-01
127	1	sec-46.avi	sub-10	ses-02
133	1	sec-71.avi	sub-10	ses-02
139	1	sec-221.avi	sub-10	ses-02
145	1	sec-598.avi	sub-22	ses-01
151	1	sec-533.avi	sub-22	ses-01
157	1	sec-294.avi	sub-22	ses-01
163	1	sec-561.avi	sub-22	ses-01
169	1	sec-516.avi	sub-22	ses-01
175	1	sec-628.avi	sub-22	ses-01
181	1	sec-105.avi	sub-10	ses-02
187	1	sec-360.avi	sub-22	ses-01
193	1	sec-500.avi	sub-22	ses-01
199	1	sec-225.avi	sub-10	ses-02
205	1	sec-239.avi	sub-10	ses-02
211	1	sec-150.avi	sub-10	ses-02
217	1	sec-244.avi	sub-10	ses-02
223	1	sec-167.avi	sub-10	ses-02
229	1	sec-486.avi	sub-22	ses-01
235	1	sec-67.avi	sub-10	ses-02
241	1	sec-96.avi	sub-10	ses-02
247	1	sec-553.avi	sub-22	ses-01
253	1	sec-349.avi	sub-22	ses-01
259	1	sec-16.avi	sub-10	ses-02
265	1	sec-474.avi	sub-22	ses-01
271	1	sec-589.avi	sub-22	ses-01
277	1	sec-610.avi	sub-22	ses-01
283	1	sec-214.avi	sub-10	ses-02
289	1	sec-186.avi	sub-10	ses-02
295	1	sec-440.avi	sub-22	ses-01
301	1	sec-512.avi	sub-22	ses-01
307	1	sec-263.avi	sub-10	ses-02
313	1	sec-376.avi	sub-22	ses-01
319	1	sec-571.avi	sub-22	ses-01
325	1	sec-387.avi	sub-22	ses-01
331	1	sec-26.avi	sub-10	ses-02
