onset	duration	video	participant	session
1	1	sec-228.avi	sub-10	ses-02
7	1	sec-171.avi	sub-10	ses-02
13	1	sec-329.avi	sub-22	ses-01
19	1	sec-392.avi	sub-22	ses-01
25	1	sec-1.avi	sub-10	ses-02
31	1	sec-322.avi	sub-22	ses-01
37	1	sec-634.avi	sub-22	ses-01
43	1	sec-207.avi	sub-10	ses-02
49	1	sec-513.avi	sub-22	ses-01
55	1	sec-147.avi	sub-10	ses-02
61	1	sec-259.avi	sub-10	ses-02
67	1	sec-64.avi	sub-10	ses-02
73	1	sec-442.avi	sub-22	ses-01
79	1	sec-290.avi	sub-22	ses-01
85	1	sec-86.avi	sub-10	ses-02
91	1	sec-365.avi	sub-22	ses-01
97	1	sec-161.avi	sub-10	ses-02
103	1	sec-45.avi	sub-10	ses-02
109	1	sec-621.avi	sub-22	ses-01
115	1	sec-199.avi	sub-10	ses-02
121	1	sec-240.avi	sub-10	ses-02
127	1	sec-425.avi	sub-22	ses-01
133	1	sec-551.avi	sub-22	ses-01
139	1	sec-114.avi	sub-10	ses-02
145	1	sec-601.avi	sub-22	ses-01
151	1	sec-455.avi	sub-22	ses-01
157	1	sec-129.avi	sub-10	ses-02
163	1	sec-138.avi	sub-10	ses-02
169	1	sec-75.avi	sub-10	ses-02
175	1	sec-538.avi	sub-22	ses-01
181	1	sec-435.avi	sub-22	ses-01
187	1	sec-55.avi	sub-10	ses-02
193	1	sec-34.avi	sub-10	ses-02
199	1	sec-408.avi	sub-22	ses-01
205	1	sec-467.avi	sub-22	ses-01
211	1	sec-477.avi	sub-22	ses-01
217	1	sec-308.avi	sub-22	ses-01
223	1	sec-222.avi	sub-10	ses-02
229	1	sec-120.avi	sub-10	ses-02
235	1	sec-377.avi	sub-22	ses-01
241	1	sec-461.avi	sub-22	ses-01
247	1	sec-190.avi	sub-10	ses-02
253	1	sec-590.avi	sub-22	ses-01
259	1	sec-17.avi	sub-10	ses-02
265	1	sec-531.avi	sub-22	ses-01
271	1	sec-30.avi	sub-10	ses-02
277	1	sec-333.avi	sub-22	ses-01
283	1	sec-560.avi	sub-22	ses-01
289	1	sec-251.avi	sub-10	ses-02
295	1	sec-518.avi	sub-22	ses-01
301	1	sec-606.avi	sub-22	ses-01
307	1	sec-358.avi	sub-22	ses-01
313	1	sec-91.avi	sub-10	ses-02
319	1	sec-568.avi	sub-22	ses-01
325	1	sec-295.avi	sub-22	ses-01
331	1	sec-184.avi	sub-10	ses-02
