onset	duration	video	participant	session
1	1	sec-31.avi	sub-12	ses-01
7	1	sec-1101.avi	sub-12	ses-01
13	1	sec-52.avi	sub-11	ses-01
19	1	sec-186.avi	sub-11	ses-01
25	1	sec-1048.avi	sub-12	ses-01
31	1	sec-62.avi	sub-11	ses-01
37	1	sec-286.avi	sub-11	ses-01
43	1	sec-659.avi	sub-12	ses-01
49	1	sec-207.avi	sub-11	ses-01
55	1	sec-264.avi	sub-12	ses-01
61	1	sec-43.avi	sub-11	ses-01
67	1	sec-1132.avi	sub-12	ses-01
73	1	sec-17.avi	sub-11	ses-01
79	1	sec-26.avi	sub-11	ses-01
85	1	sec-374.avi	sub-12	ses-01
91	1	sec-423.avi	sub-12	ses-01
97	1	sec-13.avi	sub-11	ses-01
103	1	sec-181.avi	sub-11	ses-01
109	1	sec-247.avi	sub-11	ses-01
115	1	sec-6.avi	sub-12	ses-01
121	1	sec-91.avi	sub-11	ses-01
127	1	sec-296.avi	sub-11	ses-01
133	1	sec-149.avi	sub-11	ses-01
139	1	sec-74.avi	sub-11	ses-01
145	1	sec-395.avi	sub-12	ses-01
151	1	sec-157.avi	sub-12	ses-01
157	1	sec-1184.avi	sub-12	ses-01
163	1	sec-85.avi	sub-11	ses-01
169	1	sec-846.avi	sub-12	ses-01
175	1	sec-885.avi	sub-12	ses-01
181	1	sec-224.avi	sub-11	ses-01
187	1	sec-125.avi	sub-11	ses-01
193	1	sec-109.avi	sub-11	ses-01
199	1	sec-668.avi	sub-12	ses-01
205	1	sec-710.avi	sub-12	ses-01
211	1	sec-250.avi	sub-11	ses-01
217	1	sec-196.avi	sub-11	ses-01
223	1	sec-321.avi	sub-11	ses-01
229	1	sec-216.avi	sub-11	ses-01
235	1	sec-951.avi	sub-12	ses-01
241	1	sec-218.avi	sub-12	ses-01
247	1	sec-1081.avi	sub-12	ses-01
253	1	sec-896.avi	sub-12	ses-01
259	1	sec-59.avi	sub-11	ses-01
265	1	sec-165.avi	sub-11	ses-01
271	1	sec-104.avi	sub-11	ses-01
277	1	sec-63.avi	sub-12	ses-01
283	1	sec-317.avi	sub-11	ses-01
289	1	sec-998.avi	sub-12	ses-01
295	1	sec-677.avi	sub-12	ses-01
301	1	sec-1192.avi	sub-12	ses-01
307	1	sec-1066.avi	sub-12	ses-01
313	1	sec-288.avi	sub-12	ses-01
319	1	sec-277.avi	sub-11	ses-01
325	1	sec-690.avi	sub-12	ses-01
331	1	sec-857.avi	sub-12	ses-01
337	1	sec-270.avi	sub-11	ses-01
343	1	sec-235.avi	sub-11	ses-01
349	1	sec-328.avi	sub-12	ses-01
355	1	sec-854.avi	sub-12	ses-01
