onset	duration	video	participant	session
1	1	sec-98.avi	sub-14	ses-01
7	1	sec-330.avi	sub-14	ses-01
13	1	sec-548.avi	sub-14	ses-01
19	1	sec-177.avi	sub-13	ses-01
25	1	sec-236.avi	sub-13	ses-01
31	1	sec-47.avi	sub-13	ses-01
37	1	sec-396.avi	sub-14	ses-01
43	1	sec-565.avi	sub-14	ses-01
49	1	sec-44.avi	sub-14	ses-01
55	1	sec-328.avi	sub-13	ses-01
61	1	sec-305.avi	sub-14	ses-01
67	1	sec-15.avi	sub-14	ses-01
73	1	sec-117.avi	sub-13	ses-01
79	1	sec-121.avi	sub-14	ses-01
85	1	sec-468.avi	sub-14	ses-01
91	1	sec-55.avi	sub-13	ses-01
97	1	sec-296.avi	sub-13	ses-01
103	1	sec-496.avi	sub-14	ses-01
109	1	sec-368.avi	sub-13	ses-01
115	1	sec-279.avi	sub-13	ses-01
121	1	sec-165.avi	sub-13	ses-01
127	1	sec-88.avi	sub-13	ses-01
133	1	sec-258.avi	sub-13	ses-01
139	1	sec-110.avi	sub-14	ses-01
145	1	sec-244.avi	sub-14	ses-01
151	1	sec-365.avi	sub-14	ses-01
157	1	sec-220.avi	sub-13	ses-01
163	1	sec-4.avi	sub-13	ses-01
169	1	sec-348.avi	sub-14	ses-01
175	1	sec-204.avi	sub-13	ses-01
181	1	sec-109.avi	sub-13	ses-01
187	1	sec-555.avi	sub-14	ses-01
193	1	sec-86.avi	sub-14	ses-01
199	1	sec-336.avi	sub-13	ses-01
205	1	sec-174.avi	sub-14	ses-01
211	1	sec-191.avi	sub-13	ses-01
217	1	sec-340.avi	sub-14	ses-01
223	1	sec-208.avi	sub-13	ses-01
229	1	sec-68.avi	sub-13	ses-01
235	1	sec-228.avi	sub-13	ses-01
241	1	sec-518.avi	sub-14	ses-01
247	1	sec-240.avi	sub-14	ses-01
253	1	sec-30.avi	sub-13	ses-01
259	1	sec-453.avi	sub-14	ses-01
265	1	sec-271.avi	sub-14	ses-01
271	1	sec-70.avi	sub-13	ses-01
277	1	sec-406.avi	sub-14	ses-01
283	1	sec-181.avi	sub-13	ses-01
289	1	sec-60.avi	sub-14	ses-01
295	1	sec-494.avi	sub-14	ses-01
301	1	sec-323.avi	sub-14	ses-01
307	1	sec-310.avi	sub-13	ses-01
313	1	sec-231.avi	sub-14	ses-01
319	1	sec-354.avi	sub-14	ses-01
325	1	sec-143.avi	sub-13	ses-01
331	1	sec-158.avi	sub-13	ses-01
337	1	sec-25.avi	sub-13	ses-01
343	1	sec-38.avi	sub-14	ses-01
349	1	sec-262.avi	sub-13	ses-01
355	1	sec-96.avi	sub-13	ses-01
