video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-4.avi	594	4	3	1	2	2
sec-5.avi	593	3	1	0	0	0
sec-12.avi	586	2	4	1	2	2
sec-15.avi	583	5	5	1	2	2
sec-16.avi	582	4	5	1	1	1
sec-19.avi	579	4	5	1	1	1
sec-20.avi	578	3	1	0	0	2
sec-25.avi	573	5	5	1	2	2
sec-26.avi	572	4	2	1	2	2
sec-28.avi	570	3	1	0	0	2
sec-29.avi	569	5	2	1	2	2
sec-30.avi	568	4	2	1	2	2
sec-31.avi	567	2	4	1	2	1
sec-32.avi	566	5	4	1	2	2
sec-36.avi	562	4	2	1	2	2
sec-42.avi	556	4	3	0	0	2
sec-46.avi	552	5	5	1	2	2
sec-47.avi	551	5	5	1	2	1
sec-48.avi	550	4	4	1	2	2
sec-49.avi	549	4	1	0	0	2
sec-50.avi	548	5	3	1	2	2
sec-51.avi	547	3	1	0	0	0
sec-52.avi	546	5	5	1	2	1
sec-56.avi	542	3	1	0	0	1
sec-60.avi	538	3	1	0	0	2
sec-63.avi	535	3	2	1	2	2
sec-67.avi	531	5	2	1	2	2
sec-69.avi	529	3	1	0	0	2
sec-72.avi	526	4	3	1	2	2
sec-78.avi	520	5	1	0	0	2
sec-79.avi	519	1	4	1	2	2
sec-80.avi	518	3	3	1	2	2
sec-82.avi	516	3	1	0	0	2
sec-83.avi	515	5	1	0	0	2
sec-84.avi	514	4	3	1	2	2
sec-87.avi	511	3	1	1	2	0
sec-89.avi	509	4	2	1	2	2
sec-90.avi	508	2	5	1	2	2
sec-91.avi	507	3	1	0	0	2
sec-92.avi	506	5	4	1	2	2
sec-95.avi	503	5	5	0	0	2
sec-99.avi	499	4	4	1	1	2
sec-102.avi	496	4	4	0	3	2
sec-103.avi	495	3	2	1	2	2
sec-104.avi	494	5	5	1	2	2
sec-106.avi	492	4	4	1	2	2
sec-110.avi	488	1	4	1	2	2
sec-113.avi	485	2	5	1	2	1
sec-115.avi	483	5	5	1	1	2
sec-117.avi	481	5	4	1	2	2
sec-120.avi	478	3	4	1	2	2
sec-124.avi	474	3	2	0	0	2
sec-127.avi	471	5	5	1	2	2
sec-128.avi	470	5	3	1	2	2
sec-131.avi	467	3	5	1	2	1
sec-134.avi	464	5	5	0	0	2
sec-135.avi	463	3	1	0	0	2
sec-136.avi	462	5	3	1	2	2
sec-141.avi	457	3	2	0	0	0
sec-142.avi	456	3	2	1	2	2
sec-146.avi	452	3	1	0	0	2
sec-147.avi	451	5	5	1	2	2
sec-148.avi	450	5	2	1	2	2
sec-150.avi	448	5	3	1	2	2
sec-151.avi	447	4	1	1	2	1
sec-152.avi	446	5	5	1	2	2
sec-153.avi	445	4	1	0	0	2
sec-154.avi	444	5	2	1	2	2
sec-155.avi	443	3	2	1	2	2
sec-157.avi	441	5	5	1	2	1
sec-161.avi	437	4	2	1	2	2
sec-164.avi	434	1	5	1	2	2
sec-168.avi	430	4	1	0	0	2
sec-169.avi	429	5	2	1	2	2
sec-171.avi	427	5	3	1	2	2
sec-173.avi	425	4	3	1	2	2
sec-175.avi	423	4	4	1	2	2
sec-177.avi	421	5	3	1	3	2
sec-179.avi	419	5	1	1	2	2
sec-181.avi	417	3	2	1	2	2
sec-186.avi	412	5	2	0	0	0
sec-187.avi	411	3	2	0	0	2
sec-189.avi	409	5	5	1	2	2
sec-194.avi	404	3	1	0	0	2
sec-199.avi	399	5	2	0	0	2
sec-200.avi	398	4	2	1	2	2
sec-201.avi	397	3	2	0	0	2
sec-202.avi	396	3	1	1	2	2
sec-204.avi	394	5	5	1	2	1
sec-205.avi	393	4	2	1	2	2
sec-206.avi	392	4	2	1	2	2
sec-208.avi	390	1	3	0	0	2
sec-209.avi	389	5	2	1	2	2
sec-213.avi	385	5	5	1	2	2
sec-215.avi	383	4	4	0	0	2
sec-216.avi	382	5	5	0	0	2
sec-218.avi	380	5	5	1	2	2
sec-220.avi	378	5	3	0	0	2
sec-222.avi	376	5	5	0	0	2
sec-223.avi	375	3	2	1	2	2
sec-225.avi	373	4	1	1	2	2
sec-230.avi	368	5	5	1	2	2
sec-233.avi	365	5	4	1	2	1
sec-234.avi	364	3	4	1	2	2
sec-235.avi	363	2	5	1	2	1
sec-236.avi	362	4	2	0	0	0
sec-239.avi	359	5	4	1	2	1
sec-243.avi	355	5	1	1	2	0
sec-244.avi	354	3	1	0	0	2
sec-249.avi	349	4	2	1	2	2
sec-253.avi	345	2	3	0	0	2
sec-258.avi	340	5	5	1	2	1
sec-260.avi	338	3	4	1	2	2
sec-263.avi	335	5	5	1	2	2
sec-267.avi	331	4	3	0	0	2
sec-268.avi	330	1	3	0	0	2
sec-272.avi	326	5	5	1	2	2
sec-274.avi	324	3	1	0	0	2
sec-275.avi	323	5	3	0	0	2
sec-278.avi	320	3	2	1	2	1
sec-281.avi	317	3	1	0	0	2
sec-284.avi	314	5	2	0	0	2
sec-285.avi	313	5	5	1	1	2
sec-287.avi	311	3	1	0	0	2
sec-289.avi	309	5	5	1	2	2
sec-292.avi	306	3	1	0	0	2
sec-295.avi	303	5	5	1	2	1
sec-296.avi	302	4	1	0	0	2
sec-298.avi	300	1	5	0	0	2
sec-301.avi	297	2	1	0	0	2
sec-304.avi	294	5	5	1	2	2
sec-305.avi	293	3	1	0	0	2
sec-309.avi	289	5	5	1	2	1
sec-313.avi	285	4	4	0	0	2
sec-316.avi	282	4	5	1	2	2
sec-317.avi	281	5	5	1	2	2
sec-318.avi	280	3	1	0	0	1
sec-320.avi	278	2	5	1	2	2
sec-324.avi	274	5	5	1	2	2
sec-325.avi	273	3	1	1	1	2
sec-328.avi	270	3	2	1	2	2
sec-329.avi	269	5	5	1	2	1
sec-331.avi	267	5	2	1	2	2
sec-333.avi	265	5	5	1	2	1
sec-334.avi	264	4	4	1	2	2
sec-336.avi	262	2	4	1	2	2
sec-339.avi	259	3	4	1	2	2
sec-340.avi	258	5	5	1	2	2
sec-341.avi	257	3	1	0	0	1
sec-342.avi	256	4	5	1	2	2
sec-343.avi	255	3	1	0	0	2
sec-344.avi	254	3	3	1	2	2
sec-345.avi	253	5	1	1	2	2
sec-346.avi	252	5	3	1	2	2
sec-347.avi	251	5	4	1	2	2
sec-348.avi	250	5	5	1	2	2
sec-350.avi	248	4	3	1	2	2
sec-351.avi	247	4	5	1	2	1
sec-352.avi	246	5	5	1	3	2
sec-353.avi	245	5	5	1	2	2
sec-354.avi	244	5	5	1	2	2
sec-355.avi	243	5	5	1	2	2
sec-356.avi	242	5	4	1	2	2
sec-359.avi	239	5	4	1	2	2
sec-362.avi	236	4	3	1	2	2
sec-365.avi	233	5	5	1	2	2
sec-370.avi	228	3	1	0	0	2
sec-376.avi	222	3	1	0	0	2
sec-379.avi	219	5	3	1	2	2
