video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	1371	5	3	1	1	1
sec-2.avi	1370	5	4	0	0	1
sec-4.avi	1368	3	2	0	0	2
sec-6.avi	1366	3	2	0	0	2
sec-7.avi	1365	3	2	1	2	2
sec-11.avi	1361	4	2	0	0	2
sec-14.avi	1358	3	3	0	0	2
sec-16.avi	1356	3	2	0	0	2
sec-20.avi	1352	3	1	0	0	2
sec-21.avi	1351	0	0	0	0	0
sec-24.avi	1348	5	4	0	3	2
sec-28.avi	1344	5	3	0	0	2
sec-29.avi	1343	5	4	1	2	2
sec-31.avi	1341	4	3	1	2	1
sec-32.avi	1340	5	4	0	0	2
sec-33.avi	1339	3	3	0	3	2
sec-46.avi	1326	5	3	1	2	1
sec-49.avi	1323	3	2	1	2	2
sec-52.avi	1320	5	4	1	2	1
sec-54.avi	1318	5	4	1	2	1
sec-55.avi	1317	3	4	0	0	1
sec-57.avi	1315	3	2	1	1	2
sec-59.avi	1313	4	4	1	2	2
sec-60.avi	1312	3	2	1	1	2
sec-64.avi	1308	0	0	0	0	0
sec-67.avi	1305	3	2	0	0	2
sec-68.avi	1304	1	4	0	3	2
sec-71.avi	1301	3	1	0	0	2
sec-72.avi	1300	3	3	1	2	2
sec-74.avi	1298	4	3	1	2	2
sec-76.avi	1296	3	2	0	0	2
sec-78.avi	1294	0	0	0	0	0
sec-79.avi	1293	3	3	1	1	2
sec-81.avi	1291	5	4	1	2	2
sec-82.avi	1290	0	0	0	0	0
sec-83.avi	1289	4	4	1	1	2
sec-84.avi	1288	5	3	1	2	2
sec-85.avi	1287	5	4	1	2	2
sec-86.avi	1286	5	5	1	2	2
sec-88.avi	1284	5	4	1	3	1
sec-89.avi	1283	3	2	1	1	2
sec-90.avi	1282	5	4	1	2	2
sec-91.avi	1281	4	3	1	2	2
sec-92.avi	1280	5	4	0	3	2
sec-93.avi	1279	4	3	1	2	1
sec-94.avi	1278	4	3	1	1	1
sec-96.avi	1276	2	3	0	0	2
sec-98.avi	1274	4	3	1	2	2
sec-99.avi	1273	5	3	1	2	2
sec-105.avi	1267	0	3	1	2	2
sec-112.avi	1260	2	3	1	2	2
sec-114.avi	1258	5	5	1	2	2
sec-118.avi	1254	2	3	1	2	1
sec-119.avi	1253	5	4	1	2	2
sec-121.avi	1251	4	3	0	3	2
sec-126.avi	1246	3	1	0	0	2
sec-131.avi	1241	4	3	0	0	2
sec-132.avi	1240	4	3	0	0	2
sec-135.avi	1237	3	4	1	1	2
sec-136.avi	1236	3	3	1	2	2
sec-137.avi	1235	4	3	1	1	1
sec-138.avi	1234	3	3	1	1	2
sec-143.avi	1229	5	4	0	3	2
sec-145.avi	1227	3	1	0	0	2
sec-146.avi	1226	4	3	1	2	2
sec-147.avi	1225	3	2	0	0	2
sec-148.avi	1224	3	2	0	0	2
sec-149.avi	1223	5	2	1	2	2
sec-153.avi	1219	5	4	1	2	2
sec-156.avi	1216	5	4	1	1	2
sec-158.avi	1214	4	3	0	0	2
sec-159.avi	1213	3	3	0	0	2
sec-160.avi	1212	5	2	1	2	2
sec-161.avi	1211	4	3	1	2	2
sec-164.avi	1208	5	3	1	2	2
sec-165.avi	1207	4	4	1	1	2
sec-167.avi	1205	3	3	0	3	2
sec-175.avi	1197	4	2	0	0	2
sec-177.avi	1195	3	3	0	0	2
sec-181.avi	1191	2	4	0	0	2
sec-184.avi	1188	3	3	1	2	2
sec-185.avi	1187	5	4	1	2	2
sec-188.avi	1184	3	3	0	3	2
sec-191.avi	1181	0	0	0	0	0
sec-192.avi	1180	5	3	1	2	2
sec-199.avi	1173	5	4	1	1	1
sec-204.avi	1168	4	4	1	2	2
sec-206.avi	1166	5	3	1	1	2
sec-207.avi	1165	4	3	1	1	1
sec-209.avi	1163	4	3	1	2	2
sec-211.avi	1161	5	3	1	2	2
sec-212.avi	1160	5	4	0	0	1
sec-214.avi	1158	5	4	0	3	2
sec-226.avi	1146	5	4	0	3	1
sec-230.avi	1142	4	4	0	0	2
sec-233.avi	1139	5	4	1	2	2
sec-243.avi	1129	4	3	0	0	1
sec-244.avi	1128	5	4	0	3	2
sec-245.avi	1127	4	3	1	2	1
sec-251.avi	1121	4	4	0	0	2
sec-254.avi	1118	5	4	0	3	1
sec-256.avi	1116	0	4	1	1	1
sec-262.avi	1110	5	4	0	3	1
sec-264.avi	1108	0	0	0	0	0
sec-269.avi	1103	1	4	0	3	1
sec-270.avi	1102	5	5	0	3	1
sec-272.avi	1100	5	4	0	3	1
sec-277.avi	1095	5	4	0	0	1
sec-278.avi	1094	5	4	1	3	2
sec-279.avi	1093	2	2	0	3	1
sec-288.avi	1084	5	3	0	0	2
sec-289.avi	1083	5	3	0	0	2
sec-291.avi	1081	1	4	1	2	1
sec-292.avi	1080	4	2	0	0	2
sec-294.avi	1078	3	2	0	0	2
sec-296.avi	1076	5	4	0	3	1
sec-298.avi	1074	5	4	0	0	1
sec-300.avi	1072	4	4	0	0	2
sec-303.avi	1069	5	4	1	2	2
sec-304.avi	1068	5	4	1	3	1
sec-306.avi	1066	5	4	0	3	1
sec-307.avi	1065	5	4	1	3	1
sec-309.avi	1063	5	4	1	2	1
sec-310.avi	1062	4	2	0	3	1
sec-315.avi	1057	5	4	0	3	1
sec-316.avi	1056	5	5	0	3	1
sec-322.avi	1050	5	4	1	2	2
sec-323.avi	1049	2	3	0	0	1
sec-325.avi	1047	4	4	0	0	1
sec-327.avi	1045	5	4	0	3	1
sec-330.avi	1042	5	4	1	1	1
sec-334.avi	1038	4	3	0	0	1
sec-338.avi	1034	1	3	1	2	1
sec-339.avi	1033	1	3	0	0	1
sec-344.avi	1028	5	3	0	3	1
sec-345.avi	1027	5	4	0	3	1
sec-354.avi	1018	4	5	0	0	1
sec-355.avi	1017	5	4	0	0	1
sec-357.avi	1015	4	3	0	0	1
sec-359.avi	1013	5	3	1	2	2
sec-366.avi	1006	5	4	1	2	2
sec-370.avi	1002	3	3	0	3	1
sec-378.avi	994	4	2	1	2	2
sec-379.avi	993	4	3	1	2	2
sec-380.avi	992	0	0	0	0	0
sec-382.avi	990	3	2	0	0	1
sec-383.avi	989	4	2	1	2	2
sec-385.avi	987	3	2	0	0	2
sec-391.avi	981	3	3	0	0	2
sec-392.avi	980	4	3	1	2	2
sec-395.avi	977	5	4	1	2	2
sec-396.avi	976	5	4	1	2	2
sec-398.avi	974	5	4	1	2	2
sec-401.avi	971	4	4	1	3	2
sec-403.avi	969	5	4	0	0	2
sec-406.avi	966	5	4	1	2	1
sec-408.avi	964	4	3	1	2	2
sec-411.avi	961	3	2	0	0	2
sec-414.avi	958	4	3	1	2	1
sec-415.avi	957	4	3	1	2	1
sec-418.avi	954	3	2	0	3	2
sec-419.avi	953	3	3	1	2	2
sec-421.avi	951	4	2	1	2	1
sec-433.avi	939	3	2	1	2	1
sec-435.avi	937	3	3	0	0	1
sec-436.avi	936	3	1	0	0	2
sec-445.avi	927	3	2	0	0	2
sec-446.avi	926	3	2	1	2	2
sec-453.avi	919	0	0	0	0	0
sec-455.avi	917	4	3	1	2	2
sec-459.avi	913	4	3	1	2	1
sec-466.avi	906	3	4	0	0	2
sec-467.avi	905	4	3	0	0	2
sec-469.avi	903	3	3	1	1	2
sec-471.avi	901	2	4	1	2	2
sec-472.avi	900	5	4	1	2	2
sec-487.avi	885	4	2	1	2	2
sec-490.avi	882	4	3	1	2	1
sec-492.avi	880	3	2	1	2	2
sec-494.avi	878	4	3	1	2	2
sec-498.avi	874	5	4	1	2	2
sec-501.avi	871	2	1	0	0	2
sec-505.avi	867	5	3	1	2	2
sec-507.avi	865	4	3	0	0	1
sec-509.avi	863	4	5	1	2	2
sec-512.avi	860	0	0	0	0	0
sec-516.avi	856	4	4	0	3	1
sec-518.avi	854	5	4	1	2	2
sec-520.avi	852	3	3	1	1	2
sec-524.avi	848	3	1	0	0	2
sec-525.avi	847	3	2	0	0	2
sec-526.avi	846	2	2	1	2	2
sec-527.avi	845	5	4	1	2	2
sec-531.avi	841	4	3	1	2	2
sec-532.avi	840	3	3	0	0	2
sec-533.avi	839	4	3	1	2	2
sec-535.avi	837	4	3	1	2	2
sec-536.avi	836	5	3	1	2	1
sec-538.avi	834	3	2	0	0	2
sec-541.avi	831	3	3	0	0	2
sec-547.avi	825	3	2	0	0	2
sec-548.avi	824	4	3	1	2	2
sec-549.avi	823	5	3	1	2	2
sec-552.avi	820	3	3	0	3	2
sec-554.avi	818	2	4	0	3	2
sec-556.avi	816	0	0	0	0	0
sec-559.avi	813	3	1	1	2	2
sec-560.avi	812	0	0	0	0	0
sec-567.avi	805	5	3	1	2	1
sec-581.avi	791	5	2	0	0	2
sec-582.avi	790	2	3	0	3	2
sec-583.avi	789	5	2	1	2	2
sec-584.avi	788	5	3	0	0	2
sec-586.avi	786	4	4	0	3	2
sec-593.avi	779	4	3	1	2	1
sec-598.avi	774	3	2	0	0	1
sec-602.avi	770	4	2	1	2	2
sec-605.avi	767	0	0	0	0	0
sec-609.avi	763	4	2	1	2	2
sec-613.avi	759	3	2	0	0	2
sec-616.avi	756	4	3	1	3	2
sec-618.avi	754	3	2	1	2	2
sec-623.avi	749	4	2	1	2	2
sec-624.avi	748	3	2	0	0	2
sec-625.avi	747	5	4	1	2	1
sec-627.avi	745	4	3	1	2	2
sec-628.avi	744	3	3	1	2	2
sec-630.avi	742	2	3	0	0	2
sec-632.avi	740	4	3	1	2	2
sec-636.avi	736	4	5	0	0	2
sec-638.avi	734	2	3	1	2	2
sec-640.avi	732	4	3	1	2	2
sec-642.avi	730	5	4	0	0	2
sec-643.avi	729	3	2	0	0	2
sec-644.avi	728	4	3	1	2	2
sec-646.avi	726	4	4	1	2	2
sec-648.avi	724	5	3	1	2	2
sec-649.avi	723	3	1	0	0	2
sec-650.avi	722	3	2	0	0	2
sec-651.avi	721	5	4	1	2	2
sec-652.avi	720	4	4	1	2	2
sec-653.avi	719	4	2	1	2	2
sec-655.avi	717	4	4	1	2	2
sec-657.avi	715	3	2	1	2	2
sec-658.avi	714	5	5	1	2	2
sec-659.avi	713	5	4	1	2	2
sec-660.avi	712	3	2	1	2	2
sec-663.avi	709	4	2	1	2	2
sec-664.avi	708	3	2	0	0	2
sec-666.avi	706	4	3	1	2	2
sec-667.avi	705	5	5	1	2	1
sec-668.avi	704	5	4	1	1	2
sec-670.avi	702	3	2	1	2	2
sec-671.avi	701	3	1	1	2	2
sec-673.avi	699	4	3	0	0	2
sec-674.avi	698	5	4	1	2	2
sec-676.avi	696	3	2	1	2	2
sec-677.avi	695	3	1	0	0	2
sec-678.avi	694	2	3	0	0	2
sec-679.avi	693	1	4	1	2	2
sec-680.avi	692	3	3	0	3	2
sec-681.avi	691	3	2	1	2	2
sec-683.avi	689	3	2	0	0	2
sec-687.avi	685	3	2	0	0	2
sec-688.avi	684	4	3	1	2	2
sec-689.avi	683	4	3	1	1	2
sec-691.avi	681	3	2	0	0	2
sec-692.avi	680	4	3	1	2	2
sec-693.avi	679	5	4	1	2	2
sec-694.avi	678	4	1	0	0	2
sec-695.avi	677	5	3	1	2	2
sec-696.avi	676	3	2	0	0	2
sec-697.avi	675	3	1	0	0	1
sec-698.avi	674	5	4	1	1	1
sec-700.avi	672	3	2	1	2	2
sec-701.avi	671	5	3	1	2	2
sec-702.avi	670	5	4	1	2	2
sec-704.avi	668	3	3	1	2	2
sec-705.avi	667	3	2	0	0	2
sec-706.avi	666	3	0	0	0	2
sec-708.avi	664	5	2	1	2	2
sec-709.avi	663	5	4	1	2	2
sec-710.avi	662	4	2	1	2	2
sec-711.avi	661	3	1	0	0	2
sec-712.avi	660	3	1	0	0	2
sec-713.avi	659	4	1	0	0	2
sec-714.avi	658	2	3	1	2	2
sec-715.avi	657	3	2	0	0	2
sec-716.avi	656	4	3	1	2	2
sec-717.avi	655	4	2	1	2	2
sec-718.avi	654	3	1	0	0	2
sec-720.avi	652	3	1	0	0	0
sec-722.avi	650	5	4	1	2	2
sec-723.avi	649	5	4	1	2	2
sec-724.avi	648	0	0	0	0	0
sec-725.avi	647	5	4	0	0	2
sec-726.avi	646	4	2	1	2	2
sec-727.avi	645	4	2	0	0	2
sec-730.avi	642	2	2	0	0	2
sec-731.avi	641	5	3	1	2	2
