onset	duration	video	participant	session
1	1	sec-335.avi	sub-09	ses-02
7	1	sec-335.avi	sub-04	ses-02
13	1	sec-419.avi	sub-04	ses-02
19	1	sec-421.avi	sub-09	ses-02
25	1	sec-581.avi	sub-04	ses-02
31	1	sec-340.avi	sub-04	ses-02
37	1	sec-576.avi	sub-04	ses-02
43	1	sec-442.avi	sub-04	ses-02
49	1	sec-435.avi	sub-04	ses-02
55	1	sec-439.avi	sub-09	ses-02
61	1	sec-521.avi	sub-09	ses-02
67	1	sec-476.avi	sub-09	ses-02
73	1	sec-455.avi	sub-09	ses-02
79	1	sec-359.avi	sub-09	ses-02
85	1	sec-292.avi	sub-04	ses-02
91	1	sec-394.avi	sub-09	ses-02
97	1	sec-311.avi	sub-09	ses-02
103	1	sec-327.avi	sub-09	ses-02
109	1	sec-591.avi	sub-04	ses-02
115	1	sec-304.avi	sub-04	ses-02
121	1	sec-406.avi	sub-04	ses-02
127	1	sec-366.avi	sub-04	ses-02
133	1	sec-300.avi	sub-09	ses-02
139	1	sec-572.avi	sub-09	ses-02
145	1	sec-255.avi	sub-09	ses-02
151	1	sec-374.avi	sub-09	ses-02
157	1	sec-480.avi	sub-09	ses-02
163	1	sec-522.avi	sub-04	ses-02
169	1	sec-270.avi	sub-04	ses-02
175	1	sec-563.avi	sub-09	ses-02
181	1	sec-349.avi	sub-04	ses-02
187	1	sec-531.avi	sub-09	ses-02
193	1	sec-488.avi	sub-09	ses-02
199	1	sec-406.avi	sub-09	ses-02
205	1	sec-563.avi	sub-04	ses-02
211	1	sec-272.avi	sub-09	ses-02
217	1	sec-325.avi	sub-04	ses-02
223	1	sec-543.avi	sub-04	ses-02
229	1	sec-318.avi	sub-09	ses-02
235	1	sec-348.avi	sub-09	ses-02
241	1	sec-287.avi	sub-09	ses-02
247	1	sec-411.avi	sub-04	ses-02
253	1	sec-419.avi	sub-09	ses-02
259	1	sec-280.avi	sub-04	ses-02
265	1	sec-537.avi	sub-09	ses-02
271	1	sec-474.avi	sub-04	ses-02
277	1	sec-392.avi	sub-04	ses-02
283	1	sec-310.avi	sub-04	ses-02
289	1	sec-470.avi	sub-04	ses-02
295	1	sec-549.avi	sub-04	ses-02
301	1	sec-531.avi	sub-04	ses-02
307	1	sec-510.avi	sub-09	ses-02
313	1	sec-448.avi	sub-09	ses-02
319	1	sec-283.avi	sub-09	ses-02
325	1	sec-385.avi	sub-04	ses-02
331	1	sec-461.avi	sub-04	ses-02
337	1	sec-510.avi	sub-04	ses-02
343	1	sec-551.avi	sub-09	ses-02
349	1	sec-387.avi	sub-09	ses-02
355	1	sec-499.avi	sub-04	ses-02
