video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	701	5	4	1	3	2
sec-6.avi	696	4	5	1	3	1
sec-8.avi	694	4	3	1	3	2
sec-9.avi	693	3	2	1	3	2
sec-10.avi	692	4	3	0	3	2
sec-13.avi	689	3	2	0	3	2
sec-14.avi	688	3	2	0	3	2
sec-17.avi	685	3	1	1	2	2
sec-20.avi	682	2	1	0	3	2
sec-22.avi	680	3	2	0	3	2
sec-23.avi	679	3	1	1	3	2
sec-26.avi	676	5	4	1	1	1
sec-33.avi	669	3	1	0	0	2
sec-34.avi	668	3	1	0	0	2
sec-35.avi	667	3	2	0	0	2
sec-36.avi	666	3	2	0	3	2
sec-38.avi	664	3	1	0	0	2
sec-39.avi	663	3	1	0	0	0
sec-40.avi	662	4	3	1	2	2
sec-43.avi	659	4	2	1	2	2
sec-44.avi	658	4	2	1	2	2
sec-48.avi	654	3	2	1	2	2
sec-49.avi	653	4	2	1	3	2
sec-53.avi	649	4	3	0	3	2
sec-56.avi	646	4	2	1	3	2
sec-59.avi	643	5	2	1	3	2
sec-62.avi	640	3	2	0	0	2
sec-64.avi	638	3	2	0	0	2
sec-65.avi	637	3	1	0	0	2
sec-68.avi	634	4	4	1	3	2
sec-69.avi	633	3	1	0	3	2
sec-70.avi	632	5	5	0	3	2
sec-71.avi	631	4	4	1	2	2
sec-72.avi	630	5	5	1	3	2
sec-75.avi	627	3	1	0	0	0
sec-76.avi	626	0	0	0	0	0
sec-79.avi	623	4	3	0	3	2
sec-80.avi	622	3	2	0	3	2
sec-82.avi	620	3	2	0	3	2
sec-83.avi	619	3	1	0	0	2
sec-86.avi	616	4	3	1	3	2
sec-88.avi	614	3	1	0	3	2
sec-89.avi	613	4	3	1	3	2
sec-90.avi	612	5	1	0	0	2
sec-92.avi	610	3	4	1	2	2
sec-93.avi	609	5	4	1	3	2
sec-94.avi	608	3	1	1	3	2
sec-95.avi	607	3	1	0	0	2
sec-96.avi	606	0	0	0	0	0
sec-97.avi	605	4	1	0	0	2
