onset	duration	video	participant	session
1	1	sec-220.avi	sub-03	ses-01
7	1	sec-203.avi	sub-04	ses-01
13	1	sec-253.avi	sub-03	ses-01
19	1	sec-304.avi	sub-03	ses-01
25	1	sec-569.avi	sub-03	ses-01
31	1	sec-90.avi	sub-04	ses-01
37	1	sec-1.avi	sub-04	ses-01
43	1	sec-125.avi	sub-04	ses-01
49	1	sec-403.avi	sub-03	ses-01
55	1	sec-215.avi	sub-03	ses-01
61	1	sec-166.avi	sub-04	ses-01
67	1	sec-45.avi	sub-04	ses-01
73	1	sec-483.avi	sub-03	ses-01
79	1	sec-503.avi	sub-03	ses-01
85	1	sec-87.avi	sub-03	ses-01
91	1	sec-251.avi	sub-04	ses-01
97	1	sec-575.avi	sub-03	ses-01
103	1	sec-389.avi	sub-03	ses-01
109	1	sec-228.avi	sub-04	ses-01
115	1	sec-451.avi	sub-03	ses-01
121	1	sec-136.avi	sub-04	ses-01
127	1	sec-462.avi	sub-03	ses-01
133	1	sec-350.avi	sub-03	ses-01
139	1	sec-95.avi	sub-03	ses-01
145	1	sec-198.avi	sub-04	ses-01
151	1	sec-144.avi	sub-04	ses-01
157	1	sec-529.avi	sub-03	ses-01
163	1	sec-487.avi	sub-03	ses-01
169	1	sec-59.avi	sub-04	ses-01
175	1	sec-284.avi	sub-03	ses-01
181	1	sec-264.avi	sub-04	ses-01
187	1	sec-112.avi	sub-04	ses-01
193	1	sec-469.avi	sub-03	ses-01
199	1	sec-215.avi	sub-04	ses-01
205	1	sec-182.avi	sub-04	ses-01
211	1	sec-72.avi	sub-04	ses-01
217	1	sec-131.avi	sub-04	ses-01
223	1	sec-424.avi	sub-03	ses-01
229	1	sec-340.avi	sub-03	ses-01
235	1	sec-115.avi	sub-03	ses-01
241	1	sec-517.avi	sub-03	ses-01
247	1	sec-317.avi	sub-03	ses-01
253	1	sec-256.avi	sub-04	ses-01
259	1	sec-16.avi	sub-04	ses-01
265	1	sec-50.avi	sub-04	ses-01
271	1	sec-329.avi	sub-03	ses-01
277	1	sec-146.avi	sub-03	ses-01
283	1	sec-219.avi	sub-04	ses-01
289	1	sec-381.avi	sub-03	ses-01
295	1	sec-32.avi	sub-04	ses-01
301	1	sec-77.avi	sub-04	ses-01
307	1	sec-30.avi	sub-03	ses-01
313	1	sec-542.avi	sub-03	ses-01
319	1	sec-151.avi	sub-03	ses-01
325	1	sec-243.avi	sub-04	ses-01
331	1	sec-172.avi	sub-04	ses-01
