onset	duration	video	participant	session
1	1	sec-446.avi	sub-03	ses-01
7	1	sec-78.avi	sub-04	ses-01
13	1	sec-113.avi	sub-04	ses-01
19	1	sec-221.avi	sub-04	ses-01
25	1	sec-29.avi	sub-04	ses-01
31	1	sec-169.avi	sub-03	ses-01
37	1	sec-76.avi	sub-04	ses-01
43	1	sec-473.avi	sub-03	ses-01
49	1	sec-231.avi	sub-04	ses-01
55	1	sec-67.avi	sub-03	ses-01
61	1	sec-185.avi	sub-04	ses-01
67	1	sec-94.avi	sub-04	ses-01
73	1	sec-175.avi	sub-04	ses-01
79	1	sec-117.avi	sub-04	ses-01
85	1	sec-204.avi	sub-04	ses-01
91	1	sec-235.avi	sub-04	ses-01
97	1	sec-516.avi	sub-03	ses-01
103	1	sec-347.avi	sub-03	ses-01
109	1	sec-41.avi	sub-04	ses-01
115	1	sec-199.avi	sub-03	ses-01
121	1	sec-135.avi	sub-04	ses-01
127	1	sec-359.avi	sub-03	ses-01
133	1	sec-586.avi	sub-03	ses-01
139	1	sec-553.avi	sub-03	ses-01
145	1	sec-544.avi	sub-03	ses-01
151	1	sec-130.avi	sub-04	ses-01
157	1	sec-214.avi	sub-04	ses-01
163	1	sec-106.avi	sub-04	ses-01
169	1	sec-181.avi	sub-03	ses-01
175	1	sec-399.avi	sub-03	ses-01
181	1	sec-531.avi	sub-03	ses-01
187	1	sec-19.avi	sub-03	ses-01
193	1	sec-328.avi	sub-03	ses-01
199	1	sec-298.avi	sub-03	ses-01
205	1	sec-493.avi	sub-03	ses-01
211	1	sec-9.avi	sub-03	ses-01
217	1	sec-416.avi	sub-03	ses-01
223	1	sec-260.avi	sub-03	ses-01
229	1	sec-52.avi	sub-04	ses-01
235	1	sec-190.avi	sub-04	ses-01
241	1	sec-64.avi	sub-04	ses-01
247	1	sec-320.avi	sub-03	ses-01
253	1	sec-239.avi	sub-03	ses-01
259	1	sec-257.avi	sub-04	ses-01
265	1	sec-170.avi	sub-04	ses-01
271	1	sec-46.avi	sub-03	ses-01
277	1	sec-507.avi	sub-03	ses-01
283	1	sec-154.avi	sub-04	ses-01
289	1	sec-34.avi	sub-04	ses-01
295	1	sec-15.avi	sub-03	ses-01
301	1	sec-541.avi	sub-03	ses-01
307	1	sec-135.avi	sub-03	ses-01
313	1	sec-151.avi	sub-04	ses-01
319	1	sec-374.avi	sub-03	ses-01
325	1	sec-502.avi	sub-03	ses-01
331	1	sec-249.avi	sub-04	ses-01
