onset	duration	video	participant	session
1	1	sec-280.avi	sub-20	ses-01
7	1	sec-6.avi	sub-20	ses-01
13	1	sec-379.avi	sub-20	ses-01
19	1	sec-401.avi	sub-21	ses-01
25	1	sec-255.avi	sub-20	ses-01
31	1	sec-7.avi	sub-20	ses-01
37	1	sec-667.avi	sub-21	ses-01
43	1	sec-24.avi	sub-21	ses-01
49	1	sec-206.avi	sub-21	ses-01
55	1	sec-277.avi	sub-21	ses-01
61	1	sec-86.avi	sub-21	ses-01
67	1	sec-210.avi	sub-20	ses-01
73	1	sec-701.avi	sub-21	ses-01
79	1	sec-59.avi	sub-21	ses-01
85	1	sec-393.avi	sub-20	ses-01
91	1	sec-408.avi	sub-20	ses-01
97	1	sec-304.avi	sub-21	ses-01
103	1	sec-217.avi	sub-20	ses-01
109	1	sec-226.avi	sub-21	ses-01
115	1	sec-96.avi	sub-20	ses-01
121	1	sec-309.avi	sub-20	ses-01
127	1	sec-602.avi	sub-21	ses-01
133	1	sec-663.avi	sub-21	ses-01
139	1	sec-406.avi	sub-21	ses-01
145	1	sec-143.avi	sub-21	ses-01
151	1	sec-77.avi	sub-20	ses-01
157	1	sec-175.avi	sub-20	ses-01
163	1	sec-429.avi	sub-20	ses-01
169	1	sec-101.avi	sub-20	ses-01
175	1	sec-310.avi	sub-21	ses-01
181	1	sec-199.avi	sub-20	ses-01
187	1	sec-372.avi	sub-20	ses-01
193	1	sec-5.avi	sub-20	ses-01
199	1	sec-25.avi	sub-20	ses-01
205	1	sec-275.avi	sub-20	ses-01
211	1	sec-623.avi	sub-21	ses-01
217	1	sec-398.avi	sub-20	ses-01
223	1	sec-706.avi	sub-21	ses-01
229	1	sec-156.avi	sub-21	ses-01
235	1	sec-139.avi	sub-20	ses-01
241	1	sec-352.avi	sub-20	ses-01
247	1	sec-549.avi	sub-21	ses-01
253	1	sec-329.avi	sub-20	ses-01
259	1	sec-435.avi	sub-21	ses-01
265	1	sec-225.avi	sub-20	ses-01
271	1	sec-164.avi	sub-21	ses-01
277	1	sec-680.avi	sub-21	ses-01
283	1	sec-524.avi	sub-21	ses-01
289	1	sec-383.avi	sub-21	ses-01
295	1	sec-726.avi	sub-21	ses-01
301	1	sec-501.avi	sub-21	ses-01
307	1	sec-323.avi	sub-21	ses-01
313	1	sec-209.avi	sub-21	ses-01
319	1	sec-195.avi	sub-20	ses-01
325	1	sec-718.avi	sub-21	ses-01
331	1	sec-235.avi	sub-20	ses-01
337	1	sec-655.avi	sub-21	ses-01
343	1	sec-414.avi	sub-20	ses-01
349	1	sec-146.avi	sub-20	ses-01
355	1	sec-86.avi	sub-20	ses-01
