onset	duration	video	participant	session
1	1	sec-308.avi	sub-01	ses-01
7	1	sec-411.avi	sub-01	ses-01
13	1	sec-243.avi	sub-01	ses-01
19	1	sec-236.avi	sub-02	ses-01
25	1	sec-86.avi	sub-02	ses-01
31	1	sec-180.avi	sub-02	ses-01
37	1	sec-302.avi	sub-02	ses-01
43	1	sec-121.avi	sub-01	ses-01
49	1	sec-296.avi	sub-02	ses-01
55	1	sec-260.avi	sub-02	ses-01
61	1	sec-125.avi	sub-02	ses-01
67	1	sec-7.avi	sub-01	ses-01
73	1	sec-142.avi	sub-02	ses-01
79	1	sec-134.avi	sub-02	ses-01
85	1	sec-48.avi	sub-02	ses-01
91	1	sec-298.avi	sub-01	ses-01
97	1	sec-64.avi	sub-02	ses-01
103	1	sec-486.avi	sub-01	ses-01
109	1	sec-345.avi	sub-01	ses-01
115	1	sec-465.avi	sub-01	ses-01
121	1	sec-314.avi	sub-02	ses-01
127	1	sec-433.avi	sub-01	ses-01
133	1	sec-354.avi	sub-02	ses-01
139	1	sec-341.avi	sub-02	ses-01
145	1	sec-199.avi	sub-02	ses-01
151	1	sec-146.avi	sub-01	ses-01
157	1	sec-205.avi	sub-01	ses-01
163	1	sec-197.avi	sub-02	ses-01
169	1	sec-108.avi	sub-01	ses-01
175	1	sec-470.avi	sub-01	ses-01
181	1	sec-176.avi	sub-02	ses-01
187	1	sec-30.avi	sub-01	ses-01
193	1	sec-261.avi	sub-02	ses-01
199	1	sec-51.avi	sub-02	ses-01
205	1	sec-86.avi	sub-01	ses-01
211	1	sec-63.avi	sub-01	ses-01
217	1	sec-4.avi	sub-01	ses-01
223	1	sec-102.avi	sub-02	ses-01
229	1	sec-515.avi	sub-01	ses-01
235	1	sec-325.avi	sub-02	ses-01
241	1	sec-342.avi	sub-01	ses-01
247	1	sec-115.avi	sub-02	ses-01
253	1	sec-217.avi	sub-02	ses-01
259	1	sec-171.avi	sub-01	ses-01
265	1	sec-214.avi	sub-02	ses-01
271	1	sec-277.avi	sub-01	ses-01
277	1	sec-491.avi	sub-01	ses-01
283	1	sec-397.avi	sub-01	ses-01
289	1	sec-7.avi	sub-02	ses-01
295	1	sec-258.avi	sub-01	ses-01
301	1	sec-4.avi	sub-02	ses-01
307	1	sec-75.avi	sub-01	ses-01
313	1	sec-344.avi	sub-02	ses-01
319	1	sec-355.avi	sub-01	ses-01
325	1	sec-431.avi	sub-01	ses-01
331	1	sec-16.avi	sub-02	ses-01
337	1	sec-317.avi	sub-02	ses-01
343	1	sec-92.avi	sub-01	ses-01
349	1	sec-92.avi	sub-02	ses-01
355	1	sec-367.avi	sub-01	ses-01
