onset	duration	video	participant	session
1	1	sec-334.avi	sub-01	ses-01
7	1	sec-136.avi	sub-02	ses-01
13	1	sec-165.avi	sub-01	ses-01
19	1	sec-338.avi	sub-02	ses-01
25	1	sec-201.avi	sub-02	ses-01
31	1	sec-490.avi	sub-01	ses-01
37	1	sec-81.avi	sub-02	ses-01
43	1	sec-129.avi	sub-02	ses-01
49	1	sec-352.avi	sub-01	ses-01
55	1	sec-143.avi	sub-01	ses-01
61	1	sec-150.avi	sub-02	ses-01
67	1	sec-244.avi	sub-02	ses-01
73	1	sec-56.avi	sub-02	ses-01
79	1	sec-38.avi	sub-01	ses-01
85	1	sec-277.avi	sub-02	ses-01
91	1	sec-374.avi	sub-01	ses-01
97	1	sec-196.avi	sub-02	ses-01
103	1	sec-443.avi	sub-01	ses-01
109	1	sec-225.avi	sub-02	ses-01
115	1	sec-95.avi	sub-02	ses-01
121	1	sec-30.avi	sub-02	ses-01
127	1	sec-237.avi	sub-02	ses-01
133	1	sec-358.avi	sub-02	ses-01
139	1	sec-35.avi	sub-02	ses-01
145	1	sec-32.avi	sub-01	ses-01
151	1	sec-44.avi	sub-02	ses-01
157	1	sec-484.avi	sub-01	ses-01
163	1	sec-287.avi	sub-01	ses-01
169	1	sec-128.avi	sub-01	ses-01
175	1	sec-393.avi	sub-01	ses-01
181	1	sec-114.avi	sub-02	ses-01
187	1	sec-98.avi	sub-01	ses-01
193	1	sec-67.avi	sub-02	ses-01
199	1	sec-503.avi	sub-01	ses-01
205	1	sec-64.avi	sub-01	ses-01
211	1	sec-428.avi	sub-01	ses-01
217	1	sec-403.avi	sub-01	ses-01
223	1	sec-39.avi	sub-02	ses-01
229	1	sec-99.avi	sub-02	ses-01
235	1	sec-87.avi	sub-01	ses-01
241	1	sec-216.avi	sub-02	ses-01
247	1	sec-279.avi	sub-01	ses-01
253	1	sec-311.avi	sub-02	ses-01
259	1	sec-29.avi	sub-02	ses-01
265	1	sec-263.avi	sub-01	ses-01
271	1	sec-120.avi	sub-02	ses-01
277	1	sec-439.avi	sub-01	ses-01
283	1	sec-211.avi	sub-02	ses-01
289	1	sec-182.avi	sub-02	ses-01
295	1	sec-191.avi	sub-01	ses-01
301	1	sec-154.avi	sub-02	ses-01
307	1	sec-419.avi	sub-01	ses-01
313	1	sec-70.avi	sub-02	ses-01
319	1	sec-107.avi	sub-01	ses-01
325	1	sec-111.avi	sub-01	ses-01
331	1	sec-414.avi	sub-01	ses-01
337	1	sec-157.avi	sub-01	ses-01
343	1	sec-322.avi	sub-02	ses-01
349	1	sec-122.avi	sub-01	ses-01
355	1	sec-248.avi	sub-01	ses-01
