onset	duration	video	participant	session
1	1	sec-255.avi	sub-01	ses-01
7	1	sec-463.avi	sub-01	ses-01
13	1	sec-339.avi	sub-02	ses-01
19	1	sec-293.avi	sub-02	ses-01
25	1	sec-139.avi	sub-01	ses-01
31	1	sec-275.avi	sub-02	ses-01
37	1	sec-178.avi	sub-01	ses-01
43	1	sec-85.avi	sub-02	ses-01
49	1	sec-200.avi	sub-01	ses-01
55	1	sec-234.avi	sub-01	ses-01
61	1	sec-25.avi	sub-02	ses-01
67	1	sec-97.avi	sub-01	ses-01
73	1	sec-379.avi	sub-01	ses-01
79	1	sec-302.avi	sub-01	ses-01
85	1	sec-493.avi	sub-01	ses-01
91	1	sec-356.avi	sub-01	ses-01
97	1	sec-502.avi	sub-01	ses-01
103	1	sec-262.avi	sub-02	ses-01
109	1	sec-12.avi	sub-01	ses-01
115	1	sec-148.avi	sub-01	ses-01
121	1	sec-10.avi	sub-02	ses-01
127	1	sec-427.avi	sub-01	ses-01
133	1	sec-49.avi	sub-02	ses-01
139	1	sec-177.avi	sub-02	ses-01
145	1	sec-242.avi	sub-02	ses-01
151	1	sec-69.avi	sub-02	ses-01
157	1	sec-163.avi	sub-01	ses-01
163	1	sec-218.avi	sub-02	ses-01
169	1	sec-119.avi	sub-02	ses-01
175	1	sec-365.avi	sub-01	ses-01
181	1	sec-204.avi	sub-02	ses-01
187	1	sec-210.avi	sub-02	ses-01
193	1	sec-349.avi	sub-02	ses-01
199	1	sec-331.avi	sub-02	ses-01
205	1	sec-53.avi	sub-02	ses-01
211	1	sec-219.avi	sub-01	ses-01
217	1	sec-338.avi	sub-01	ses-01
223	1	sec-315.avi	sub-02	ses-01
229	1	sec-90.avi	sub-01	ses-01
235	1	sec-308.avi	sub-02	ses-01
241	1	sec-130.avi	sub-02	ses-01
247	1	sec-508.avi	sub-01	ses-01
253	1	sec-478.avi	sub-01	ses-01
259	1	sec-359.avi	sub-02	ses-01
265	1	sec-98.avi	sub-02	ses-01
271	1	sec-70.avi	sub-01	ses-01
277	1	sec-116.avi	sub-02	ses-01
283	1	sec-91.avi	sub-02	ses-01
289	1	sec-283.avi	sub-01	ses-01
295	1	sec-456.avi	sub-01	ses-01
301	1	sec-163.avi	sub-02	ses-01
307	1	sec-385.avi	sub-01	ses-01
313	1	sec-54.avi	sub-01	ses-01
319	1	sec-286.avi	sub-02	ses-01
325	1	sec-76.avi	sub-02	ses-01
331	1	sec-487.avi	sub-01	ses-01
337	1	sec-3.avi	sub-02	ses-01
343	1	sec-143.avi	sub-02	ses-01
349	1	sec-445.avi	sub-01	ses-01
355	1	sec-307.avi	sub-01	ses-01
