onset	duration	video	participant	session
1	1	sec-24.avi	sub-02	ses-01
7	1	sec-461.avi	sub-01	ses-01
13	1	sec-26.avi	sub-01	ses-01
19	1	sec-329.avi	sub-02	ses-01
25	1	sec-42.avi	sub-02	ses-01
31	1	sec-56.avi	sub-01	ses-01
37	1	sec-342.avi	sub-02	ses-01
43	1	sec-61.avi	sub-02	ses-01
49	1	sec-358.avi	sub-01	ses-01
55	1	sec-248.avi	sub-02	ses-01
61	1	sec-213.avi	sub-01	ses-01
67	1	sec-297.avi	sub-02	ses-01
73	1	sec-156.avi	sub-01	ses-01
79	1	sec-103.avi	sub-01	ses-01
85	1	sec-174.avi	sub-02	ses-01
91	1	sec-120.avi	sub-01	ses-01
97	1	sec-455.avi	sub-01	ses-01
103	1	sec-183.avi	sub-01	ses-01
109	1	sec-448.avi	sub-01	ses-01
115	1	sec-376.avi	sub-01	ses-01
121	1	sec-55.avi	sub-01	ses-01
127	1	sec-128.avi	sub-02	ses-01
133	1	sec-434.avi	sub-01	ses-01
139	1	sec-226.avi	sub-02	ses-01
145	1	sec-405.avi	sub-01	ses-01
151	1	sec-333.avi	sub-02	ses-01
157	1	sec-18.avi	sub-01	ses-01
163	1	sec-306.avi	sub-02	ses-01
169	1	sec-59.avi	sub-02	ses-01
175	1	sec-241.avi	sub-01	ses-01
181	1	sec-512.avi	sub-01	ses-01
187	1	sec-43.avi	sub-01	ses-01
193	1	sec-2.avi	sub-01	ses-01
199	1	sec-96.avi	sub-02	ses-01
205	1	sec-222.avi	sub-02	ses-01
211	1	sec-298.avi	sub-02	ses-01
217	1	sec-100.avi	sub-02	ses-01
223	1	sec-135.avi	sub-02	ses-01
229	1	sec-23.avi	sub-01	ses-01
235	1	sec-81.avi	sub-01	ses-01
241	1	sec-144.avi	sub-02	ses-01
247	1	sec-269.avi	sub-02	ses-01
253	1	sec-42.avi	sub-01	ses-01
259	1	sec-413.avi	sub-01	ses-01
265	1	sec-202.avi	sub-02	ses-01
271	1	sec-498.avi	sub-01	ses-01
277	1	sec-280.avi	sub-02	ses-01
283	1	sec-185.avi	sub-02	ses-01
289	1	sec-73.avi	sub-01	ses-01
295	1	sec-87.avi	sub-02	ses-01
301	1	sec-131.avi	sub-01	ses-01
307	1	sec-71.avi	sub-02	ses-01
313	1	sec-355.avi	sub-02	ses-01
319	1	sec-137.avi	sub-01	ses-01
325	1	sec-253.avi	sub-02	ses-01
331	1	sec-323.avi	sub-02	ses-01
337	1	sec-274.avi	sub-02	ses-01
343	1	sec-264.avi	sub-01	ses-01
349	1	sec-97.avi	sub-02	ses-01
355	1	sec-329.avi	sub-01	ses-01
