onset	duration	video	participant	session
1	1	sec-1381.avi	sub-17	ses-01
7	1	sec-100.avi	sub-12	ses-02
13	1	sec-120.avi	sub-12	ses-02
19	1	sec-1144.avi	sub-17	ses-01
25	1	sec-1189.avi	sub-17	ses-01
31	1	sec-1235.avi	sub-17	ses-01
37	1	sec-173.avi	sub-12	ses-02
43	1	sec-1291.avi	sub-17	ses-01
49	1	sec-85.avi	sub-12	ses-02
55	1	sec-6.avi	sub-12	ses-02
61	1	sec-1314.avi	sub-17	ses-01
67	1	sec-1249.avi	sub-17	ses-01
73	1	sec-134.avi	sub-12	ses-02
79	1	sec-1259.avi	sub-17	ses-01
85	1	sec-1374.avi	sub-17	ses-01
91	1	sec-167.avi	sub-12	ses-02
97	1	sec-16.avi	sub-12	ses-02
103	1	sec-1205.avi	sub-17	ses-01
109	1	sec-24.avi	sub-12	ses-02
115	1	sec-1074.avi	sub-17	ses-01
121	1	sec-1308.avi	sub-17	ses-01
127	1	sec-148.avi	sub-12	ses-02
133	1	sec-1270.avi	sub-17	ses-01
139	1	sec-1210.avi	sub-17	ses-01
145	1	sec-1091.avi	sub-17	ses-01
151	1	sec-1108.avi	sub-17	ses-01
157	1	sec-1346.avi	sub-17	ses-01
163	1	sec-140.avi	sub-12	ses-02
169	1	sec-1265.avi	sub-17	ses-01
175	1	sec-44.avi	sub-12	ses-02
181	1	sec-70.avi	sub-12	ses-02
187	1	sec-1320.avi	sub-17	ses-01
193	1	sec-1156.avi	sub-17	ses-01
199	1	sec-62.avi	sub-12	ses-02
205	1	sec-1129.avi	sub-17	ses-01
211	1	sec-1368.avi	sub-17	ses-01
217	1	sec-93.avi	sub-12	ses-02
223	1	sec-1398.avi	sub-17	ses-01
229	1	sec-1412.avi	sub-17	ses-01
235	1	sec-116.avi	sub-12	ses-02
241	1	sec-1339.avi	sub-17	ses-01
247	1	sec-1166.avi	sub-17	ses-01
253	1	sec-1103.avi	sub-17	ses-01
259	1	sec-1403.avi	sub-17	ses-01
265	1	sec-1283.avi	sub-17	ses-01
271	1	sec-1187.avi	sub-17	ses-01
277	1	sec-40.avi	sub-12	ses-02
