onset	duration	video	participant	session
1	1	sec-387.avi	sub-23	ses-01
7	1	sec-485.avi	sub-23	ses-01
13	1	sec-39.avi	sub-13	ses-02
19	1	sec-246.avi	sub-13	ses-02
25	1	sec-571.avi	sub-23	ses-01
31	1	sec-287.avi	sub-13	ses-02
37	1	sec-176.avi	sub-13	ses-02
43	1	sec-78.avi	sub-13	ses-02
49	1	sec-594.avi	sub-23	ses-01
55	1	sec-46.avi	sub-13	ses-02
61	1	sec-257.avi	sub-13	ses-02
67	1	sec-51.avi	sub-13	ses-02
73	1	sec-1.avi	sub-13	ses-02
79	1	sec-526.avi	sub-23	ses-01
85	1	sec-230.avi	sub-13	ses-02
91	1	sec-484.avi	sub-23	ses-01
97	1	sec-134.avi	sub-13	ses-02
103	1	sec-521.avi	sub-23	ses-01
109	1	sec-598.avi	sub-23	ses-01
115	1	sec-270.avi	sub-13	ses-02
121	1	sec-195.avi	sub-13	ses-02
127	1	sec-536.avi	sub-23	ses-01
133	1	sec-451.avi	sub-23	ses-01
139	1	sec-98.avi	sub-13	ses-02
145	1	sec-203.avi	sub-13	ses-02
151	1	sec-440.avi	sub-23	ses-01
157	1	sec-425.avi	sub-23	ses-01
163	1	sec-237.avi	sub-13	ses-02
169	1	sec-122.avi	sub-13	ses-02
175	1	sec-617.avi	sub-23	ses-01
181	1	sec-150.avi	sub-13	ses-02
187	1	sec-506.avi	sub-23	ses-01
193	1	sec-628.avi	sub-23	ses-01
199	1	sec-401.avi	sub-23	ses-01
205	1	sec-456.avi	sub-23	ses-01
211	1	sec-167.avi	sub-13	ses-02
217	1	sec-66.avi	sub-13	ses-02
223	1	sec-579.avi	sub-23	ses-01
229	1	sec-230.avi	sub-23	ses-01
235	1	sec-291.avi	sub-13	ses-02
241	1	sec-467.avi	sub-23	ses-01
247	1	sec-608.avi	sub-23	ses-01
253	1	sec-309.avi	sub-23	ses-01
259	1	sec-405.avi	sub-23	ses-01
265	1	sec-187.avi	sub-13	ses-02
271	1	sec-69.avi	sub-13	ses-02
277	1	sec-314.avi	sub-13	ses-02
283	1	sec-305.avi	sub-13	ses-02
289	1	sec-87.avi	sub-13	ses-02
295	1	sec-111.avi	sub-13	ses-02
301	1	sec-223.avi	sub-13	ses-02
307	1	sec-348.avi	sub-23	ses-01
313	1	sec-552.avi	sub-23	ses-01
319	1	sec-417.avi	sub-23	ses-01
325	1	sec-265.avi	sub-23	ses-01
331	1	sec-210.avi	sub-13	ses-02
337	1	sec-497.avi	sub-23	ses-01
343	1	sec-565.avi	sub-23	ses-01
349	1	sec-135.avi	sub-13	ses-02
355	1	sec-382.avi	sub-23	ses-01
