onset	duration	video	participant	session
1	1	sec-551.avi	sub-23	ses-01
7	1	sec-374.avi	sub-23	ses-01
13	1	sec-501.avi	sub-23	ses-01
19	1	sec-613.avi	sub-23	ses-01
25	1	sec-231.avi	sub-13	ses-02
31	1	sec-109.avi	sub-13	ses-02
37	1	sec-600.avi	sub-23	ses-01
43	1	sec-562.avi	sub-23	ses-01
49	1	sec-618.avi	sub-23	ses-01
55	1	sec-242.avi	sub-13	ses-02
61	1	sec-438.avi	sub-23	ses-01
67	1	sec-36.avi	sub-13	ses-02
73	1	sec-84.avi	sub-13	ses-02
79	1	sec-277.avi	sub-13	ses-02
85	1	sec-286.avi	sub-13	ses-02
91	1	sec-131.avi	sub-13	ses-02
97	1	sec-575.avi	sub-23	ses-01
103	1	sec-172.avi	sub-13	ses-02
109	1	sec-212.avi	sub-23	ses-01
115	1	sec-577.avi	sub-23	ses-01
121	1	sec-415.avi	sub-23	ses-01
127	1	sec-48.avi	sub-13	ses-02
133	1	sec-125.avi	sub-13	ses-02
139	1	sec-636.avi	sub-23	ses-01
145	1	sec-186.avi	sub-13	ses-02
151	1	sec-252.avi	sub-13	ses-02
157	1	sec-483.avi	sub-23	ses-01
163	1	sec-30.avi	sub-13	ses-02
169	1	sec-191.avi	sub-13	ses-02
175	1	sec-537.avi	sub-23	ses-01
181	1	sec-473.avi	sub-23	ses-01
187	1	sec-154.avi	sub-13	ses-02
193	1	sec-53.avi	sub-13	ses-02
199	1	sec-590.avi	sub-23	ses-01
205	1	sec-523.avi	sub-23	ses-01
211	1	sec-101.avi	sub-13	ses-02
217	1	sec-22.avi	sub-13	ses-02
223	1	sec-202.avi	sub-13	ses-02
229	1	sec-27.avi	sub-13	ses-02
235	1	sec-460.avi	sub-23	ses-01
241	1	sec-67.avi	sub-13	ses-02
247	1	sec-311.avi	sub-13	ses-02
253	1	sec-212.avi	sub-13	ses-02
259	1	sec-163.avi	sub-13	ses-02
265	1	sec-308.avi	sub-23	ses-01
271	1	sec-72.avi	sub-13	ses-02
277	1	sec-530.avi	sub-23	ses-01
283	1	sec-92.avi	sub-13	ses-02
289	1	sec-395.avi	sub-23	ses-01
295	1	sec-508.avi	sub-23	ses-01
301	1	sec-251.avi	sub-23	ses-01
307	1	sec-446.avi	sub-23	ses-01
313	1	sec-149.avi	sub-13	ses-02
319	1	sec-136.avi	sub-13	ses-02
325	1	sec-487.avi	sub-23	ses-01
331	1	sec-243.avi	sub-13	ses-02
337	1	sec-406.avi	sub-23	ses-01
343	1	sec-358.avi	sub-23	ses-01
349	1	sec-388.avi	sub-23	ses-01
355	1	sec-427.avi	sub-23	ses-01
