video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1857.avi	363	4	1	0	0	2
sec-1858.avi	362	4	1	1	3	2
sec-1859.avi	361	4	5	0	0	2
sec-1860.avi	360	4	2	1	2	2
sec-1861.avi	359	5	1	1	2	2
sec-1864.avi	356	3	1	0	0	2
sec-1865.avi	355	4	1	1	2	2
sec-1866.avi	354	5	5	1	1	2
sec-1868.avi	352	4	1	0	0	2
sec-1869.avi	351	5	1	1	2	2
sec-1870.avi	350	5	1	1	2	0
sec-1871.avi	349	4	4	0	0	2
sec-1872.avi	348	4	5	0	0	2
sec-1873.avi	347	4	3	1	2	2
sec-1874.avi	346	4	1	0	0	2
sec-1877.avi	343	5	5	1	2	2
sec-1878.avi	342	3	1	0	0	2
sec-1879.avi	341	5	5	1	2	2
sec-1880.avi	340	4	1	0	0	2
sec-1881.avi	339	4	1	0	0	2
sec-1882.avi	338	4	3	1	2	2
sec-1884.avi	336	5	1	1	2	2
sec-1885.avi	335	4	4	0	0	1
sec-1886.avi	334	3	5	0	0	2
sec-1887.avi	333	4	1	0	0	2
sec-1888.avi	332	0	0	0	0	0
sec-1889.avi	331	3	1	0	0	2
sec-1890.avi	330	4	1	0	0	2
sec-1891.avi	329	5	2	0	0	2
sec-1894.avi	326	4	2	1	2	0
sec-1895.avi	325	4	1	0	0	2
sec-1896.avi	324	5	3	0	0	2
sec-1897.avi	323	5	3	1	2	2
sec-1898.avi	322	5	5	0	0	2
sec-1899.avi	321	3	3	0	0	2
sec-1900.avi	320	3	1	0	0	2
sec-1901.avi	319	4	0	0	0	2
sec-1902.avi	318	4	1	0	0	2
sec-1903.avi	317	5	1	1	2	2
sec-1904.avi	316	4	1	1	2	2
sec-1905.avi	315	3	1	0	0	2
sec-1906.avi	314	5	5	1	2	2
sec-1907.avi	313	5	5	1	2	2
sec-1909.avi	311	2	5	0	0	1
sec-1910.avi	310	5	1	1	2	0
sec-1912.avi	308	3	3	0	0	2
sec-1913.avi	307	4	1	1	2	2
sec-1914.avi	306	5	5	1	2	2
sec-1915.avi	305	4	1	0	0	2
sec-1917.avi	303	4	2	0	0	2
sec-1918.avi	302	4	1	1	2	2
sec-1919.avi	301	3	5	0	0	1
sec-1920.avi	300	4	5	0	0	2
sec-1922.avi	298	5	1	0	0	2
sec-1923.avi	297	4	3	0	0	2
sec-1924.avi	296	4	2	0	0	2
sec-1927.avi	293	5	1	1	2	2
sec-1928.avi	292	5	1	1	2	2
sec-1929.avi	291	3	1	0	0	2
sec-1930.avi	290	3	1	0	0	2
sec-1931.avi	289	3	1	0	0	2
sec-1932.avi	288	3	1	1	2	2
sec-1933.avi	287	4	1	0	0	2
sec-1935.avi	285	5	5	1	2	2
sec-1936.avi	284	5	1	1	2	2
sec-1937.avi	283	0	0	0	0	0
sec-1938.avi	282	5	5	1	2	2
sec-1939.avi	281	3	1	0	0	2
sec-1940.avi	280	4	1	1	2	2
sec-1941.avi	279	3	3	1	2	2
sec-1942.avi	278	4	1	0	0	2
sec-1943.avi	277	5	1	1	2	2
sec-1944.avi	276	4	1	1	2	2
sec-1945.avi	275	4	3	0	0	2
sec-1946.avi	274	2	1	0	0	2
sec-1947.avi	273	4	1	1	2	2
sec-1948.avi	272	3	2	0	0	0
sec-1950.avi	270	4	3	1	1	2
sec-1953.avi	267	4	1	0	0	2
sec-1954.avi	266	3	1	1	2	2
sec-1955.avi	265	1	5	1	2	1
sec-1956.avi	264	5	5	0	0	2
sec-1957.avi	263	5	1	0	0	2
sec-1959.avi	261	3	1	0	0	2
sec-1960.avi	260	4	1	0	0	2
sec-1961.avi	259	4	1	0	0	2
sec-1962.avi	258	4	5	1	2	2
sec-1963.avi	257	5	5	1	2	2
sec-1964.avi	256	5	4	1	2	2
sec-1965.avi	255	5	5	0	0	2
sec-1967.avi	253	5	5	1	2	2
sec-1968.avi	252	5	5	0	0	2
sec-1969.avi	251	4	1	1	2	2
sec-1970.avi	250	3	1	0	0	2
sec-1971.avi	249	4	4	1	2	2
sec-1972.avi	248	5	5	1	2	1
sec-1973.avi	247	5	4	1	2	2
sec-1974.avi	246	5	5	1	2	2
sec-1975.avi	245	5	4	0	0	2
sec-1976.avi	244	5	3	0	0	2
sec-1977.avi	243	4	1	0	0	2
sec-1978.avi	242	4	1	0	0	2
sec-1980.avi	240	5	2	1	2	2
sec-1981.avi	239	3	1	0	0	0
sec-1982.avi	238	4	4	1	2	2
sec-1983.avi	237	4	4	0	0	2
sec-1984.avi	236	5	1	0	0	2
sec-1986.avi	234	4	1	1	2	0
sec-1987.avi	233	5	5	0	0	1
sec-1988.avi	232	4	2	0	0	2
sec-1990.avi	230	4	5	0	0	2
sec-1991.avi	229	5	1	0	0	2
sec-1992.avi	228	5	5	0	0	2
sec-1993.avi	227	4	3	1	2	2
sec-1994.avi	226	4	1	0	0	2
sec-1995.avi	225	3	1	0	0	2
sec-1997.avi	223	5	5	0	0	1
sec-1998.avi	222	4	1	1	2	2
sec-1999.avi	221	3	1	0	0	2
sec-2000.avi	220	5	5	1	2	2
sec-2001.avi	219	5	3	1	2	2
sec-2002.avi	218	3	1	0	0	2
sec-2003.avi	217	4	4	0	0	2
sec-2004.avi	216	5	4	0	0	2
sec-2005.avi	215	5	5	0	0	2
sec-2006.avi	214	3	1	0	0	2
sec-2007.avi	213	4	1	0	0	2
sec-2008.avi	212	4	5	0	0	1
sec-2009.avi	211	4	1	1	2	2
sec-2011.avi	209	5	1	1	2	2
sec-2012.avi	208	5	5	1	2	0
sec-2014.avi	206	3	1	0	0	2
sec-2015.avi	205	4	4	1	2	2
sec-2016.avi	204	5	4	1	2	2
sec-2017.avi	203	5	5	0	0	2
sec-2018.avi	202	5	5	1	2	2
sec-2019.avi	201	5	3	1	2	2
sec-2020.avi	200	4	5	0	0	2
sec-2021.avi	199	3	1	0	0	2
sec-2024.avi	196	4	3	1	2	2
sec-2025.avi	195	5	1	1	2	2
sec-2026.avi	194	4	2	0	0	2
sec-2027.avi	193	4	5	1	2	1
sec-2028.avi	192	5	1	1	3	2
sec-2029.avi	191	4	5	0	0	2
sec-2030.avi	190	3	1	0	0	0
sec-2031.avi	189	5	5	1	2	2
sec-2032.avi	188	2	3	0	0	1
sec-2034.avi	186	4	1	0	0	2
sec-2035.avi	185	3	1	0	3	2
sec-2036.avi	184	3	5	1	2	1
sec-2037.avi	183	4	3	0	0	2
sec-2038.avi	182	4	5	0	0	2
sec-2039.avi	181	3	5	1	2	1
sec-2041.avi	179	3	1	0	0	2
sec-2042.avi	178	5	2	1	2	2
sec-2043.avi	177	5	5	0	0	2
sec-2044.avi	176	4	1	1	1	2
sec-2046.avi	174	5	5	0	0	1
sec-2047.avi	173	5	5	0	0	1
sec-2048.avi	172	5	5	0	0	1
sec-2049.avi	171	5	5	0	0	1
sec-2050.avi	170	5	5	0	0	1
sec-2051.avi	169	5	5	0	0	1
sec-2052.avi	168	5	5	1	2	1
sec-2053.avi	167	4	5	0	0	2
sec-2054.avi	166	3	1	0	0	2
sec-2055.avi	165	4	2	0	0	2
sec-2058.avi	162	4	3	0	0	2
sec-2059.avi	161	4	1	0	0	2
sec-2061.avi	159	4	3	0	0	2
sec-2062.avi	158	5	5	0	0	2
sec-2063.avi	157	5	5	1	2	2
sec-2064.avi	156	5	5	0	0	0
sec-2065.avi	155	4	2	0	0	2
sec-2066.avi	154	4	1	0	0	2
sec-2068.avi	152	4	1	0	0	2
sec-2070.avi	150	5	5	1	2	2
sec-2071.avi	149	3	1	0	0	2
sec-2072.avi	148	4	1	0	0	2
sec-2073.avi	147	3	1	0	0	2
sec-2074.avi	146	5	2	1	2	2
sec-2076.avi	144	4	1	0	0	2
sec-2077.avi	143	5	1	0	0	2
sec-2078.avi	142	4	3	0	0	2
sec-2079.avi	141	5	4	1	2	2
sec-2080.avi	140	4	1	0	0	2
sec-2081.avi	139	4	4	0	0	2
sec-2083.avi	137	5	5	1	2	2
sec-2084.avi	136	4	2	1	2	2
sec-2085.avi	135	3	1	0	0	2
sec-2086.avi	134	3	1	0	0	2
sec-2087.avi	133	4	1	0	0	2
sec-2088.avi	132	4	1	0	0	2
sec-2089.avi	131	5	3	0	0	2
sec-2091.avi	129	5	5	0	0	1
sec-2092.avi	128	4	4	1	2	2
sec-2094.avi	126	5	1	1	2	2
sec-2095.avi	125	5	5	1	2	2
sec-2096.avi	124	1	5	0	0	2
sec-2097.avi	123	1	5	0	0	2
sec-2098.avi	122	4	1	0	0	2
sec-2099.avi	121	3	1	0	0	2
sec-2100.avi	120	4	1	0	0	2
sec-2102.avi	118	4	1	0	0	2
sec-2103.avi	117	5	1	1	2	2
sec-2104.avi	116	1	5	0	0	2
sec-2106.avi	114	5	2	1	3	2
sec-2107.avi	113	3	1	0	0	0
sec-2108.avi	112	5	5	1	2	2
sec-2109.avi	111	5	5	0	0	2
sec-2110.avi	110	5	5	1	2	2
sec-2111.avi	109	4	3	0	0	2
sec-2112.avi	108	4	3	1	2	2
sec-2114.avi	106	4	1	0	0	2
sec-2115.avi	105	5	2	1	3	2
sec-2116.avi	104	5	5	0	0	2
sec-2117.avi	103	4	2	0	0	2
sec-2119.avi	101	5	4	0	0	2
sec-2120.avi	100	5	3	0	0	1
sec-2123.avi	97	4	5	0	0	2
sec-2125.avi	95	5	5	0	0	2
sec-2126.avi	94	5	4	1	2	2
sec-2130.avi	90	3	1	0	0	2
sec-2131.avi	89	1	2	0	0	2
sec-2132.avi	88	4	5	1	2	2
sec-2133.avi	87	4	3	1	2	2
sec-2134.avi	86	4	5	1	1	1
sec-2135.avi	85	5	4	0	0	1
sec-2136.avi	84	5	5	0	0	1
sec-2137.avi	83	5	5	0	0	1
sec-2138.avi	82	5	5	0	0	2
sec-2139.avi	81	5	5	0	0	2
sec-2140.avi	80	5	5	0	0	1
sec-2142.avi	78	4	4	0	0	1
sec-2143.avi	77	5	5	0	0	2
sec-2144.avi	76	4	4	0	0	1
sec-2145.avi	75	4	4	0	0	1
sec-2147.avi	73	5	1	1	2	2
sec-2148.avi	72	4	2	0	3	2
sec-2149.avi	71	1	5	1	2	2
sec-2150.avi	70	4	5	0	0	2
sec-2151.avi	69	5	1	0	0	2
sec-2152.avi	68	2	5	0	0	2
sec-2153.avi	67	5	5	1	1	1
sec-2154.avi	66	5	5	0	0	1
sec-2157.avi	63	5	3	0	0	2
sec-2158.avi	62	1	5	0	0	2
sec-2159.avi	61	1	5	0	0	2
sec-2160.avi	60	5	5	1	2	2
sec-2161.avi	59	4	1	0	0	2
sec-2162.avi	58	5	5	1	2	2
sec-2163.avi	57	2	4	1	1	1
sec-2164.avi	56	3	2	0	0	2
sec-2165.avi	55	4	1	1	2	2
sec-2166.avi	54	3	4	0	0	1
sec-2167.avi	53	4	3	1	2	2
sec-2168.avi	52	5	5	1	2	2
sec-2169.avi	51	3	3	0	0	1
sec-2170.avi	50	4	1	0	0	2
sec-2171.avi	49	3	1	0	0	1
sec-2172.avi	48	4	5	0	0	2
sec-2173.avi	47	5	2	1	2	2
sec-2174.avi	46	3	4	0	0	2
sec-2175.avi	45	4	5	1	2	2
sec-2176.avi	44	4	4	0	0	2
sec-2177.avi	43	5	5	1	2	2
sec-2178.avi	42	1	5	0	0	1
sec-2179.avi	41	5	4	0	0	2
sec-2180.avi	40	5	3	1	2	2
sec-2181.avi	39	5	4	0	0	2
sec-2182.avi	38	5	5	0	0	2
sec-2183.avi	37	5	5	1	2	2
sec-2184.avi	36	5	5	1	2	2
sec-2185.avi	35	5	5	1	2	1
sec-2186.avi	34	5	5	0	0	1
sec-2187.avi	33	5	5	1	2	2
sec-2188.avi	32	5	5	1	2	2
sec-2189.avi	31	1	5	0	0	1
sec-2190.avi	30	5	5	1	2	1
