onset	duration	video	participant	session
1	1	sec-542.avi	sub-23	ses-01
7	1	sec-444.avi	sub-23	ses-01
13	1	sec-478.avi	sub-23	ses-01
19	1	sec-386.avi	sub-23	ses-01
25	1	sec-631.avi	sub-23	ses-01
31	1	sec-586.avi	sub-23	ses-01
37	1	sec-208.avi	sub-13	ses-02
43	1	sec-41.avi	sub-13	ses-02
49	1	sec-159.avi	sub-13	ses-02
55	1	sec-289.avi	sub-23	ses-01
61	1	sec-381.avi	sub-23	ses-01
67	1	sec-549.avi	sub-23	ses-01
73	1	sec-535.avi	sub-23	ses-01
79	1	sec-351.avi	sub-23	ses-01
85	1	sec-23.avi	sub-13	ses-02
91	1	sec-615.avi	sub-23	ses-01
97	1	sec-75.avi	sub-13	ses-02
103	1	sec-398.avi	sub-23	ses-01
109	1	sec-587.avi	sub-23	ses-01
115	1	sec-141.avi	sub-13	ses-02
121	1	sec-316.avi	sub-23	ses-01
127	1	sec-281.avi	sub-13	ses-02
133	1	sec-57.avi	sub-13	ses-02
139	1	sec-522.avi	sub-23	ses-01
145	1	sec-292.avi	sub-13	ses-02
151	1	sec-306.avi	sub-13	ses-02
157	1	sec-445.avi	sub-23	ses-01
163	1	sec-622.avi	sub-23	ses-01
169	1	sec-423.avi	sub-23	ses-01
175	1	sec-224.avi	sub-13	ses-02
181	1	sec-570.avi	sub-23	ses-01
187	1	sec-507.avi	sub-23	ses-01
193	1	sec-474.avi	sub-23	ses-01
199	1	sec-433.avi	sub-23	ses-01
205	1	sec-126.avi	sub-13	ses-02
211	1	sec-224.avi	sub-23	ses-01
217	1	sec-115.avi	sub-13	ses-02
223	1	sec-505.avi	sub-23	ses-01
229	1	sec-183.avi	sub-13	ses-02
235	1	sec-99.avi	sub-13	ses-02
241	1	sec-414.avi	sub-23	ses-01
247	1	sec-205.avi	sub-13	ses-02
253	1	sec-198.avi	sub-13	ses-02
259	1	sec-60.avi	sub-13	ses-02
265	1	sec-4.avi	sub-13	ses-02
271	1	sec-490.avi	sub-23	ses-01
277	1	sec-106.avi	sub-13	ses-02
283	1	sec-241.avi	sub-13	ses-02
289	1	sec-245.avi	sub-13	ses-02
295	1	sec-301.avi	sub-13	ses-02
301	1	sec-560.avi	sub-23	ses-01
307	1	sec-597.avi	sub-23	ses-01
313	1	sec-462.avi	sub-23	ses-01
319	1	sec-148.avi	sub-13	ses-02
325	1	sec-79.avi	sub-13	ses-02
331	1	sec-260.avi	sub-13	ses-02
337	1	sec-261.avi	sub-13	ses-02
343	1	sec-90.avi	sub-13	ses-02
349	1	sec-178.avi	sub-13	ses-02
355	1	sec-119.avi	sub-13	ses-02
