onset	duration	video	participant	session
1	1	sec-853.avi	sub-05	ses-01
7	1	sec-1800.avi	sub-05	ses-01
13	1	sec-1402.avi	sub-06	ses-01
19	1	sec-1215.avi	sub-05	ses-01
25	1	sec-550.avi	sub-06	ses-01
31	1	sec-1541.avi	sub-05	ses-01
37	1	sec-1306.avi	sub-05	ses-01
43	1	sec-1428.avi	sub-05	ses-01
49	1	sec-852.avi	sub-06	ses-01
55	1	sec-624.avi	sub-06	ses-01
61	1	sec-1459.avi	sub-05	ses-01
67	1	sec-813.avi	sub-06	ses-01
73	1	sec-826.avi	sub-05	ses-01
79	1	sec-290.avi	sub-06	ses-01
85	1	sec-427.avi	sub-05	ses-01
91	1	sec-841.avi	sub-06	ses-01
97	1	sec-1090.avi	sub-05	ses-01
103	1	sec-229.avi	sub-06	ses-01
109	1	sec-750.avi	sub-06	ses-01
115	1	sec-213.avi	sub-06	ses-01
121	1	sec-1183.avi	sub-06	ses-01
127	1	sec-1066.avi	sub-05	ses-01
133	1	sec-733.avi	sub-05	ses-01
139	1	sec-554.avi	sub-06	ses-01
145	1	sec-470.avi	sub-06	ses-01
151	1	sec-245.avi	sub-05	ses-01
157	1	sec-1608.avi	sub-05	ses-01
163	1	sec-251.avi	sub-05	ses-01
169	1	sec-1566.avi	sub-05	ses-01
175	1	sec-393.avi	sub-06	ses-01
181	1	sec-176.avi	sub-06	ses-01
187	1	sec-453.avi	sub-05	ses-01
193	1	sec-1133.avi	sub-06	ses-01
199	1	sec-935.avi	sub-06	ses-01
205	1	sec-1420.avi	sub-06	ses-01
211	1	sec-1564.avi	sub-05	ses-01
217	1	sec-983.avi	sub-05	ses-01
223	1	sec-144.avi	sub-05	ses-01
229	1	sec-1109.avi	sub-05	ses-01
235	1	sec-196.avi	sub-05	ses-01
241	1	sec-250.avi	sub-06	ses-01
247	1	sec-92.avi	sub-05	ses-01
253	1	sec-1234.avi	sub-06	ses-01
259	1	sec-995.avi	sub-05	ses-01
265	1	sec-1841.avi	sub-05	ses-01
271	1	sec-1157.avi	sub-05	ses-01
277	1	sec-730.avi	sub-06	ses-01
283	1	sec-977.avi	sub-05	ses-01
289	1	sec-589.avi	sub-05	ses-01
295	1	sec-1172.avi	sub-06	ses-01
301	1	sec-1250.avi	sub-06	ses-01
307	1	sec-1290.avi	sub-06	ses-01
313	1	sec-1697.avi	sub-05	ses-01
319	1	sec-488.avi	sub-05	ses-01
325	1	sec-892.avi	sub-06	ses-01
331	1	sec-1150.avi	sub-06	ses-01
337	1	sec-1460.avi	sub-06	ses-01
343	1	sec-670.avi	sub-06	ses-01
349	1	sec-945.avi	sub-06	ses-01
355	1	sec-338.avi	sub-06	ses-01
