onset	duration	video	participant	session
1	1	sec-1752.avi	sub-05	ses-01
7	1	sec-485.avi	sub-06	ses-01
13	1	sec-707.avi	sub-05	ses-01
19	1	sec-1169.avi	sub-05	ses-01
25	1	sec-236.avi	sub-06	ses-01
31	1	sec-1351.avi	sub-05	ses-01
37	1	sec-843.avi	sub-05	ses-01
43	1	sec-1507.avi	sub-05	ses-01
49	1	sec-1488.avi	sub-05	ses-01
55	1	sec-743.avi	sub-05	ses-01
61	1	sec-1818.avi	sub-05	ses-01
67	1	sec-1253.avi	sub-06	ses-01
73	1	sec-257.avi	sub-05	ses-01
79	1	sec-312.avi	sub-05	ses-01
85	1	sec-109.avi	sub-05	ses-01
91	1	sec-144.avi	sub-06	ses-01
97	1	sec-465.avi	sub-06	ses-01
103	1	sec-561.avi	sub-05	ses-01
109	1	sec-99.avi	sub-06	ses-01
115	1	sec-635.avi	sub-06	ses-01
121	1	sec-863.avi	sub-06	ses-01
127	1	sec-1845.avi	sub-05	ses-01
133	1	sec-364.avi	sub-06	ses-01
139	1	sec-484.avi	sub-05	ses-01
145	1	sec-174.avi	sub-06	ses-01
151	1	sec-1244.avi	sub-05	ses-01
157	1	sec-849.avi	sub-05	ses-01
163	1	sec-1401.avi	sub-06	ses-01
169	1	sec-125.avi	sub-05	ses-01
175	1	sec-608.avi	sub-06	ses-01
181	1	sec-146.avi	sub-06	ses-01
187	1	sec-403.avi	sub-06	ses-01
193	1	sec-974.avi	sub-05	ses-01
199	1	sec-1515.avi	sub-05	ses-01
205	1	sec-1364.avi	sub-05	ses-01
211	1	sec-81.avi	sub-06	ses-01
217	1	sec-259.avi	sub-05	ses-01
223	1	sec-90.avi	sub-06	ses-01
229	1	sec-1629.avi	sub-05	ses-01
235	1	sec-675.avi	sub-06	ses-01
241	1	sec-178.avi	sub-05	ses-01
247	1	sec-1192.avi	sub-06	ses-01
253	1	sec-989.avi	sub-05	ses-01
259	1	sec-3.avi	sub-06	ses-01
265	1	sec-996.avi	sub-05	ses-01
271	1	sec-1041.avi	sub-05	ses-01
277	1	sec-1149.avi	sub-06	ses-01
283	1	sec-1340.avi	sub-06	ses-01
289	1	sec-533.avi	sub-05	ses-01
295	1	sec-441.avi	sub-05	ses-01
301	1	sec-534.avi	sub-06	ses-01
307	1	sec-819.avi	sub-06	ses-01
313	1	sec-558.avi	sub-06	ses-01
319	1	sec-1794.avi	sub-05	ses-01
325	1	sec-532.avi	sub-06	ses-01
331	1	sec-1226.avi	sub-06	ses-01
337	1	sec-1217.avi	sub-06	ses-01
343	1	sec-800.avi	sub-06	ses-01
349	1	sec-1082.avi	sub-06	ses-01
355	1	sec-208.avi	sub-06	ses-01
