onset	duration	video	participant	session
1	1	sec-127.avi	sub-16	ses-01
7	1	sec-100.avi	sub-16	ses-01
13	1	sec-649.avi	sub-15	ses-01
19	1	sec-893.avi	sub-15	ses-01
25	1	sec-273.avi	sub-16	ses-01
31	1	sec-239.avi	sub-16	ses-01
37	1	sec-47.avi	sub-16	ses-01
43	1	sec-348.avi	sub-15	ses-01
49	1	sec-409.avi	sub-15	ses-01
55	1	sec-147.avi	sub-16	ses-01
61	1	sec-219.avi	sub-16	ses-01
67	1	sec-306.avi	sub-16	ses-01
73	1	sec-136.avi	sub-16	ses-01
79	1	sec-161.avi	sub-16	ses-01
85	1	sec-533.avi	sub-15	ses-01
91	1	sec-192.avi	sub-16	ses-01
97	1	sec-781.avi	sub-15	ses-01
103	1	sec-343.avi	sub-16	ses-01
109	1	sec-321.avi	sub-16	ses-01
115	1	sec-1100.avi	sub-15	ses-01
121	1	sec-1198.avi	sub-15	ses-01
127	1	sec-248.avi	sub-16	ses-01
133	1	sec-60.avi	sub-15	ses-01
139	1	sec-143.avi	sub-15	ses-01
145	1	sec-330.avi	sub-15	ses-01
151	1	sec-76.avi	sub-16	ses-01
157	1	sec-286.avi	sub-16	ses-01
163	1	sec-178.avi	sub-16	ses-01
169	1	sec-1331.avi	sub-15	ses-01
175	1	sec-336.avi	sub-16	ses-01
181	1	sec-131.avi	sub-15	ses-01
187	1	sec-86.avi	sub-15	ses-01
193	1	sec-704.avi	sub-15	ses-01
199	1	sec-964.avi	sub-15	ses-01
205	1	sec-124.avi	sub-16	ses-01
211	1	sec-293.avi	sub-16	ses-01
217	1	sec-296.avi	sub-15	ses-01
223	1	sec-1256.avi	sub-15	ses-01
229	1	sec-201.avi	sub-16	ses-01
235	1	sec-182.avi	sub-16	ses-01
241	1	sec-945.avi	sub-15	ses-01
247	1	sec-23.avi	sub-16	ses-01
253	1	sec-1086.avi	sub-15	ses-01
259	1	sec-165.avi	sub-16	ses-01
265	1	sec-986.avi	sub-15	ses-01
271	1	sec-1116.avi	sub-15	ses-01
277	1	sec-50.avi	sub-15	ses-01
283	1	sec-62.avi	sub-16	ses-01
289	1	sec-322.avi	sub-15	ses-01
295	1	sec-59.avi	sub-16	ses-01
301	1	sec-30.avi	sub-16	ses-01
307	1	sec-1018.avi	sub-15	ses-01
313	1	sec-1221.avi	sub-15	ses-01
319	1	sec-9.avi	sub-16	ses-01
325	1	sec-450.avi	sub-15	ses-01
331	1	sec-898.avi	sub-15	ses-01
337	1	sec-307.avi	sub-15	ses-01
343	1	sec-874.avi	sub-15	ses-01
349	1	sec-262.avi	sub-16	ses-01
355	1	sec-83.avi	sub-16	ses-01
