onset	duration	video	participant	session
1	1	sec-25.avi	sub-09	ses-01
7	1	sec-94.avi	sub-09	ses-01
13	1	sec-83.avi	sub-09	ses-01
19	1	sec-16.avi	sub-09	ses-01
25	1	sec-209.avi	sub-09	ses-01
31	1	sec-185.avi	sub-10	ses-01
37	1	sec-73.avi	sub-09	ses-01
43	1	sec-235.avi	sub-10	ses-01
49	1	sec-229.avi	sub-09	ses-01
55	1	sec-208.avi	sub-10	ses-01
61	1	sec-3.avi	sub-09	ses-01
67	1	sec-62.avi	sub-09	ses-01
73	1	sec-204.avi	sub-09	ses-01
79	1	sec-161.avi	sub-10	ses-01
85	1	sec-195.avi	sub-09	ses-01
91	1	sec-97.avi	sub-10	ses-01
97	1	sec-130.avi	sub-09	ses-01
103	1	sec-34.avi	sub-09	ses-01
109	1	sec-182.avi	sub-09	ses-01
115	1	sec-172.avi	sub-09	ses-01
121	1	sec-98.avi	sub-09	ses-01
127	1	sec-75.avi	sub-10	ses-01
133	1	sec-31.avi	sub-10	ses-01
139	1	sec-70.avi	sub-10	ses-01
145	1	sec-136.avi	sub-09	ses-01
151	1	sec-165.avi	sub-09	ses-01
157	1	sec-152.avi	sub-09	ses-01
163	1	sec-131.avi	sub-10	ses-01
169	1	sec-103.avi	sub-09	ses-01
175	1	sec-115.avi	sub-09	ses-01
181	1	sec-218.avi	sub-09	ses-01
187	1	sec-235.avi	sub-09	ses-01
193	1	sec-122.avi	sub-10	ses-01
199	1	sec-229.avi	sub-10	ses-01
205	1	sec-43.avi	sub-09	ses-01
211	1	sec-5.avi	sub-10	ses-01
217	1	sec-60.avi	sub-10	ses-01
223	1	sec-111.avi	sub-10	ses-01
229	1	sec-199.avi	sub-10	ses-01
235	1	sec-200.avi	sub-10	ses-01
241	1	sec-265.avi	sub-10	ses-01
247	1	sec-252.avi	sub-10	ses-01
253	1	sec-272.avi	sub-10	ses-01
259	1	sec-175.avi	sub-10	ses-01
265	1	sec-167.avi	sub-10	ses-01
271	1	sec-119.avi	sub-09	ses-01
277	1	sec-85.avi	sub-10	ses-01
283	1	sec-26.avi	sub-10	ses-01
289	1	sec-220.avi	sub-10	ses-01
295	1	sec-105.avi	sub-10	ses-01
301	1	sec-141.avi	sub-10	ses-01
307	1	sec-41.avi	sub-10	ses-01
313	1	sec-146.avi	sub-10	ses-01
