video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-4.avi	439	4	3	0	0	2
sec-5.avi	438	3	5	1	2	2
sec-6.avi	437	5	5	1	2	2
sec-7.avi	436	5	5	0	0	2
sec-8.avi	435	5	5	1	2	2
sec-9.avi	434	2	3	0	3	2
sec-10.avi	433	5	3	0	3	2
sec-12.avi	431	3	0	0	0	1
sec-13.avi	430	5	5	0	0	1
sec-15.avi	428	3	2	0	3	2
sec-16.avi	427	2	3	1	2	2
sec-18.avi	425	4	3	0	3	2
sec-24.avi	419	5	5	0	0	1
sec-25.avi	418	4	5	1	3	1
sec-27.avi	416	4	4	0	3	1
sec-29.avi	414	5	4	0	0	1
sec-32.avi	411	4	4	0	0	1
sec-34.avi	409	2	5	1	2	1
sec-37.avi	406	3	3	0	3	1
sec-38.avi	405	4	3	0	0	2
sec-39.avi	404	3	1	0	0	2
sec-40.avi	403	3	5	1	2	2
sec-41.avi	402	2	4	1	2	2
sec-42.avi	401	3	3	0	3	2
sec-43.avi	400	4	3	1	3	1
sec-44.avi	399	3	2	0	3	2
sec-45.avi	398	3	5	0	0	2
sec-46.avi	397	5	3	1	3	2
sec-47.avi	396	3	2	0	3	2
sec-48.avi	395	4	4	0	3	0
sec-49.avi	394	3	3	0	0	1
sec-50.avi	393	4	4	1	2	2
sec-51.avi	392	3	3	1	1	2
sec-52.avi	391	5	4	1	2	2
sec-53.avi	390	3	1	0	0	0
sec-54.avi	389	3	2	0	0	2
sec-55.avi	388	3	2	0	0	2
sec-56.avi	387	5	4	1	2	2
sec-57.avi	386	3	4	1	2	2
sec-58.avi	385	3	2	0	0	2
sec-59.avi	384	4	4	0	3	2
sec-60.avi	383	2	3	1	2	2
sec-61.avi	382	4	2	0	0	2
sec-62.avi	381	3	2	0	3	2
sec-63.avi	380	3	1	0	0	2
sec-64.avi	379	3	3	1	2	1
sec-65.avi	378	2	3	0	3	2
sec-66.avi	377	3	3	0	0	2
sec-67.avi	376	4	3	0	0	2
sec-68.avi	375	4	4	1	2	2
sec-69.avi	374	4	4	0	0	1
sec-70.avi	373	3	3	0	0	2
sec-71.avi	372	3	2	0	0	2
sec-72.avi	371	4	4	1	1	1
sec-73.avi	370	5	5	1	2	2
sec-74.avi	369	4	4	0	3	2
sec-75.avi	368	5	5	1	2	2
sec-76.avi	367	3	3	0	0	2
sec-77.avi	366	2	4	0	3	2
sec-78.avi	365	3	2	0	0	2
sec-79.avi	364	5	4	1	2	2
sec-80.avi	363	5	3	1	2	2
sec-81.avi	362	5	5	1	2	2
sec-82.avi	361	5	5	1	3	2
sec-83.avi	360	3	2	0	0	2
sec-84.avi	359	5	4	1	1	2
sec-85.avi	358	4	3	0	3	2
sec-86.avi	357	4	4	0	3	2
sec-87.avi	356	3	3	1	2	0
sec-88.avi	355	4	5	1	2	1
sec-89.avi	354	5	3	0	0	2
sec-90.avi	353	2	4	0	3	2
sec-91.avi	352	3	4	1	2	2
sec-92.avi	351	3	2	1	2	2
sec-93.avi	350	4	5	1	2	2
sec-94.avi	349	3	2	0	0	2
sec-95.avi	348	2	3	0	3	1
sec-96.avi	347	2	5	0	0	1
sec-97.avi	346	4	4	1	2	2
sec-98.avi	345	5	3	1	2	2
sec-99.avi	344	4	4	1	2	2
sec-101.avi	342	5	4	1	1	1
sec-102.avi	341	5	3	1	2	2
sec-104.avi	339	5	3	0	0	1
sec-107.avi	336	4	4	1	2	1
sec-109.avi	334	4	5	1	2	1
sec-111.avi	332	2	2	0	0	2
sec-116.avi	327	5	4	1	2	2
sec-117.avi	326	5	5	1	2	2
sec-119.avi	324	3	5	1	1	2
sec-120.avi	323	5	3	1	1	1
sec-122.avi	321	5	3	0	0	2
sec-124.avi	319	3	2	1	3	2
sec-127.avi	316	3	3	1	2	2
sec-134.avi	309	3	2	1	1	2
sec-135.avi	308	5	5	1	3	1
sec-136.avi	307	2	4	0	0	2
sec-138.avi	305	5	5	1	3	1
sec-139.avi	304	3	4	1	3	2
sec-141.avi	302	2	3	0	3	2
sec-142.avi	301	2	1	0	0	2
sec-145.avi	298	5	5	1	3	2
sec-146.avi	297	3	4	1	2	2
sec-147.avi	296	3	4	1	2	2
sec-148.avi	295	2	4	1	2	2
sec-149.avi	294	5	4	1	2	2
sec-150.avi	293	5	4	0	0	2
sec-152.avi	291	1	5	0	0	2
sec-154.avi	289	1	3	0	0	1
sec-157.avi	286	5	5	1	2	2
sec-158.avi	285	5	5	1	2	1
sec-159.avi	284	3	1	0	0	1
sec-160.avi	283	5	4	0	3	2
sec-162.avi	281	4	4	0	3	2
sec-165.avi	278	5	5	1	2	2
sec-166.avi	277	5	4	1	3	2
sec-168.avi	275	4	5	1	2	2
sec-169.avi	274	4	5	0	3	1
sec-171.avi	272	5	3	1	1	2
sec-172.avi	271	4	3	1	3	1
sec-174.avi	269	4	3	0	3	2
sec-175.avi	268	3	3	1	3	2
sec-176.avi	267	5	4	1	2	1
sec-177.avi	266	5	5	1	2	1
sec-179.avi	264	4	5	1	3	2
sec-181.avi	262	5	5	1	3	2
sec-182.avi	261	4	4	1	3	2
sec-183.avi	260	5	4	1	3	2
sec-186.avi	257	5	5	0	3	2
sec-187.avi	256	4	4	1	2	1
sec-188.avi	255	4	3	0	3	2
sec-190.avi	253	3	4	0	0	1
sec-191.avi	252	1	5	1	3	1
sec-192.avi	251	3	4	0	0	2
sec-194.avi	249	4	5	1	2	1
sec-195.avi	248	3	1	0	0	1
sec-196.avi	247	1	3	0	0	2
sec-198.avi	245	1	4	0	0	1
sec-199.avi	244	3	3	1	1	1
sec-201.avi	242	3	3	0	0	2
sec-202.avi	241	2	2	0	3	1
sec-203.avi	240	1	4	1	2	1
sec-205.avi	238	2	4	0	3	2
sec-206.avi	237	3	3	0	3	2
sec-210.avi	233	4	3	0	0	2
sec-212.avi	231	0	0	0	0	0
sec-215.avi	228	5	5	1	3	1
sec-216.avi	227	5	5	1	2	1
sec-217.avi	226	4	1	0	0	1
sec-221.avi	222	5	5	1	3	2
sec-223.avi	220	5	5	1	1	1
sec-224.avi	219	4	5	1	2	1
sec-225.avi	218	5	5	1	2	1
sec-226.avi	217	5	5	1	1	1
sec-227.avi	216	0	2	0	0	2
sec-228.avi	215	5	3	1	2	2
sec-229.avi	214	5	2	1	2	2
sec-230.avi	213	5	4	1	3	2
sec-231.avi	212	5	3	1	1	1
sec-232.avi	211	5	5	1	1	2
sec-233.avi	210	4	4	0	3	2
sec-235.avi	208	2	3	1	2	2
sec-236.avi	207	4	2	1	1	2
