video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-2.avi	373	5	5	0	0	1
sec-3.avi	372	3	2	0	0	2
sec-4.avi	371	4	5	0	0	2
sec-5.avi	370	3	3	0	0	2
sec-6.avi	369	4	4	0	0	2
sec-7.avi	368	3	3	0	0	2
sec-8.avi	367	4	4	0	0	0
sec-9.avi	366	2	4	0	3	2
sec-10.avi	365	3	3	0	0	0
sec-11.avi	364	5	4	0	0	2
sec-12.avi	363	3	3	0	0	0
sec-13.avi	362	3	4	0	3	2
sec-14.avi	361	3	2	0	3	2
sec-15.avi	360	4	4	0	0	1
sec-17.avi	358	3	4	0	3	2
sec-18.avi	357	3	3	1	3	2
sec-19.avi	356	5	4	0	0	0
sec-20.avi	355	4	3	1	3	2
sec-22.avi	353	3	2	0	3	2
sec-24.avi	351	3	2	0	0	0
sec-25.avi	350	4	5	0	0	2
sec-26.avi	349	3	4	0	0	2
sec-28.avi	347	3	3	0	0	0
sec-30.avi	345	3	3	0	3	0
sec-32.avi	343	3	3	0	0	0
sec-33.avi	342	3	2	0	3	2
sec-34.avi	341	3	3	1	2	0
sec-35.avi	340	3	3	0	0	2
sec-36.avi	339	3	2	0	3	2
sec-37.avi	338	3	2	0	3	0
sec-38.avi	337	3	2	0	0	0
sec-39.avi	336	4	4	0	0	2
sec-40.avi	335	3	5	0	0	2
sec-41.avi	334	3	4	0	3	2
sec-42.avi	333	3	3	0	0	0
sec-43.avi	332	3	4	0	3	2
sec-44.avi	331	3	2	0	3	0
sec-45.avi	330	3	3	0	3	2
sec-46.avi	329	5	4	0	0	2
sec-47.avi	328	4	3	0	0	2
sec-48.avi	327	3	1	0	0	0
sec-49.avi	326	4	4	0	0	1
sec-50.avi	325	3	3	1	2	2
sec-51.avi	324	3	2	0	3	2
sec-52.avi	323	3	1	0	3	0
sec-53.avi	322	3	2	0	0	0
sec-54.avi	321	5	4	0	0	0
sec-55.avi	320	3	3	1	3	0
sec-56.avi	319	3	1	0	0	0
sec-57.avi	318	4	3	0	0	2
sec-58.avi	317	4	4	0	0	0
sec-59.avi	316	3	3	0	0	0
sec-60.avi	315	3	2	0	0	0
sec-61.avi	314	4	4	0	0	0
sec-62.avi	313	3	2	0	0	2
sec-63.avi	312	3	2	0	3	0
sec-64.avi	311	4	5	0	0	1
sec-65.avi	310	5	5	0	0	0
sec-66.avi	309	5	5	0	0	1
sec-67.avi	308	5	5	0	0	1
sec-68.avi	307	5	5	1	1	1
sec-69.avi	306	5	5	0	0	1
sec-70.avi	305	3	4	0	3	0
sec-71.avi	304	3	3	1	2	0
sec-72.avi	303	3	4	0	3	2
sec-73.avi	302	2	2	0	0	2
sec-74.avi	301	5	4	0	0	2
sec-75.avi	300	3	3	0	0	0
sec-76.avi	299	2	3	0	0	0
sec-77.avi	298	3	3	0	0	0
sec-78.avi	297	4	4	1	2	2
sec-79.avi	296	3	1	0	3	2
sec-80.avi	295	3	2	0	3	2
sec-81.avi	294	3	2	0	3	2
sec-82.avi	293	5	5	0	0	0
sec-83.avi	292	4	4	1	2	2
sec-84.avi	291	3	3	0	0	0
sec-85.avi	290	4	4	0	0	1
sec-86.avi	289	3	2	0	0	0
sec-87.avi	288	3	2	0	0	0
sec-88.avi	287	3	3	1	2	0
sec-89.avi	286	4	4	0	0	0
sec-90.avi	285	4	4	0	0	0
sec-91.avi	284	5	5	0	0	0
sec-92.avi	283	4	3	0	0	0
sec-93.avi	282	5	5	0	0	0
sec-94.avi	281	3	3	0	0	0
sec-95.avi	280	4	4	0	0	2
sec-96.avi	279	3	3	0	0	0
sec-97.avi	278	5	4	0	0	1
sec-98.avi	277	3	4	0	0	0
sec-99.avi	276	3	3	1	2	2
sec-100.avi	275	3	2	0	0	0
sec-101.avi	274	3	3	0	0	0
sec-102.avi	273	5	5	0	0	2
sec-103.avi	272	5	5	0	0	0
sec-104.avi	271	3	3	1	2	0
sec-105.avi	270	5	5	0	0	0
sec-106.avi	269	4	5	1	2	0
sec-107.avi	268	4	3	1	2	0
sec-108.avi	267	4	3	0	0	0
sec-109.avi	266	4	4	0	0	1
sec-111.avi	264	3	3	1	2	0
sec-112.avi	263	3	4	0	0	2
sec-113.avi	262	3	1	0	0	1
sec-114.avi	261	3	2	1	2	0
sec-115.avi	260	3	2	0	3	2
sec-116.avi	259	3	2	0	0	0
sec-117.avi	258	3	3	1	2	0
sec-118.avi	257	3	3	1	2	2
sec-119.avi	256	5	5	0	0	2
sec-120.avi	255	4	3	0	0	0
sec-121.avi	254	3	2	0	3	2
sec-123.avi	252	5	4	0	0	2
sec-124.avi	251	3	2	0	3	2
sec-125.avi	250	3	3	1	2	2
sec-128.avi	247	3	2	0	0	0
sec-130.avi	245	5	4	0	0	2
sec-131.avi	244	5	4	0	0	1
sec-133.avi	242	5	5	0	0	1
sec-134.avi	241	5	5	0	0	0
sec-135.avi	240	5	5	0	0	1
sec-136.avi	239	3	2	1	2	0
sec-138.avi	237	4	3	0	0	1
sec-139.avi	236	5	4	0	0	1
sec-141.avi	234	5	5	0	0	1
sec-142.avi	233	3	3	0	0	0
sec-143.avi	232	3	2	0	3	0
sec-144.avi	231	4	4	0	0	1
sec-145.avi	230	3	2	0	0	2
sec-147.avi	228	5	5	1	2	2
sec-148.avi	227	5	5	0	0	1
sec-153.avi	222	3	3	0	0	0
