onset	duration	video	participant	session
1	1	sec-465.avi	sub-03	ses-02
7	1	sec-333.avi	sub-03	ses-02
13	1	sec-803.avi	sub-19	ses-01
19	1	sec-729.avi	sub-19	ses-01
25	1	sec-754.avi	sub-19	ses-01
31	1	sec-340.avi	sub-03	ses-02
37	1	sec-149.avi	sub-03	ses-02
43	1	sec-663.avi	sub-19	ses-01
49	1	sec-728.avi	sub-19	ses-01
55	1	sec-426.avi	sub-03	ses-02
61	1	sec-115.avi	sub-03	ses-02
67	1	sec-692.avi	sub-19	ses-01
73	1	sec-188.avi	sub-03	ses-02
79	1	sec-715.avi	sub-19	ses-01
85	1	sec-616.avi	sub-19	ses-01
91	1	sec-127.avi	sub-03	ses-02
97	1	sec-410.avi	sub-03	ses-02
103	1	sec-647.avi	sub-19	ses-01
109	1	sec-169.avi	sub-03	ses-02
115	1	sec-591.avi	sub-19	ses-01
121	1	sec-392.avi	sub-19	ses-01
127	1	sec-555.avi	sub-19	ses-01
133	1	sec-817.avi	sub-19	ses-01
139	1	sec-353.avi	sub-03	ses-02
145	1	sec-630.avi	sub-19	ses-01
151	1	sec-22.avi	sub-03	ses-02
157	1	sec-387.avi	sub-19	ses-01
163	1	sec-672.avi	sub-19	ses-01
169	1	sec-252.avi	sub-03	ses-02
175	1	sec-377.avi	sub-03	ses-02
181	1	sec-68.avi	sub-03	ses-02
187	1	sec-776.avi	sub-19	ses-01
193	1	sec-785.avi	sub-19	ses-01
199	1	sec-654.avi	sub-19	ses-01
205	1	sec-681.avi	sub-03	ses-02
211	1	sec-539.avi	sub-03	ses-02
217	1	sec-596.avi	sub-03	ses-02
223	1	sec-86.avi	sub-03	ses-02
229	1	sec-276.avi	sub-03	ses-02
235	1	sec-766.avi	sub-19	ses-01
241	1	sec-117.avi	sub-03	ses-02
247	1	sec-705.avi	sub-19	ses-01
253	1	sec-92.avi	sub-03	ses-02
259	1	sec-797.avi	sub-19	ses-01
265	1	sec-464.avi	sub-19	ses-01
271	1	sec-747.avi	sub-19	ses-01
277	1	sec-506.avi	sub-19	ses-01
283	1	sec-528.avi	sub-19	ses-01
289	1	sec-628.avi	sub-19	ses-01
295	1	sec-418.avi	sub-19	ses-01
301	1	sec-200.avi	sub-03	ses-02
307	1	sec-228.avi	sub-03	ses-02
313	1	sec-365.avi	sub-03	ses-02
319	1	sec-399.avi	sub-03	ses-02
325	1	sec-39.avi	sub-03	ses-02
331	1	sec-136.avi	sub-03	ses-02
337	1	sec-601.avi	sub-19	ses-01
343	1	sec-686.avi	sub-19	ses-01
349	1	sec-447.avi	sub-03	ses-02
355	1	sec-511.avi	sub-03	ses-02
