video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	1400	2	2	1	2	1
sec-3.avi	1398	0	1	0	0	0
sec-4.avi	1397	4	2	1	2	2
sec-9.avi	1392	0	1	0	0	0
sec-10.avi	1391	4	2	1	2	2
sec-14.avi	1387	0	1	0	0	0
sec-19.avi	1382	2	2	0	3	2
sec-27.avi	1374	0	1	0	0	0
sec-30.avi	1371	0	1	0	0	0
sec-33.avi	1368	3	3	1	2	2
sec-35.avi	1366	2	5	1	2	2
sec-36.avi	1365	3	2	0	3	2
sec-43.avi	1358	3	2	1	1	1
sec-50.avi	1351	3	1	0	3	2
sec-52.avi	1349	4	3	1	2	1
sec-55.avi	1346	0	1	0	0	0
sec-56.avi	1345	0	1	0	0	0
sec-60.avi	1341	4	3	0	3	2
sec-74.avi	1327	5	4	1	3	1
sec-75.avi	1326	5	3	1	2	2
sec-78.avi	1323	4	4	1	2	1
sec-85.avi	1316	4	2	0	3	2
sec-86.avi	1315	0	1	0	0	0
sec-89.avi	1312	2	2	0	3	2
sec-94.avi	1307	4	3	1	2	1
sec-98.avi	1303	3	1	1	2	2
sec-99.avi	1302	4	4	1	2	2
sec-105.avi	1296	5	2	1	2	2
sec-122.avi	1279	3	3	1	2	2
sec-124.avi	1277	4	4	1	2	2
sec-131.avi	1270	2	4	1	2	2
sec-143.avi	1258	3	2	1	2	2
sec-144.avi	1257	3	1	0	0	0
sec-160.avi	1241	5	5	1	2	1
sec-166.avi	1235	5	5	1	1	1
sec-167.avi	1234	5	5	1	2	1
sec-175.avi	1226	4	1	0	0	2
sec-182.avi	1219	3	1	0	3	2
sec-197.avi	1204	3	1	0	0	0
sec-199.avi	1202	3	3	1	2	1
sec-200.avi	1201	4	4	1	2	2
sec-203.avi	1198	4	2	1	2	2
sec-206.avi	1195	4	3	0	3	1
sec-208.avi	1193	3	2	1	2	2
sec-231.avi	1170	3	2	1	2	2
sec-232.avi	1169	4	2	1	2	2
sec-235.avi	1166	5	2	1	2	1
sec-242.avi	1159	3	1	0	0	2
sec-257.avi	1144	3	1	0	0	2
sec-260.avi	1141	4	2	1	2	2
sec-263.avi	1138	4	4	1	2	1
sec-264.avi	1137	5	2	1	2	1
sec-265.avi	1136	3	2	1	2	2
sec-269.avi	1132	2	5	0	3	2
sec-270.avi	1131	3	1	1	2	0
sec-273.avi	1128	0	1	0	0	0
sec-274.avi	1127	3	2	1	2	2
sec-276.avi	1125	2	4	1	2	2
sec-277.avi	1124	4	1	1	2	2
sec-278.avi	1123	3	3	1	1	2
sec-281.avi	1120	3	1	1	2	2
sec-289.avi	1112	3	1	1	1	1
sec-296.avi	1105	3	2	1	2	2
sec-298.avi	1103	3	2	0	0	2
sec-304.avi	1097	5	5	1	2	2
sec-307.avi	1094	3	1	1	2	2
sec-309.avi	1092	0	1	0	0	1
sec-314.avi	1087	2	4	1	2	2
sec-315.avi	1086	4	2	1	2	2
sec-318.avi	1083	4	4	1	2	2
sec-322.avi	1079	4	1	1	2	2
sec-326.avi	1075	4	1	1	2	2
sec-330.avi	1071	4	3	1	2	2
sec-333.avi	1068	3	2	1	2	1
sec-335.avi	1066	4	1	1	2	1
sec-345.avi	1056	4	2	0	3	2
sec-346.avi	1055	3	3	0	3	2
sec-347.avi	1054	4	4	1	2	2
sec-348.avi	1053	4	1	1	2	1
sec-364.avi	1037	3	4	1	2	2
sec-367.avi	1034	2	2	0	3	2
sec-372.avi	1029	0	1	0	0	0
sec-389.avi	1012	4	3	0	3	1
sec-391.avi	1010	3	1	1	2	2
sec-396.avi	1005	3	3	1	2	2
sec-397.avi	1004	0	1	0	0	0
sec-398.avi	1003	0	1	0	0	0
sec-409.avi	992	3	3	0	0	0
sec-410.avi	991	4	4	1	2	2
sec-411.avi	990	3	3	1	2	2
sec-417.avi	984	4	3	1	2	2
sec-420.avi	981	3	3	1	2	1
sec-424.avi	977	5	4	0	0	2
sec-425.avi	976	3	1	0	0	2
sec-428.avi	973	5	2	1	2	2
sec-444.avi	957	0	1	0	0	0
sec-450.avi	951	3	1	1	2	1
sec-456.avi	945	0	1	0	0	0
sec-461.avi	940	0	1	0	0	0
sec-466.avi	935	3	2	1	2	2
sec-484.avi	917	5	3	1	2	2
sec-490.avi	911	3	2	1	1	1
sec-494.avi	907	4	2	1	2	2
sec-499.avi	902	4	1	1	2	2
sec-501.avi	900	0	1	0	0	0
sec-506.avi	895	4	2	1	1	1
sec-519.avi	882	3	1	1	1	1
sec-523.avi	878	0	1	0	3	2
sec-533.avi	868	3	1	0	0	0
sec-540.avi	861	4	4	1	2	1
sec-549.avi	852	3	4	1	2	2
sec-550.avi	851	3	1	0	0	2
sec-554.avi	847	4	3	1	2	1
sec-559.avi	842	0	1	0	0	0
sec-560.avi	841	0	1	0	0	0
sec-564.avi	837	4	3	1	1	1
sec-565.avi	836	3	1	1	2	2
sec-568.avi	833	3	1	0	0	0
sec-577.avi	824	0	1	0	0	0
sec-578.avi	823	4	2	1	2	2
sec-582.avi	819	4	2	1	2	2
sec-584.avi	817	3	2	0	3	1
sec-589.avi	812	5	4	0	3	1
sec-600.avi	801	3	2	1	2	1
sec-604.avi	797	2	5	1	2	2
sec-609.avi	792	0	1	0	0	0
sec-631.avi	770	4	1	1	2	1
sec-643.avi	758	5	2	1	2	2
sec-649.avi	752	4	3	1	2	2
sec-652.avi	749	3	1	1	2	2
sec-653.avi	748	3	2	1	1	1
sec-654.avi	747	3	2	1	2	2
sec-656.avi	745	0	1	0	0	0
sec-666.avi	735	5	2	1	2	1
sec-668.avi	733	4	3	1	2	2
sec-675.avi	726	5	3	0	3	2
sec-679.avi	722	0	1	0	0	0
sec-687.avi	714	2	2	0	3	2
sec-689.avi	712	3	1	1	2	2
sec-691.avi	710	4	4	1	2	2
sec-695.avi	706	1	1	1	1	1
sec-701.avi	700	0	1	0	0	0
sec-702.avi	699	0	1	1	2	2
sec-704.avi	697	4	1	1	2	2
sec-705.avi	696	5	4	1	2	1
sec-710.avi	691	3	3	0	3	2
sec-720.avi	681	4	3	1	2	2
sec-721.avi	680	4	2	1	1	2
sec-722.avi	679	5	5	1	2	2
sec-735.avi	666	3	3	0	3	2
sec-739.avi	662	4	2	1	2	1
sec-740.avi	661	4	4	1	2	2
sec-748.avi	653	0	1	0	0	0
sec-752.avi	649	4	3	1	2	2
sec-759.avi	642	3	5	1	2	2
sec-761.avi	640	3	1	0	3	2
sec-763.avi	638	5	4	0	3	1
sec-765.avi	636	4	4	1	1	1
sec-775.avi	626	5	4	0	3	2
sec-776.avi	625	5	4	0	3	1
sec-781.avi	620	5	3	1	2	1
sec-782.avi	619	5	5	0	0	1
sec-783.avi	618	4	4	0	3	1
sec-785.avi	616	3	1	0	3	2
sec-792.avi	609	3	1	0	3	2
sec-797.avi	604	4	1	1	2	2
sec-807.avi	594	3	3	1	1	1
sec-822.avi	579	0	1	0	0	0
sec-825.avi	576	4	3	1	1	1
sec-828.avi	573	0	1	0	0	0
sec-835.avi	566	5	5	1	1	2
sec-839.avi	562	0	1	0	0	0
sec-844.avi	557	4	4	1	2	2
sec-850.avi	551	0	1	0	0	0
sec-852.avi	549	3	2	1	2	2
sec-872.avi	529	3	1	0	0	2
sec-874.avi	527	4	3	1	2	2
sec-875.avi	526	4	1	1	2	2
sec-879.avi	522	3	1	0	3	2
sec-885.avi	516	0	5	1	2	2
sec-887.avi	514	4	4	1	2	2
sec-888.avi	513	3	1	0	3	2
sec-891.avi	510	0	1	0	0	0
sec-893.avi	508	4	2	1	2	2
sec-895.avi	506	5	5	1	2	1
sec-897.avi	504	5	5	0	0	1
sec-898.avi	503	5	4	1	2	1
sec-903.avi	498	3	1	0	3	2
sec-906.avi	495	3	3	1	1	1
sec-909.avi	492	3	3	0	3	2
sec-911.avi	490	4	5	1	2	2
sec-912.avi	489	0	2	1	2	1
sec-919.avi	482	5	4	1	2	1
sec-920.avi	481	3	2	0	3	1
sec-924.avi	477	3	2	1	2	2
sec-925.avi	476	4	3	1	2	2
sec-931.avi	470	3	2	0	3	2
sec-934.avi	467	0	1	0	0	0
sec-935.avi	466	3	3	1	2	1
sec-937.avi	464	3	1	1	2	2
sec-938.avi	463	3	3	1	1	1
sec-939.avi	462	0	1	0	0	0
sec-942.avi	459	4	2	1	2	1
sec-944.avi	457	4	3	1	2	1
sec-945.avi	456	4	2	1	2	1
sec-948.avi	453	4	5	1	2	1
sec-949.avi	452	4	3	0	3	1
sec-950.avi	451	4	3	0	3	2
sec-951.avi	450	3	4	1	2	2
sec-954.avi	447	4	4	0	0	1
sec-955.avi	446	3	1	1	2	1
sec-963.avi	438	3	1	1	2	1
sec-964.avi	437	4	1	1	2	2
sec-965.avi	436	3	2	1	2	2
sec-972.avi	429	4	1	0	3	2
sec-975.avi	426	4	2	1	2	2
sec-982.avi	419	4	2	1	2	2
sec-984.avi	417	5	5	1	2	2
sec-985.avi	416	0	1	1	1	1
sec-986.avi	415	3	1	1	1	1
sec-987.avi	414	3	1	0	3	2
sec-988.avi	413	3	2	1	2	2
sec-990.avi	411	3	4	1	2	2
sec-992.avi	409	4	4	1	2	2
sec-993.avi	408	3	4	1	2	2
sec-995.avi	406	3	1	0	0	2
sec-996.avi	405	3	1	1	2	2
sec-997.avi	404	3	4	1	2	2
sec-998.avi	403	3	3	0	3	2
sec-999.avi	402	0	1	1	2	2
sec-1000.avi	401	4	2	1	2	1
sec-1007.avi	394	2	5	1	2	2
sec-1018.avi	383	4	1	1	1	2
sec-1022.avi	379	5	4	1	2	2
sec-1031.avi	370	3	1	0	0	2
sec-1036.avi	365	3	3	1	2	2
sec-1044.avi	357	0	1	0	0	2
sec-1046.avi	355	4	3	1	2	2
sec-1048.avi	353	5	5	1	2	2
sec-1056.avi	345	4	2	1	2	2
sec-1069.avi	332	4	4	0	3	2
sec-1079.avi	322	0	1	0	0	0
sec-1083.avi	318	4	1	1	1	1
sec-1084.avi	317	3	4	1	2	1
sec-1086.avi	315	4	3	1	2	1
sec-1093.avi	308	0	1	0	0	0
sec-1098.avi	303	3	1	1	2	2
sec-1100.avi	301	4	3	1	2	2
