onset	duration	video	participant	session
1	1	sec-604.avi	sub-23	ses-01
7	1	sec-299.avi	sub-13	ses-02
13	1	sec-170.avi	sub-13	ses-02
19	1	sec-448.avi	sub-23	ses-01
25	1	sec-634.avi	sub-23	ses-01
31	1	sec-43.avi	sub-13	ses-02
37	1	sec-157.avi	sub-13	ses-02
43	1	sec-408.avi	sub-23	ses-01
49	1	sec-58.avi	sub-13	ses-02
55	1	sec-200.avi	sub-13	ses-02
61	1	sec-207.avi	sub-13	ses-02
67	1	sec-226.avi	sub-13	ses-02
73	1	sec-269.avi	sub-13	ses-02
79	1	sec-152.avi	sub-13	ses-02
85	1	sec-534.avi	sub-23	ses-01
91	1	sec-524.avi	sub-23	ses-01
97	1	sec-294.avi	sub-23	ses-01
103	1	sec-227.avi	sub-23	ses-01
109	1	sec-137.avi	sub-13	ses-02
115	1	sec-296.avi	sub-13	ses-02
121	1	sec-458.avi	sub-23	ses-01
127	1	sec-470.avi	sub-23	ses-01
133	1	sec-308.avi	sub-13	ses-02
139	1	sec-553.avi	sub-23	ses-01
145	1	sec-235.avi	sub-13	ses-02
151	1	sec-32.avi	sub-13	ses-02
157	1	sec-569.avi	sub-23	ses-01
163	1	sec-6.avi	sub-13	ses-02
169	1	sec-390.avi	sub-23	ses-01
175	1	sec-435.avi	sub-23	ses-01
181	1	sec-221.avi	sub-13	ses-02
187	1	sec-85.avi	sub-13	ses-02
193	1	sec-13.avi	sub-13	ses-02
199	1	sec-253.avi	sub-13	ses-02
205	1	sec-369.avi	sub-23	ses-01
211	1	sec-625.avi	sub-23	ses-01
217	1	sec-89.avi	sub-13	ses-02
223	1	sec-25.avi	sub-13	ses-02
229	1	sec-107.avi	sub-13	ses-02
235	1	sec-430.avi	sub-23	ses-01
241	1	sec-476.avi	sub-23	ses-01
247	1	sec-539.avi	sub-23	ses-01
253	1	sec-252.avi	sub-23	ses-01
259	1	sec-404.avi	sub-23	ses-01
265	1	sec-174.avi	sub-13	ses-02
271	1	sec-486.avi	sub-23	ses-01
277	1	sec-288.avi	sub-13	ses-02
283	1	sec-593.avi	sub-23	ses-01
289	1	sec-11.avi	sub-13	ses-02
295	1	sec-510.avi	sub-23	ses-01
301	1	sec-378.avi	sub-23	ses-01
307	1	sec-557.avi	sub-23	ses-01
313	1	sec-197.avi	sub-13	ses-02
319	1	sec-74.avi	sub-13	ses-02
325	1	sec-611.avi	sub-23	ses-01
331	1	sec-500.avi	sub-23	ses-01
337	1	sec-418.avi	sub-23	ses-01
343	1	sec-123.avi	sub-13	ses-02
349	1	sec-188.avi	sub-13	ses-02
355	1	sec-581.avi	sub-23	ses-01
