video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-372.avi	463	3	3	1	2	1
sec-373.avi	462	1	5	0	0	2
sec-375.avi	460	3	1	0	0	2
sec-378.avi	457	1	4	0	0	2
sec-382.avi	453	2	4	1	1	1
sec-383.avi	452	3	1	0	0	2
sec-386.avi	449	3	1	0	0	0
sec-387.avi	448	3	5	1	2	2
sec-390.avi	445	3	2	1	2	2
sec-391.avi	444	4	2	1	2	2
sec-392.avi	443	5	5	1	2	2
sec-393.avi	442	3	1	0	0	1
sec-394.avi	441	3	1	0	0	2
sec-395.avi	440	2	5	1	2	1
sec-396.avi	439	3	2	1	2	1
sec-397.avi	438	3	3	1	1	2
sec-398.avi	437	3	1	0	0	0
sec-402.avi	433	4	3	1	1	2
sec-407.avi	428	4	4	1	2	2
sec-414.avi	421	4	5	1	1	2
sec-417.avi	418	3	2	1	2	2
sec-418.avi	417	3	2	1	2	2
sec-420.avi	415	3	3	1	2	2
sec-422.avi	413	4	2	1	2	2
sec-429.avi	406	5	3	1	2	2
sec-430.avi	405	3	1	1	2	2
sec-432.avi	403	3	3	1	2	2
sec-433.avi	402	3	4	0	0	2
sec-439.avi	396	3	1	0	0	2
sec-443.avi	392	3	3	1	2	2
sec-445.avi	390	4	4	1	2	1
sec-449.avi	386	5	5	0	0	2
sec-453.avi	382	4	4	1	2	2
sec-455.avi	380	5	3	1	2	2
sec-456.avi	379	4	1	1	2	2
sec-458.avi	377	5	5	1	3	2
sec-459.avi	376	3	1	0	0	2
sec-461.avi	374	4	4	1	3	2
sec-464.avi	371	3	4	1	2	1
sec-467.avi	368	1	5	0	0	2
sec-474.avi	361	4	4	1	3	2
sec-477.avi	358	3	1	0	3	2
sec-482.avi	353	3	1	0	0	2
sec-489.avi	346	3	1	0	0	2
sec-490.avi	345	3	2	0	0	2
sec-492.avi	343	3	1	0	0	2
sec-495.avi	340	5	4	1	3	2
sec-506.avi	329	3	4	1	3	2
sec-512.avi	323	5	4	1	2	1
sec-513.avi	322	5	5	1	2	1
sec-519.avi	316	5	5	1	3	1
sec-520.avi	315	5	5	0	0	1
sec-525.avi	310	5	5	1	2	1
sec-526.avi	309	5	5	1	2	2
sec-528.avi	307	5	5	0	0	1
sec-530.avi	305	5	4	1	2	1
sec-538.avi	297	5	4	0	0	1
