onset	duration	video	participant	session
1	1	sec-74.avi	sub-12	ses-01
7	1	sec-903.avi	sub-12	ses-01
13	1	sec-201.avi	sub-11	ses-01
19	1	sec-189.avi	sub-11	ses-01
25	1	sec-1127.avi	sub-12	ses-01
31	1	sec-107.avi	sub-11	ses-01
37	1	sec-78.avi	sub-11	ses-01
43	1	sec-1102.avi	sub-12	ses-01
49	1	sec-929.avi	sub-12	ses-01
55	1	sec-6.avi	sub-11	ses-01
61	1	sec-69.avi	sub-12	ses-01
67	1	sec-35.avi	sub-12	ses-01
73	1	sec-193.avi	sub-11	ses-01
79	1	sec-117.avi	sub-11	ses-01
85	1	sec-1043.avi	sub-12	ses-01
91	1	sec-129.avi	sub-11	ses-01
97	1	sec-311.avi	sub-12	ses-01
103	1	sec-274.avi	sub-11	ses-01
109	1	sec-379.avi	sub-12	ses-01
115	1	sec-40.avi	sub-11	ses-01
121	1	sec-65.avi	sub-11	ses-01
127	1	sec-1111.avi	sub-12	ses-01
133	1	sec-178.avi	sub-12	ses-01
139	1	sec-569.avi	sub-12	ses-01
145	1	sec-194.avi	sub-12	ses-01
151	1	sec-219.avi	sub-11	ses-01
157	1	sec-859.avi	sub-12	ses-01
163	1	sec-152.avi	sub-12	ses-01
169	1	sec-694.avi	sub-12	ses-01
175	1	sec-172.avi	sub-11	ses-01
181	1	sec-995.avi	sub-12	ses-01
187	1	sec-80.avi	sub-12	ses-01
193	1	sec-252.avi	sub-11	ses-01
199	1	sec-199.avi	sub-12	ses-01
205	1	sec-319.avi	sub-11	ses-01
211	1	sec-308.avi	sub-11	ses-01
217	1	sec-602.avi	sub-12	ses-01
223	1	sec-88.avi	sub-11	ses-01
229	1	sec-648.avi	sub-12	ses-01
235	1	sec-714.avi	sub-12	ses-01
241	1	sec-842.avi	sub-12	ses-01
247	1	sec-229.avi	sub-11	ses-01
253	1	sec-116.avi	sub-12	ses-01
259	1	sec-18.avi	sub-11	ses-01
265	1	sec-42.avi	sub-12	ses-01
271	1	sec-3.avi	sub-11	ses-01
277	1	sec-330.avi	sub-12	ses-01
283	1	sec-323.avi	sub-12	ses-01
289	1	sec-676.avi	sub-12	ses-01
295	1	sec-29.avi	sub-11	ses-01
301	1	sec-15.avi	sub-11	ses-01
307	1	sec-145.avi	sub-11	ses-01
313	1	sec-158.avi	sub-11	ses-01
319	1	sec-114.avi	sub-11	ses-01
325	1	sec-44.avi	sub-11	ses-01
331	1	sec-230.avi	sub-11	ses-01
337	1	sec-244.avi	sub-11	ses-01
343	1	sec-1.avi	sub-12	ses-01
349	1	sec-322.avi	sub-11	ses-01
355	1	sec-93.avi	sub-11	ses-01
