onset	duration	video	participant	session
1	1	sec-1433.avi	sub-06	ses-02
7	1	sec-1707.avi	sub-06	ses-02
13	1	sec-1457.avi	sub-06	ses-02
19	1	sec-1119.avi	sub-07	ses-02
25	1	sec-1203.avi	sub-07	ses-02
31	1	sec-1349.avi	sub-06	ses-02
37	1	sec-976.avi	sub-07	ses-02
43	1	sec-1171.avi	sub-07	ses-02
49	1	sec-1248.avi	sub-07	ses-02
55	1	sec-1072.avi	sub-07	ses-02
61	1	sec-1229.avi	sub-07	ses-02
67	1	sec-1393.avi	sub-06	ses-02
73	1	sec-1004.avi	sub-07	ses-02
79	1	sec-1639.avi	sub-06	ses-02
85	1	sec-1575.avi	sub-06	ses-02
91	1	sec-1195.avi	sub-07	ses-02
97	1	sec-1097.avi	sub-07	ses-02
103	1	sec-1410.avi	sub-06	ses-02
109	1	sec-1383.avi	sub-06	ses-02
115	1	sec-1372.avi	sub-06	ses-02
121	1	sec-1545.avi	sub-06	ses-02
127	1	sec-1663.avi	sub-06	ses-02
133	1	sec-1038.avi	sub-07	ses-02
139	1	sec-1264.avi	sub-07	ses-02
145	1	sec-1172.avi	sub-07	ses-02
151	1	sec-1555.avi	sub-06	ses-02
157	1	sec-1469.avi	sub-06	ses-02
163	1	sec-992.avi	sub-07	ses-02
169	1	sec-1613.avi	sub-06	ses-02
175	1	sec-1535.avi	sub-06	ses-02
181	1	sec-1135.avi	sub-07	ses-02
187	1	sec-1060.avi	sub-07	ses-02
193	1	sec-1052.avi	sub-07	ses-02
199	1	sec-1520.avi	sub-06	ses-02
205	1	sec-1104.avi	sub-07	ses-02
211	1	sec-1021.avi	sub-07	ses-02
217	1	sec-1477.avi	sub-06	ses-02
223	1	sec-1151.avi	sub-07	ses-02
229	1	sec-1124.avi	sub-07	ses-02
235	1	sec-1559.avi	sub-06	ses-02
241	1	sec-1237.avi	sub-07	ses-02
247	1	sec-1654.avi	sub-06	ses-02
253	1	sec-1288.avi	sub-07	ses-02
259	1	sec-1731.avi	sub-06	ses-02
265	1	sec-1086.avi	sub-07	ses-02
271	1	sec-1596.avi	sub-06	ses-02
277	1	sec-1625.avi	sub-06	ses-02
283	1	sec-1694.avi	sub-06	ses-02
289	1	sec-1213.avi	sub-07	ses-02
295	1	sec-1721.avi	sub-06	ses-02
301	1	sec-1356.avi	sub-06	ses-02
307	1	sec-1285.avi	sub-07	ses-02
313	1	sec-1257.avi	sub-07	ses-02
319	1	sec-1618.avi	sub-06	ses-02
325	1	sec-1739.avi	sub-06	ses-02
331	1	sec-1585.avi	sub-06	ses-02
337	1	sec-1153.avi	sub-07	ses-02
343	1	sec-1191.avi	sub-07	ses-02
349	1	sec-1679.avi	sub-06	ses-02
355	1	sec-1012.avi	sub-07	ses-02
