onset	duration	video	participant	session
1	1	sec-200.avi	sub-15	ses-01
7	1	sec-879.avi	sub-15	ses-01
13	1	sec-1242.avi	sub-15	ses-01
19	1	sec-114.avi	sub-16	ses-01
25	1	sec-203.avi	sub-16	ses-01
31	1	sec-270.avi	sub-15	ses-01
37	1	sec-182.avi	sub-15	ses-01
43	1	sec-775.avi	sub-15	ses-01
49	1	sec-783.avi	sub-15	ses-01
55	1	sec-372.avi	sub-15	ses-01
61	1	sec-191.avi	sub-16	ses-01
67	1	sec-171.avi	sub-16	ses-01
73	1	sec-888.avi	sub-15	ses-01
79	1	sec-792.avi	sub-15	ses-01
85	1	sec-389.avi	sub-15	ses-01
91	1	sec-912.avi	sub-15	ses-01
97	1	sec-307.avi	sub-16	ses-01
103	1	sec-279.avi	sub-16	ses-01
109	1	sec-329.avi	sub-16	ses-01
115	1	sec-103.avi	sub-16	ses-01
121	1	sec-499.avi	sub-15	ses-01
127	1	sec-250.avi	sub-16	ses-01
133	1	sec-223.avi	sub-16	ses-01
139	1	sec-1101.avi	sub-15	ses-01
145	1	sec-33.avi	sub-15	ses-01
151	1	sec-269.avi	sub-16	ses-01
157	1	sec-87.avi	sub-16	ses-01
163	1	sec-1320.avi	sub-15	ses-01
169	1	sec-151.avi	sub-16	ses-01
175	1	sec-97.avi	sub-16	ses-01
181	1	sec-765.avi	sub-15	ses-01
187	1	sec-117.avi	sub-16	ses-01
193	1	sec-210.avi	sub-16	ses-01
199	1	sec-560.avi	sub-15	ses-01
205	1	sec-304.avi	sub-16	ses-01
211	1	sec-75.avi	sub-16	ses-01
217	1	sec-296.avi	sub-16	ses-01
223	1	sec-1162.avi	sub-15	ses-01
229	1	sec-260.avi	sub-15	ses-01
235	1	sec-1022.avi	sub-15	ses-01
241	1	sec-1121.avi	sub-15	ses-01
247	1	sec-720.avi	sub-15	ses-01
253	1	sec-1190.avi	sub-15	ses-01
259	1	sec-79.avi	sub-16	ses-01
265	1	sec-64.avi	sub-16	ses-01
271	1	sec-138.avi	sub-16	ses-01
277	1	sec-157.avi	sub-16	ses-01
283	1	sec-225.avi	sub-16	ses-01
289	1	sec-997.avi	sub-15	ses-01
295	1	sec-43.avi	sub-15	ses-01
301	1	sec-126.avi	sub-16	ses-01
307	1	sec-1276.avi	sub-15	ses-01
313	1	sec-341.avi	sub-16	ses-01
319	1	sec-57.avi	sub-16	ses-01
325	1	sec-5.avi	sub-16	ses-01
331	1	sec-643.avi	sub-15	ses-01
337	1	sec-988.avi	sub-15	ses-01
343	1	sec-934.avi	sub-15	ses-01
349	1	sec-17.avi	sub-16	ses-01
355	1	sec-184.avi	sub-16	ses-01
