onset	duration	video	participant	session
1	1	sec-339.avi	sub-14	ses-01
7	1	sec-322.avi	sub-13	ses-01
13	1	sec-58.avi	sub-14	ses-01
19	1	sec-36.avi	sub-13	ses-01
25	1	sec-171.avi	sub-14	ses-01
31	1	sec-232.avi	sub-14	ses-01
37	1	sec-244.avi	sub-13	ses-01
43	1	sec-69.avi	sub-13	ses-01
49	1	sec-561.avi	sub-14	ses-01
55	1	sec-439.avi	sub-14	ses-01
61	1	sec-17.avi	sub-14	ses-01
67	1	sec-415.avi	sub-14	ses-01
73	1	sec-169.avi	sub-13	ses-01
79	1	sec-42.avi	sub-13	ses-01
85	1	sec-297.avi	sub-13	ses-01
91	1	sec-303.avi	sub-13	ses-01
97	1	sec-278.avi	sub-13	ses-01
103	1	sec-18.avi	sub-13	ses-01
109	1	sec-13.avi	sub-14	ses-01
115	1	sec-105.avi	sub-13	ses-01
121	1	sec-108.avi	sub-14	ses-01
127	1	sec-40.avi	sub-14	ses-01
133	1	sec-232.avi	sub-13	ses-01
139	1	sec-298.avi	sub-14	ses-01
145	1	sec-342.avi	sub-13	ses-01
151	1	sec-158.avi	sub-14	ses-01
157	1	sec-20.avi	sub-14	ses-01
163	1	sec-184.avi	sub-13	ses-01
169	1	sec-60.avi	sub-13	ses-01
175	1	sec-499.avi	sub-14	ses-01
181	1	sec-63.avi	sub-14	ses-01
187	1	sec-196.avi	sub-14	ses-01
193	1	sec-121.avi	sub-13	ses-01
199	1	sec-87.avi	sub-13	ses-01
205	1	sec-314.avi	sub-14	ses-01
211	1	sec-234.avi	sub-13	ses-01
217	1	sec-71.avi	sub-13	ses-01
223	1	sec-44.avi	sub-13	ses-01
229	1	sec-81.avi	sub-14	ses-01
235	1	sec-324.avi	sub-13	ses-01
241	1	sec-361.avi	sub-14	ses-01
247	1	sec-342.avi	sub-14	ses-01
253	1	sec-19.avi	sub-13	ses-01
259	1	sec-219.avi	sub-13	ses-01
265	1	sec-318.avi	sub-14	ses-01
271	1	sec-263.avi	sub-13	ses-01
277	1	sec-534.avi	sub-14	ses-01
283	1	sec-153.avi	sub-13	ses-01
289	1	sec-334.avi	sub-13	ses-01
295	1	sec-510.avi	sub-14	ses-01
301	1	sec-266.avi	sub-14	ses-01
307	1	sec-103.avi	sub-14	ses-01
313	1	sec-259.avi	sub-13	ses-01
319	1	sec-370.avi	sub-14	ses-01
325	1	sec-92.avi	sub-13	ses-01
331	1	sec-462.avi	sub-14	ses-01
337	1	sec-288.avi	sub-13	ses-01
343	1	sec-446.avi	sub-14	ses-01
349	1	sec-457.avi	sub-14	ses-01
355	1	sec-20.avi	sub-13	ses-01
