onset	duration	video	participant	session
1	1	sec-125.avi	sub-13	ses-01
7	1	sec-368.avi	sub-14	ses-01
13	1	sec-198.avi	sub-13	ses-01
19	1	sec-219.avi	sub-14	ses-01
25	1	sec-397.avi	sub-14	ses-01
31	1	sec-95.avi	sub-13	ses-01
37	1	sec-62.avi	sub-13	ses-01
43	1	sec-276.avi	sub-14	ses-01
49	1	sec-337.avi	sub-13	ses-01
55	1	sec-111.avi	sub-13	ses-01
61	1	sec-345.avi	sub-14	ses-01
67	1	sec-581.avi	sub-14	ses-01
73	1	sec-17.avi	sub-13	ses-01
79	1	sec-362.avi	sub-13	ses-01
85	1	sec-559.avi	sub-14	ses-01
91	1	sec-53.avi	sub-14	ses-01
97	1	sec-272.avi	sub-13	ses-01
103	1	sec-243.avi	sub-13	ses-01
109	1	sec-249.avi	sub-14	ses-01
115	1	sec-233.avi	sub-14	ses-01
121	1	sec-260.avi	sub-14	ses-01
127	1	sec-101.avi	sub-13	ses-01
133	1	sec-235.avi	sub-14	ses-01
139	1	sec-206.avi	sub-13	ses-01
145	1	sec-356.avi	sub-13	ses-01
151	1	sec-310.avi	sub-14	ses-01
157	1	sec-473.avi	sub-14	ses-01
163	1	sec-521.avi	sub-14	ses-01
169	1	sec-298.avi	sub-13	ses-01
175	1	sec-215.avi	sub-13	ses-01
181	1	sec-81.avi	sub-13	ses-01
187	1	sec-138.avi	sub-13	ses-01
193	1	sec-51.avi	sub-13	ses-01
199	1	sec-487.avi	sub-14	ses-01
205	1	sec-38.avi	sub-13	ses-01
211	1	sec-289.avi	sub-14	ses-01
217	1	sec-160.avi	sub-13	ses-01
223	1	sec-157.avi	sub-14	ses-01
229	1	sec-280.avi	sub-13	ses-01
235	1	sec-461.avi	sub-14	ses-01
241	1	sec-201.avi	sub-14	ses-01
247	1	sec-235.avi	sub-13	ses-01
253	1	sec-27.avi	sub-14	ses-01
259	1	sec-221.avi	sub-13	ses-01
265	1	sec-176.avi	sub-13	ses-01
271	1	sec-393.avi	sub-14	ses-01
277	1	sec-51.avi	sub-14	ses-01
283	1	sec-56.avi	sub-13	ses-01
289	1	sec-32.avi	sub-13	ses-01
295	1	sec-302.avi	sub-14	ses-01
301	1	sec-89.avi	sub-14	ses-01
307	1	sec-78.avi	sub-13	ses-01
313	1	sec-329.avi	sub-13	ses-01
319	1	sec-138.avi	sub-14	ses-01
325	1	sec-257.avi	sub-13	ses-01
331	1	sec-501.avi	sub-14	ses-01
337	1	sec-130.avi	sub-13	ses-01
343	1	sec-484.avi	sub-14	ses-01
349	1	sec-451.avi	sub-14	ses-01
355	1	sec-432.avi	sub-14	ses-01
