onset	duration	video	participant	session
1	1	sec-157.avi	sub-09	ses-01
7	1	sec-121.avi	sub-09	ses-01
13	1	sec-246.avi	sub-09	ses-01
19	1	sec-78.avi	sub-10	ses-01
25	1	sec-80.avi	sub-09	ses-01
31	1	sec-83.avi	sub-10	ses-01
37	1	sec-63.avi	sub-10	ses-01
43	1	sec-167.avi	sub-09	ses-01
49	1	sec-59.avi	sub-09	ses-01
55	1	sec-145.avi	sub-09	ses-01
61	1	sec-4.avi	sub-10	ses-01
67	1	sec-187.avi	sub-09	ses-01
73	1	sec-217.avi	sub-09	ses-01
79	1	sec-201.avi	sub-10	ses-01
85	1	sec-206.avi	sub-09	ses-01
91	1	sec-275.avi	sub-10	ses-01
97	1	sec-113.avi	sub-09	ses-01
103	1	sec-262.avi	sub-10	ses-01
109	1	sec-100.avi	sub-10	ses-01
115	1	sec-172.avi	sub-10	ses-01
121	1	sec-93.avi	sub-09	ses-01
127	1	sec-216.avi	sub-10	ses-01
133	1	sec-227.avi	sub-10	ses-01
139	1	sec-155.avi	sub-10	ses-01
145	1	sec-143.avi	sub-09	ses-01
151	1	sec-15.avi	sub-10	ses-01
157	1	sec-190.avi	sub-09	ses-01
163	1	sec-256.avi	sub-10	ses-01
169	1	sec-116.avi	sub-10	ses-01
175	1	sec-210.avi	sub-09	ses-01
181	1	sec-117.avi	sub-10	ses-01
187	1	sec-41.avi	sub-09	ses-01
193	1	sec-18.avi	sub-09	ses-01
199	1	sec-75.avi	sub-09	ses-01
205	1	sec-39.avi	sub-09	ses-01
211	1	sec-93.avi	sub-10	ses-01
217	1	sec-53.avi	sub-10	ses-01
223	1	sec-24.avi	sub-09	ses-01
229	1	sec-30.avi	sub-09	ses-01
235	1	sec-189.avi	sub-10	ses-01
241	1	sec-225.avi	sub-09	ses-01
247	1	sec-219.avi	sub-10	ses-01
253	1	sec-102.avi	sub-09	ses-01
259	1	sec-165.avi	sub-10	ses-01
265	1	sec-237.avi	sub-10	ses-01
271	1	sec-50.avi	sub-10	ses-01
277	1	sec-245.avi	sub-10	ses-01
283	1	sec-33.avi	sub-10	ses-01
289	1	sec-191.avi	sub-10	ses-01
295	1	sec-132.avi	sub-10	ses-01
301	1	sec-128.avi	sub-09	ses-01
307	1	sec-144.avi	sub-10	ses-01
313	1	sec-61.avi	sub-09	ses-01
