onset	duration	video	participant	session
1	1	sec-1397.avi	sub-17	ses-01
7	1	sec-1128.avi	sub-17	ses-01
13	1	sec-1401.avi	sub-17	ses-01
19	1	sec-1278.avi	sub-17	ses-01
25	1	sec-1167.avi	sub-17	ses-01
31	1	sec-1356.avi	sub-17	ses-01
37	1	sec-160.avi	sub-12	ses-02
43	1	sec-1093.avi	sub-17	ses-01
49	1	sec-3.avi	sub-12	ses-02
55	1	sec-54.avi	sub-12	ses-02
61	1	sec-1077.avi	sub-17	ses-01
67	1	sec-1365.avi	sub-17	ses-01
73	1	sec-48.avi	sub-12	ses-02
79	1	sec-1196.avi	sub-17	ses-01
85	1	sec-174.avi	sub-12	ses-02
91	1	sec-1149.avi	sub-17	ses-01
97	1	sec-1325.avi	sub-17	ses-01
103	1	sec-15.avi	sub-12	ses-02
109	1	sec-1301.avi	sub-17	ses-01
115	1	sec-119.avi	sub-12	ses-02
121	1	sec-91.avi	sub-12	ses-02
127	1	sec-1203.avi	sub-17	ses-01
133	1	sec-79.avi	sub-12	ses-02
139	1	sec-1344.avi	sub-17	ses-01
145	1	sec-1422.avi	sub-17	ses-01
151	1	sec-170.avi	sub-12	ses-02
157	1	sec-1120.avi	sub-17	ses-01
163	1	sec-1230.avi	sub-17	ses-01
169	1	sec-1257.avi	sub-17	ses-01
175	1	sec-1110.avi	sub-17	ses-01
181	1	sec-1377.avi	sub-17	ses-01
187	1	sec-1316.avi	sub-17	ses-01
193	1	sec-1217.avi	sub-17	ses-01
199	1	sec-7.avi	sub-12	ses-02
205	1	sec-132.avi	sub-12	ses-02
211	1	sec-1411.avi	sub-17	ses-01
217	1	sec-1.avi	sub-12	ses-02
223	1	sec-99.avi	sub-12	ses-02
229	1	sec-34.avi	sub-12	ses-02
235	1	sec-117.avi	sub-12	ses-02
241	1	sec-1157.avi	sub-17	ses-01
247	1	sec-1284.avi	sub-17	ses-01
253	1	sec-1176.avi	sub-17	ses-01
259	1	sec-64.avi	sub-12	ses-02
265	1	sec-1385.avi	sub-17	ses-01
271	1	sec-1268.avi	sub-17	ses-01
277	1	sec-1290.avi	sub-17	ses-01
