onset	duration	video	participant	session
1	1	sec-188.avi	sub-04	ses-01
7	1	sec-40.avi	sub-04	ses-01
13	1	sec-177.avi	sub-04	ses-01
19	1	sec-365.avi	sub-03	ses-01
25	1	sec-195.avi	sub-04	ses-01
31	1	sec-93.avi	sub-04	ses-01
37	1	sec-84.avi	sub-03	ses-01
43	1	sec-146.avi	sub-04	ses-01
49	1	sec-52.avi	sub-03	ses-01
55	1	sec-200.avi	sub-04	ses-01
61	1	sec-259.avi	sub-04	ses-01
67	1	sec-352.avi	sub-03	ses-01
73	1	sec-73.avi	sub-04	ses-01
79	1	sec-53.avi	sub-04	ses-01
85	1	sec-232.avi	sub-04	ses-01
91	1	sec-454.avi	sub-03	ses-01
97	1	sec-47.avi	sub-03	ses-01
103	1	sec-421.avi	sub-03	ses-01
109	1	sec-334.avi	sub-03	ses-01
115	1	sec-450.avi	sub-03	ses-01
121	1	sec-505.avi	sub-03	ses-01
127	1	sec-63.avi	sub-04	ses-01
133	1	sec-485.avi	sub-03	ses-01
139	1	sec-14.avi	sub-04	ses-01
145	1	sec-278.avi	sub-03	ses-01
151	1	sec-60.avi	sub-03	ses-01
157	1	sec-155.avi	sub-03	ses-01
163	1	sec-121.avi	sub-04	ses-01
169	1	sec-157.avi	sub-04	ses-01
175	1	sec-292.avi	sub-03	ses-01
181	1	sec-252.avi	sub-04	ses-01
187	1	sec-124.avi	sub-03	ses-01
193	1	sec-536.avi	sub-03	ses-01
199	1	sec-209.avi	sub-04	ses-01
205	1	sec-266.avi	sub-04	ses-01
211	1	sec-411.avi	sub-03	ses-01
217	1	sec-318.avi	sub-03	ses-01
223	1	sec-263.avi	sub-03	ses-01
229	1	sec-355.avi	sub-03	ses-01
235	1	sec-91.avi	sub-03	ses-01
241	1	sec-376.avi	sub-03	ses-01
247	1	sec-236.avi	sub-03	ses-01
253	1	sec-11.avi	sub-04	ses-01
259	1	sec-207.avi	sub-03	ses-01
265	1	sec-236.avi	sub-04	ses-01
271	1	sec-431.avi	sub-03	ses-01
277	1	sec-494.avi	sub-03	ses-01
283	1	sec-85.avi	sub-04	ses-01
289	1	sec-35.avi	sub-04	ses-01
295	1	sec-218.avi	sub-04	ses-01
301	1	sec-133.avi	sub-04	ses-01
307	1	sec-201.avi	sub-03	ses-01
313	1	sec-497.avi	sub-03	ses-01
319	1	sec-17.avi	sub-04	ses-01
325	1	sec-179.avi	sub-03	ses-01
331	1	sec-96.avi	sub-04	ses-01
