onset	duration	video	participant	session
1	1	sec-154.avi	sub-01	ses-01
7	1	sec-38.avi	sub-02	ses-01
13	1	sec-305.avi	sub-02	ses-01
19	1	sec-95.avi	sub-01	ses-01
25	1	sec-311.avi	sub-01	ses-01
31	1	sec-257.avi	sub-02	ses-01
37	1	sec-278.avi	sub-02	ses-01
43	1	sec-357.avi	sub-01	ses-01
49	1	sec-249.avi	sub-01	ses-01
55	1	sec-351.avi	sub-02	ses-01
61	1	sec-350.avi	sub-01	ses-01
67	1	sec-485.avi	sub-01	ses-01
73	1	sec-300.avi	sub-01	ses-01
79	1	sec-404.avi	sub-01	ses-01
85	1	sec-479.avi	sub-01	ses-01
91	1	sec-8.avi	sub-02	ses-01
97	1	sec-336.avi	sub-02	ses-01
103	1	sec-326.avi	sub-02	ses-01
109	1	sec-501.avi	sub-01	ses-01
115	1	sec-88.avi	sub-01	ses-01
121	1	sec-31.avi	sub-02	ses-01
127	1	sec-280.avi	sub-01	ses-01
133	1	sec-65.avi	sub-01	ses-01
139	1	sec-5.avi	sub-02	ses-01
145	1	sec-147.avi	sub-02	ses-01
151	1	sec-450.avi	sub-01	ses-01
157	1	sec-138.avi	sub-01	ses-01
163	1	sec-101.avi	sub-02	ses-01
169	1	sec-294.avi	sub-02	ses-01
175	1	sec-187.avi	sub-02	ses-01
181	1	sec-175.avi	sub-02	ses-01
187	1	sec-410.avi	sub-01	ses-01
193	1	sec-22.avi	sub-02	ses-01
199	1	sec-381.avi	sub-01	ses-01
205	1	sec-52.avi	sub-02	ses-01
211	1	sec-62.avi	sub-02	ses-01
217	1	sec-199.avi	sub-01	ses-01
223	1	sec-153.avi	sub-02	ses-01
229	1	sec-88.avi	sub-02	ses-01
235	1	sec-74.avi	sub-02	ses-01
241	1	sec-197.avi	sub-01	ses-01
247	1	sec-462.avi	sub-01	ses-01
253	1	sec-396.avi	sub-01	ses-01
259	1	sec-340.avi	sub-01	ses-01
265	1	sec-193.avi	sub-02	ses-01
271	1	sec-229.avi	sub-02	ses-01
277	1	sec-284.avi	sub-02	ses-01
283	1	sec-223.avi	sub-01	ses-01
289	1	sec-109.avi	sub-02	ses-01
295	1	sec-263.avi	sub-02	ses-01
301	1	sec-241.avi	sub-02	ses-01
307	1	sec-520.avi	sub-01	ses-01
313	1	sec-80.avi	sub-01	ses-01
319	1	sec-318.avi	sub-02	ses-01
325	1	sec-377.avi	sub-01	ses-01
331	1	sec-131.avi	sub-02	ses-01
337	1	sec-331.avi	sub-01	ses-01
343	1	sec-177.avi	sub-01	ses-01
349	1	sec-209.avi	sub-02	ses-01
355	1	sec-116.avi	sub-01	ses-01
