video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	318	4	3	1	3	2
sec-2.avi	317	4	2	0	3	2
sec-3.avi	316	4	2	1	2	2
sec-4.avi	315	1	2	0	0	1
sec-5.avi	314	5	4	1	2	2
sec-6.avi	313	4	1	0	0	2
sec-7.avi	312	4	3	1	3	2
sec-8.avi	311	3	3	0	0	2
sec-9.avi	310	2	2	1	2	2
sec-10.avi	309	4	2	1	2	2
sec-11.avi	308	4	4	0	0	2
sec-12.avi	307	4	4	1	3	2
sec-13.avi	306	2	1	0	0	2
sec-14.avi	305	4	2	0	3	2
sec-15.avi	304	4	4	0	0	2
sec-16.avi	303	4	1	0	0	2
sec-18.avi	301	4	2	1	3	2
sec-19.avi	300	5	3	1	2	2
sec-20.avi	299	5	3	0	0	2
sec-21.avi	298	0	0	0	0	0
sec-22.avi	297	4	5	0	3	2
sec-23.avi	296	3	3	0	0	1
sec-24.avi	295	3	4	0	0	2
sec-25.avi	294	4	3	0	0	2
sec-26.avi	293	4	3	0	0	1
sec-27.avi	292	4	3	1	2	2
sec-28.avi	291	3	2	1	2	2
sec-29.avi	290	4	4	1	2	2
sec-30.avi	289	4	3	1	2	2
sec-31.avi	288	4	3	0	0	2
sec-32.avi	287	4	3	1	2	1
sec-33.avi	286	4	3	1	3	2
sec-34.avi	285	5	4	1	3	2
sec-35.avi	284	5	5	0	3	2
sec-36.avi	283	1	4	1	2	2
sec-37.avi	282	3	1	0	0	2
sec-38.avi	281	3	1	0	0	2
sec-39.avi	280	4	2	1	3	2
sec-40.avi	279	4	2	0	0	2
sec-41.avi	278	3	2	0	0	2
sec-42.avi	277	5	1	1	2	2
sec-43.avi	276	4	2	1	2	2
sec-44.avi	275	4	2	0	0	2
sec-45.avi	274	5	3	1	2	2
sec-46.avi	273	5	4	1	2	2
sec-47.avi	272	3	3	1	2	2
sec-48.avi	271	5	2	0	0	2
sec-49.avi	270	4	3	1	2	2
sec-50.avi	269	3	1	0	0	2
sec-51.avi	268	5	4	1	2	1
sec-52.avi	267	4	4	1	3	1
sec-53.avi	266	4	5	1	2	1
sec-54.avi	265	4	3	1	2	2
sec-55.avi	264	5	5	1	2	2
sec-56.avi	263	4	3	1	2	2
sec-57.avi	262	5	4	0	0	1
sec-58.avi	261	2	4	1	3	2
sec-59.avi	260	2	1	0	0	2
sec-60.avi	259	5	2	1	3	2
sec-61.avi	258	4	2	0	3	2
sec-62.avi	257	5	3	1	2	2
sec-64.avi	255	3	1	0	0	0
sec-65.avi	254	4	5	1	2	2
sec-66.avi	253	3	1	1	2	2
sec-67.avi	252	4	2	0	0	2
sec-68.avi	251	5	5	1	3	2
sec-69.avi	250	4	4	1	2	1
sec-70.avi	249	3	2	1	2	2
sec-71.avi	248	3	3	0	0	2
sec-72.avi	247	5	5	0	3	1
sec-73.avi	246	4	2	0	3	2
sec-74.avi	245	5	1	1	2	2
sec-75.avi	244	2	3	0	0	1
sec-76.avi	243	1	4	1	3	2
sec-77.avi	242	3	1	0	0	2
sec-78.avi	241	2	3	0	0	2
sec-79.avi	240	2	1	0	3	2
sec-80.avi	239	4	3	0	3	2
sec-81.avi	238	2	2	1	2	2
sec-82.avi	237	3	4	1	3	2
sec-83.avi	236	4	5	1	2	2
sec-84.avi	235	3	1	1	2	2
sec-85.avi	234	4	3	0	0	1
sec-86.avi	233	4	5	1	2	2
sec-87.avi	232	4	4	1	3	1
sec-88.avi	231	4	4	1	2	2
sec-89.avi	230	3	2	1	2	2
sec-90.avi	229	2	2	0	0	1
sec-91.avi	228	2	2	1	2	2
sec-92.avi	227	2	1	1	2	2
sec-93.avi	226	3	2	0	3	2
sec-94.avi	225	4	3	0	0	2
sec-95.avi	224	5	5	0	0	2
sec-96.avi	223	4	3	1	2	2
sec-97.avi	222	3	3	0	3	1
sec-98.avi	221	3	3	1	2	2
sec-99.avi	220	5	4	1	2	2
sec-100.avi	219	4	2	1	2	2
sec-101.avi	218	2	3	1	1	1
sec-102.avi	217	4	4	0	3	1
sec-103.avi	216	3	4	1	2	1
sec-104.avi	215	4	5	1	2	2
sec-105.avi	214	3	1	0	0	2
sec-106.avi	213	3	1	0	0	2
sec-107.avi	212	4	3	0	0	2
sec-108.avi	211	3	1	1	2	2
sec-109.avi	210	4	3	1	2	1
sec-110.avi	209	3	1	0	3	2
sec-111.avi	208	5	4	1	2	2
sec-112.avi	207	3	1	0	3	0
sec-113.avi	206	3	1	0	0	2
sec-114.avi	205	3	1	0	3	2
sec-115.avi	204	3	4	1	2	2
sec-116.avi	203	1	4	0	0	1
sec-117.avi	202	4	2	1	2	2
sec-118.avi	201	4	3	1	2	1
sec-119.avi	200	4	2	1	2	1
sec-120.avi	199	3	2	1	3	2
