onset	duration	video	participant	session
1	1	sec-391.avi	sub-19	ses-01
7	1	sec-721.avi	sub-19	ses-01
13	1	sec-812.avi	sub-19	ses-01
19	1	sec-253.avi	sub-03	ses-02
25	1	sec-356.avi	sub-03	ses-02
31	1	sec-208.avi	sub-03	ses-02
37	1	sec-523.avi	sub-03	ses-02
43	1	sec-289.avi	sub-03	ses-02
49	1	sec-93.avi	sub-03	ses-02
55	1	sec-802.avi	sub-19	ses-01
61	1	sec-751.avi	sub-19	ses-01
67	1	sec-565.avi	sub-03	ses-02
73	1	sec-443.avi	sub-03	ses-02
79	1	sec-704.avi	sub-19	ses-01
85	1	sec-179.avi	sub-03	ses-02
91	1	sec-641.avi	sub-03	ses-02
97	1	sec-380.avi	sub-03	ses-02
103	1	sec-135.avi	sub-03	ses-02
109	1	sec-687.avi	sub-19	ses-01
115	1	sec-223.avi	sub-03	ses-02
121	1	sec-419.avi	sub-03	ses-02
127	1	sec-490.avi	sub-19	ses-01
133	1	sec-613.avi	sub-19	ses-01
139	1	sec-147.avi	sub-03	ses-02
145	1	sec-780.avi	sub-19	ses-01
151	1	sec-761.avi	sub-19	ses-01
157	1	sec-659.avi	sub-19	ses-01
163	1	sec-479.avi	sub-03	ses-02
169	1	sec-83.avi	sub-03	ses-02
175	1	sec-454.avi	sub-03	ses-02
181	1	sec-732.avi	sub-19	ses-01
187	1	sec-567.avi	sub-19	ses-01
193	1	sec-669.avi	sub-19	ses-01
199	1	sec-741.avi	sub-19	ses-01
205	1	sec-694.avi	sub-19	ses-01
211	1	sec-620.avi	sub-19	ses-01
217	1	sec-716.avi	sub-19	ses-01
223	1	sec-420.avi	sub-19	ses-01
229	1	sec-331.avi	sub-03	ses-02
235	1	sec-168.avi	sub-03	ses-02
241	1	sec-161.avi	sub-03	ses-02
247	1	sec-307.avi	sub-03	ses-02
253	1	sec-273.avi	sub-03	ses-02
259	1	sec-778.avi	sub-19	ses-01
265	1	sec-584.avi	sub-19	ses-01
271	1	sec-268.avi	sub-03	ses-02
277	1	sec-461.avi	sub-19	ses-01
283	1	sec-646.avi	sub-19	ses-01
289	1	sec-600.avi	sub-19	ses-01
295	1	sec-23.avi	sub-03	ses-02
301	1	sec-387.avi	sub-03	ses-02
307	1	sec-526.avi	sub-19	ses-01
313	1	sec-791.avi	sub-19	ses-01
319	1	sec-126.avi	sub-03	ses-02
325	1	sec-662.avi	sub-03	ses-02
331	1	sec-652.avi	sub-19	ses-01
337	1	sec-635.avi	sub-19	ses-01
343	1	sec-688.avi	sub-03	ses-02
349	1	sec-393.avi	sub-19	ses-01
355	1	sec-500.avi	sub-03	ses-02
